CAMPUS,CAMPNAME,DISTRICT,DISTNAME,REGION,REGNNAME,COUNTY,CNTYNAME,GRDTYPE,GRDSPAN,PAIRCAMP,PAIRNAME,CFLALTED,CFLCHART
"'212801101","CUMBERLAND ACADEMY LOWER EL","'212801","CUMBERLAND ACADEMY","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 02"," "," ","N","Y"
"'212801102","THE LEADERSHIP ACADEMY","'212801","CUMBERLAND ACADEMY","'07","REGION 07: KILGORE","'212","SMITH","E","'KG - 08"," "," ","N","Y"
"'212804001","UT TYLER UNIVERSITY ACADEMY AT TYLER","'212804","UT TYLER UNIVERSITY ACADEMY","'07","REGION 07: KILGORE","'212","SMITH","B","'KG - 12"," "," ","N","Y"
"'212804102","UT TYLER UNIVERSITY ACADEMY AT LONGVIEW","'212804","UT TYLER UNIVERSITY ACADEMY","'07","REGION 07: KILGORE","'212","SMITH","B","'KG - 12"," "," ","N","Y"
"'212804103","UT TYLER UNIVERSITY ACADEMY AT PALESTINE","'212804","UT TYLER UNIVERSITY ACADEMY","'07","REGION 07: KILGORE","'212","SMITH","B","'KG - 12"," "," ","N","Y"
"'212901001","ARP H S","'212901","ARP ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212901041","ARP J H","'212901","ARP ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212901101","ARP EL","'212901","ARP ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212902001","BULLARD H S","'212902","BULLARD ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212902041","BULLARD MIDDLE","'212902","BULLARD ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'07 - 08"," "," ","N","N"
"'212902101","BULLARD EL","'212902","BULLARD ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'03 - 04"," "," ","N","N"
"'212902102","BULLARD INT","'212902","BULLARD ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'05 - 06"," "," ","N","N"
"'212902103","BULLARD EARLY CHILDHOOD","'212902","BULLARD ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - KG","'212902101","BULLARD EL","N","N"
"'212902104","BULLARD PRI","'212902","BULLARD ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'01 - 02","'212902101","BULLARD EL","N","N"
"'212903001","LINDALE H S","'212903","LINDALE ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212903041","LINDALE J H","'212903","LINDALE ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'07 - 08"," "," ","N","N"
"'212903101","COLLEGE STREET EL","'212903","LINDALE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'01 - 03"," "," ","N","N"
"'212903102","VELMA PENNY EL","'212903","LINDALE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'01 - 03"," "," ","N","N"
"'212903103","E J MOSS INT","'212903","LINDALE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'04 - 06"," "," ","N","N"
"'212903104","EARLY CHILDHOOD CENTER","'212903","LINDALE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - KG","'212903102","VELMA PENNY EL","N","N"
"'212904002","TROUP H S","'212904","TROUP ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212904041","TROUP MIDDLE","'212904","TROUP ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212904102","TROUP EL","'212904","TROUP ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905001","TYLER LEGACY H S","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212905003","TYLER H S","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212905006","TYLER ISD EARLY COLLEGE H S","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212905010","ALVIN V ANDERSON RISE ACADEMY","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","Y","N"
"'212905041","BOULTER MIDDLE","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212905044","HUBBARD MIDDLE","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212905045","MOORE MIDDLE","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212905049","THREE LAKES MIDDLE","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212905101","T J AUSTIN EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905102","BELL EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905103","BIRDWELL SCHOOL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 08"," "," ","N","N"
"'212905104","BONNER EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'212905106","CLARKSTON EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905107","DIXIE EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905108","DOUGLAS EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'212905109","OWENS EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905110","CALDWELL ARTS ACADEMY","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'KG - 08"," "," ","N","N"
"'212905111","GRIFFIN EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'212905112","JONES EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905114","ORR EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'212905115","PEETE EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'212905116","RAMEY EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905117","RICE EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905119","WOODS EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212905125","DR BRYAN C JACK EL","'212905","TYLER ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'212906001","WHITEHOUSE H S","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212906041","WHITEHOUSE J H","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212906042","J W HOLLOWAY SIXTH GRADE SCHOOL","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 06"," "," ","N","N"
"'212906111","GUS WINSTON CAIN EL","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212906112","MOZELLE BROWN EL","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212906113","H L HIGGINS EL","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212906114","STANTON-SMITH EL","'212906","WHITEHOUSE ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 05"," "," ","N","N"
"'212909001","CHAPEL HILL H S","'212909","CHAPEL HILL ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212909042","CHAPEL HILL J H","'212909","CHAPEL HILL ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'07 - 08"," "," ","N","N"
"'212909101","WISE EL","'212909","CHAPEL HILL ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 03"," "," ","N","N"
"'212909102","JACKSON EL","'212909","CHAPEL HILL ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'EE - 03"," "," ","N","N"
"'212909103","W L KISSAM INT","'212909","CHAPEL HILL ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'04 - 06"," "," ","N","N"
"'212910001","WINONA H S","'212910","WINONA ISD","'07","REGION 07: KILGORE","'212","SMITH","S","'09 - 12"," "," ","N","N"
"'212910041","WINONA MIDDLE","'212910","WINONA ISD","'07","REGION 07: KILGORE","'212","SMITH","M","'06 - 08"," "," ","N","N"
"'212910101","WINONA EL","'212910","WINONA ISD","'07","REGION 07: KILGORE","'212","SMITH","E","'PK - 05"," "," ","N","N"
"'213801001","BRAZOS RIVER CHARTER SCHOOL","'213801","BRAZOS RIVER CHARTER SCHOOL","'11","REGION 11: FORT WORTH","'213","SOMERVELL","S","'09 - 12"," "," ","Y","Y"
"'213901001","GLEN ROSE H S","'213901","GLEN ROSE ISD","'11","REGION 11: FORT WORTH","'213","SOMERVELL","S","'09 - 12"," "," ","N","N"
"'213901041","GLEN ROSE J H SCHOOL","'213901","GLEN ROSE ISD","'11","REGION 11: FORT WORTH","'213","SOMERVELL","M","'06 - 08"," "," ","N","N"
"'213901101","GLEN ROSE EL","'213901","GLEN ROSE ISD","'11","REGION 11: FORT WORTH","'213","SOMERVELL","E","'EE - 02","'213901102","GLEN ROSE INT","N","N"
"'213901102","GLEN ROSE INT","'213901","GLEN ROSE ISD","'11","REGION 11: FORT WORTH","'213","SOMERVELL","E","'03 - 05"," "," ","N","N"
"'214901001","RIO GRANDE CITY H S","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","S","'09 - 12"," "," ","N","N"
"'214901003","GRULLA H S","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","S","'09 - 12"," "," ","N","N"
"'214901005","PREPARATORY FOR EARLY COLLEGE H S","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","S","'09 - 12"," "," ","N","N"
"'214901041","GRULLA MIDDLE","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","M","'06 - 08"," "," ","N","N"
"'214901042","RINGGOLD MIDDLE","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","M","'06 - 08"," "," ","N","N"
"'214901044","VETERANS MIDDLE","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","M","'06 - 08"," "," ","N","N"
"'214901102","GRULLA EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901103","LA UNION EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901104","ALBERTO AND CELIA BARRERA EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901105","JOHN & OLIVE HINOJOSA EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901107","RINGGOLD EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901108","ROQUE GUERRA JR EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901110","ALTO BONITO EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901111","GENERAL RICARDO SANCHEZ EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214901112","DR MARIO E RAMIREZ EL","'214901","RIO GRANDE CITY GRULLA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214902001","SAN ISIDRO H S","'214902","SAN ISIDRO ISD","'01","REGION 01: EDINBURG","'214","STARR","S","'09 - 12"," "," ","N","N"
"'214902101","SAN ISIDRO EL","'214902","SAN ISIDRO ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 08"," "," ","N","N"
"'214903001","ROMA H S","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","S","'09 - 12"," "," ","N","N"
"'214903003","INSTRUCTIONAL & GUIDANCE CENTER","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","B","'06 - 12"," "," ","N","N"
"'214903041","ROMA MIDDLE","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","M","'06 - 08"," "," ","N","N"
"'214903042","RAMIRO BARRERA MIDDLE","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","M","'06 - 08"," "," ","N","N"
"'214903103","FLORENCE J SCOTT EL","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214903105","RT BARRERA EL","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'EE - 05"," "," ","N","N"
"'214903106","EMMA VERA EL","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'EE - 05"," "," ","N","N"
"'214903108","ROEL A & CELIA R SAENZ EL","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'214903109","VETERANS MEMORIAL EL","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'EE - 05"," "," ","N","N"
"'214903110","DELIA GONZALEZ GARCIA EL","'214903","ROMA ISD","'01","REGION 01: EDINBURG","'214","STARR","E","'PK - 05"," "," ","N","N"
"'215901001","BRECKENRIDGE H S","'215901","BRECKENRIDGE ISD","'14","REGION 14: ABILENE","'215","STEPHENS","S","'09 - 12"," "," ","N","N"
"'215901041","BRECKENRIDGE J H","'215901","BRECKENRIDGE ISD","'14","REGION 14: ABILENE","'215","STEPHENS","M","'06 - 08"," "," ","N","N"
"'215901101","EAST EL","'215901","BRECKENRIDGE ISD","'14","REGION 14: ABILENE","'215","STEPHENS","E","'EE - 02","'215901000","BRECKENRIDGE ISD","N","N"
"'215901103","SOUTH EL","'215901","BRECKENRIDGE ISD","'14","REGION 14: ABILENE","'215","STEPHENS","E","'03 - 05"," "," ","N","N"
"'216901001","STERLING CITY SCHOOL","'216901","STERLING CITY ISD","'15","REGION 15: SAN ANGELO","'216","STERLING","B","'PK - 12"," "," ","N","N"
"'216901005","FAIRVIEW DAEP","'216901","STERLING CITY ISD","'15","REGION 15: SAN ANGELO","'216","STERLING","S","'12 - 12"," "," ","N","N"
"'216901180","WALL SPECIAL PROGRAMS","'216901","STERLING CITY ISD","'15","REGION 15: SAN ANGELO","'216","STERLING","E","'KG - 07"," "," ","N","N"
"'216901191","STERLING CITY/VERIBEST SPECIAL PROGRAMS","'216901","STERLING CITY ISD","'15","REGION 15: SAN ANGELO","'216","STERLING","E","'EE - EE"," "," ","N","N"
"'216901195","FAIRVIEW SPECIAL PROGRAMS","'216901","STERLING CITY ISD","'15","REGION 15: SAN ANGELO","'216","STERLING","S","'10 - 12"," "," ","N","N"
"'217901001","ASPERMONT H S","'217901","ASPERMONT ISD","'14","REGION 14: ABILENE","'217","STONEWALL","B","'06 - 12"," "," ","N","N"
"'217901101","ASPERMONT EL","'217901","ASPERMONT ISD","'14","REGION 14: ABILENE","'217","STONEWALL","E","'PK - 05"," "," ","N","N"
"'218901001","SONORA SECONDARY SCHOOL","'218901","SONORA ISD","'15","REGION 15: SAN ANGELO","'218","SUTTON","S","'07 - 12"," "," ","N","N"
"'218901103","SONORA EL","'218901","SONORA ISD","'15","REGION 15: SAN ANGELO","'218","SUTTON","E","'PK - 06"," "," ","N","N"
"'219901001","HAPPY H S","'219901","HAPPY ISD","'16","REGION 16: AMARILLO","'219","SWISHER","S","'07 - 12"," "," ","N","N"
"'219901101","HAPPY EL","'219901","HAPPY ISD","'16","REGION 16: AMARILLO","'219","SWISHER","E","'PK - 06"," "," ","N","N"
"'219903001","TULIA H S","'219903","TULIA ISD","'16","REGION 16: AMARILLO","'219","SWISHER","S","'09 - 12"," "," ","N","N"
"'219903041","TULIA J H","'219903","TULIA ISD","'16","REGION 16: AMARILLO","'219","SWISHER","M","'06 - 08"," "," ","N","N"
"'219903101","TULIA EL","'219903","TULIA ISD","'16","REGION 16: AMARILLO","'219","SWISHER","E","'EE - 05"," "," ","N","N"
"'219905001","KRESS H S","'219905","KRESS ISD","'16","REGION 16: AMARILLO","'219","SWISHER","S","'07 - 12"," "," ","N","N"
"'219905101","KRESS EL","'219905","KRESS ISD","'16","REGION 16: AMARILLO","'219","SWISHER","E","'PK - 06"," "," ","N","N"
"'220801001","TREETOPS SCHOOL INTERNATIONAL","'220801","TREETOPS SCHOOL INTERNATIONAL","'11","REGION 11: FORT WORTH","'220","TARRANT","B","'KG - 12"," "," ","N","Y"
"'220802040","ARLINGTON CLASSICS ACADEMY - MIDDLE","'220802","ARLINGTON CLASSICS ACADEMY","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'06 - 08"," "," ","N","Y"
"'220802101","ARLINGTON CLASSICS ACADEMY - ARKANSAS CAMPUS","'220802","ARLINGTON CLASSICS ACADEMY","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'KG - 02"," "," ","N","Y"
"'220802102","ARLINGTON CLASSICS ACADEMY -INTERMEDIATE","'220802","ARLINGTON CLASSICS ACADEMY","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'03 - 05"," "," ","N","Y"
"'220809001","FORT WORTH ACADEMY OF FINE ARTS","'220809","FORT WORTH ACADEMY OF FINE ARTS","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'07 - 12"," "," ","N","Y"
"'220809101","FORT WORTH ACADEMY OF FINE ARTS EL","'220809","FORT WORTH ACADEMY OF FINE ARTS","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'03 - 06"," "," ","N","Y"
"'220810001","WESTLAKE ACADEMY","'220810","WESTLAKE ACADEMY CHARTER SCHOOL","'11","REGION 11: FORT WORTH","'220","TARRANT","B","'KG - 12"," "," ","N","Y"
"'220811101","EAST FORT WORTH MONTESSORI ACADEMY","'220811","EAST FORT WORTH MONTESSORI ACADEMY","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 05"," "," ","N","Y"
"'220814101","TEXAS SCHOOL OF THE ARTS","'220814","TEXAS SCHOOL OF THE ARTS","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'KG - 05"," "," ","N","Y"
"'220815101","CHAPEL HILL ACADEMY","'220815","CHAPEL HILL ACADEMY","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 08"," "," ","N","Y"
"'220817001","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 06"," "," ","N","Y"
"'220817002","NEWMAN INTERNATIONAL AT CEDAR HILL","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","B","'PK - 12"," "," ","N","Y"
"'220817003","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON GIBBINS","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'07 - 12"," "," ","N","Y"
"'220817004","NEWMAN INTERNATIONAL ACADEMY AT FORT WORTH","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 06"," "," ","N","Y"
"'220817005","NEWMAN INTERNATIONAL ACADEMY OF MANSFIELD","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'KG - 06"," "," ","N","Y"
"'220817006","NEWMAN INTERNATIONAL ACADEMY WATAUGA","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 06"," "," ","N","Y"
"'220817007","NEWMAN INTERNATIONAL ACADEMY MANSFIELD EAST","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 06"," "," ","N","Y"
"'220817008","NEWMAN INTERNATIONAL ACADEMY BETHLEHEM","'220817","NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'KG - 06"," "," ","N","Y"
"'220820101","ROCKETSHIP DENNIS DUNKINS EL","'220820","ROCKETSHIP PUBLIC SCHOOLS","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 04"," "," ","N","Y"
"'220820102","ROCKETSHIP EXPLORE EL","'220820","ROCKETSHIP PUBLIC SCHOOLS","'11","REGION 11: FORT WORTH","'220","TARRANT","E","'PK - 04"," "," ","N","Y"
"'220821001","ACADEMY OF VISUAL AND PERFORMING ARTS","'220821","ACADEMY OF VISUAL AND PERFORMING ARTS","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'06 - 07"," "," ","N","Y"
"'220901001","ARLINGTON H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901002","SAM HOUSTON H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901003","LAMAR H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901004","BOWIE H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901005","MARTIN H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901006","VENTURE ALTER H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'07 - 12"," "," ","Y","N"
"'220901007","TURNING POINT SECONDARY SCHOOL","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'07 - 12"," "," ","N","N"
"'220901009","SEGUIN H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901010","TARRANT CO J J A E P","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'07 - 12"," "," ","N","N"
"'220901011","ARLINGTON COLLEGIATE H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901014","ARLINGTON COLLEGE AND CAREER H S","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","S","'09 - 12"," "," ","N","N"
"'220901041","CARTER J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901045","BAILEY J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901047","GUNN J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'06 - 08"," "," ","N","N"
"'220901048","SHACKELFORD J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901049","YOUNG J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901050","WORKMAN J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901051","BOLES J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901052","BARNETT J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
"'220901053","NICHOLS J H","'220901","ARLINGTON ISD","'11","REGION 11: FORT WORTH","'220","TARRANT","M","'07 - 08"," "," ","N","N"
