CAMPUS,CA0GS21R,CAD_GAP,CAD_MATH,CAD_POST,CAD_PROGRESS,CAD_READ,CAD_SCIE,CAD_SOCI,CAMPNAME,CASC4X21R,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD1G,CD1S,CD2A,CD2AG,CD2AS,CD2B,CD2BG,CD2BS,CD2G,CD2S,CD3,CD3G,CD3S,CDALLS,CFLAEATYPE,CFLAEC,CFLALTED,CFLCHART,CFLDAEP,CFLEEK,CFLJJ,CFLNEWCAMP,CFLPAIR,CFLPAIRD,CFLPAIRO,CFLRTF,CNTYNAME,COMP22F,COUNTY,CPE0312C,CPE0312P,CPEMALLC,CPEMALLP,CPEMALLT,CPETALLC,CPETECHC,CPETECHP,CPETECOC,CPETECOP,CPETLEPC,CPETLEPP,CPETPTEC,CPETPTEP,CPETSPEC,CPETSPEP,CPETSTEC,CPETSTEP,C_AEABONUS,C_AEABONUS_USED_PCT,C_AEAGRAD_PTS,C_AEASTAAR_PCT,C_AEASTAAR_PTS,C_RATING,DISTNAME,DISTRICT,GRDHIGH,GRDLOW,GRDSPAN,GRDTYPE,LAS_SCORE,LAS_WEIGHT,PAIRCAMP,PAIRNAME,REGION,REGNNAME
57909003,76.9,0,0,0,0,0,0,0,S GARLAND H S,78,30,56,66,92,96.9,90,C,77,62,Not Rated: SB 1365,69,48,B,82,B,82,30,C,70,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,2157,100.0,288,13.1,2203,2157,89,4.1,1897,87.9,1045,48.4,90,4.2,203,9.4,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,12,09,09 - 12,S,., , , ,10,REGION 10: RICHARDSON
57909004,90.8,1,1,1,1,1,1,1,N GARLAND H S,92.2,54,82,86,97,97.2,90,A,90,77,B,87,70,A,92,A,92,87,B,86,90, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,2750,100.0,204,7,2895,2750,88,3.2,1992,72.4,768,27.9,212,7.7,143,5.2,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,12,09,09 - 12,S,., , , ,10,REGION 10: RICHARDSON
57909005,74.7,1,0,1,0,0,0,0,LAKEVIEW CENTENNIAL H S,76.5,46,74,69,92,96.4,90,B,84,60,Not Rated: SB 1365,66,58,B,87,B,87,58,C,77,84, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,2438,100.0,212,8,2656,2438,.,0.0,1794,73.6,394,16.2,199,8.2,160,6.6,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,12,09,09 - 12,S,., , , ,10,REGION 10: RICHARDSON
57909007,., , , , , , , ,P A S S LEARNING CTR,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,N,N,Y,N,N,N,N,N,DALLAS,.,57,3,100.0,4,100,4,3,.,0.0,3,100.0,2,66.7,0,0.0,0,0.0,.,0.0,.,.,.,.,.,Not Rated,GARLAND ISD,57909,09,06,06 - 09,M,., , , ,10,REGION 10: RICHARDSON
57909008,80.6,0,0,0,0,0,0,0,NAAMAN FOREST H S,82.5,40,69,68,92,95.9,85,B,81,67,C,76,54,B,85,B,85,40,C,73,81, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,2224,100.0,297,12.8,2316,2224,.,0.0,1737,78.1,699,31.4,85,3.8,166,7.5,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,12,09,09 - 12,S,., , , ,10,REGION 10: RICHARDSON
57909009,79.4,0,0,0,0,0,1,1,ROWLETT H S,79.8,44,72,91,98,97.5,90,B,86,62,Not Rated: SB 1365,69,68,A,91,A,91,41,C,73,86, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,2392,100.0,313,12.3,2547,2392,65,2.7,1502,62.8,373,15.6,303,12.7,221,9.2,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,12,09,09 - 12,S,., , , ,10,REGION 10: RICHARDSON
57909010,87.9,1,1,1,1,1,1,1,SACHSE H S,88.6,54,82,76,94,98.3,95,B,89,72,B,82,65,B,87,B,87,85,B,86,88, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,2910,100.0,264,9,2944,2910,125,4.3,1407,48.4,393,13.5,237,8.1,251,8.6,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,12,09,09 - 12,S,., , , ,10,REGION 10: RICHARDSON
57909041,.,0,1,1,0,1,1,1,AUSTIN ACAD FOR EXCELL,.,66,92,.,.,.,.,A,92,75,B,84,66,A,92,A,92,75,B,83,89, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,977,100.0,22,2.2,992,977,.,0.0,529,54.1,248,25.4,.,0.0,69,7.1,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909042,.,0,0,0,0,0,0,0,BUSSEY MIDDLE,.,28,56,.,.,.,.,Not Rated: SB 1365,56,67,C,72,28,Not Rated: SB 1365,63,C,72,35,C,72,72, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,882,100.0,168,15.7,1069,882,.,0.0,857,97.2,555,62.9,.,0.0,113,12.8,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909043,.,0,0,0,0,0,0,0,SAM HOUSTON MIDDLE,.,31,59,.,.,.,.,Not Rated: SB 1365,59,73,B,81,31,Not Rated: SB 1365,69,B,81,33,C,71,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,1003,100.0,117,10.3,1131,1003,.,0.0,912,90.9,678,67.6,.,0.0,126,12.6,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909045,.,0,0,1,0,1,1,1,JACKSON TECHNOLOGY CENTER,.,53,84,.,.,.,.,B,84,73,B,81,53,A,91,A,91,66,C,79,87, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,1305,100.0,89,6.1,1471,1305,.,0.0,961,73.6,557,42.7,.,0.0,70,5.4,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909046,.,0,0,0,0,0,0,0,O'BANION MIDDLE,.,33,62,.,.,.,.,Not Rated: SB 1365,62,74,B,83,33,C,72,B,83,49,C,75,81, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,980,100.0,117,10.2,1144,980,.,0.0,893,91.1,579,59.1,.,0.0,125,12.8,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909047,.,1,1,1,1,1,1,0,CLASSICAL CENTER AT BRANDENBURG MIDDLE,.,54,85,.,.,.,.,B,85,78,B,88,54,A,91,A,91,89,B,89,90, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,1081,100.0,59,4.9,1195,1081,.,0.0,774,71.6,308,28.5,.,0.0,90,8.3,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909048,.,0,0,0,0,0,0,0,SELLERS MIDDLE,.,36,67,.,.,.,.,Not Rated: SB 1365,67,73,B,81,36,C,77,B,81,47,C,75,79, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,908,100.0,153,15,1017,908,.,0.0,797,87.8,406,44.7,.,0.0,115,12.7,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909049,.,0,0,0,0,0,0,1,WEBB MIDDLE,.,43,75,.,.,.,.,C,75,73,B,81,43,B,85,B,85,62,C,78,83, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,1058,100.0,129,10.4,1242,1058,.,0.0,885,83.6,413,39.0,.,0.0,145,13.7,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909050,.,0,0,0,1,0,0,0,COYLE MIDDLE,.,37,69,.,.,.,.,Not Rated: SB 1365,69,74,B,83,37,C,74,B,83,34,C,71,79, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,928,100.0,135,12.7,1067,928,.,0.0,693,74.7,245,26.4,.,0.0,122,13.1,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909051,.,1,0,0,1,1,0,1,LYLES MIDDLE,.,35,65,.,.,.,.,Not Rated: SB 1365,65,72,B,80,35,C,77,B,80,46,C,74,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,759,100.0,186,21.8,854,759,.,0.0,687,90.5,222,29.2,.,0.0,86,11.3,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909052,.,0,0,0,0,0,0,0,B G HUDSON MIDDLE,.,50,81,.,.,.,.,B,81,73,B,81,50,B,81,B,81,59,C,77,80, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,1216,100.0,81,6.1,1334,1216,.,0.0,610,50.2,263,21.6,.,0.0,121,10.0,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909053,., , , , , , , ,GARLAND AEC,.,.,.,.,.,.,.,Not Rated,.,.,Not Rated,.,.,Not Rated,.,Not Rated,.,.,Not Rated,.,., ,N,N,N,Y,N,N,N,N,N,N,N,DALLAS,.,57,76,100.0,178,100,178,76,.,0.0,67,88.2,19,25.0,0,0.0,11,14.5,.,0.0,.,.,.,.,.,Not Rated,GARLAND ISD,57909,12,04,04 - 12,B,., , , ,10,REGION 10: RICHARDSON
57909054,.,0,0,0,1,0,0,0,VERNON SCHRADE MIDDLE,.,40,72,.,.,.,.,C,72,72,B,80,40,C,74,B,80,39,C,73,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,938,100.0,123,11,1122,938,.,0.0,602,64.2,130,13.9,.,0.0,132,14.1,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,08,06,06 - 08,M,., , , ,10,REGION 10: RICHARDSON
57909101,.,1,0,0,0,0,0, ,BEAVER TECHNOLOGY CENTER,.,57,86,.,.,.,.,B,86,88,A,93,57,B,89,A,93,99,A,98,95, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,311,57.7,27,5.2,523,539,.,0.0,373,69.2,261,48.4,.,0.0,67,12.4,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909102,.,0,0,0,0,0,0, ,BULLOCK EL,.,41,70,.,.,.,.,C,70,77,B,83,41,C,77,B,83,79,C,78,82, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,236,44.0,73,15.7,464,536,.,0.0,478,89.2,377,70.3,.,0.0,59,11.0,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909103,.,0,0,0,0,0,0, ,CALDWELL EL,.,41,70,.,.,.,.,C,70,75,B,80,41,C,77,B,80,80,C,78,79, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,178,44.9,49,13.1,374,396,.,0.0,353,89.1,286,72.2,.,0.0,29,7.3,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909105,.,0,0,0,0,0,0, ,CENTERVILLE EL,.,39,67,.,.,.,.,Not Rated: SB 1365,67,74,C,79,39,C,74,C,79,57,C,72,77, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,130,48.9,31,12.4,250,266,.,0.0,236,88.7,164,61.7,.,0.0,52,19.5,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909107,.,0,0,0,0,0,0, ,COOPER EL,.,38,65,.,.,.,.,Not Rated: SB 1365,65,78,B,85,38,C,72,B,85,70,C,76,82, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,232,55.2,59,14.1,419,420,.,0.0,387,92.1,236,56.2,.,0.0,31,7.4,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909108,.,0,0,0,0,0,0, ,DAUGHERTY EL,.,41,70,.,.,.,.,C,70,79,B,86,41,C,77,B,86,75,C,77,83, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,377,48.5,90,12.9,695,777,.,0.0,722,92.9,617,79.4,.,0.0,122,15.7,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909109,.,0,0,0,0,0,0, ,FREEMAN EL,.,22,49,.,.,.,.,Not Rated: SB 1365,49,69,C,70,22,Not Rated: SB 1365,51,C,70,38,Not Rated: SB 1365,66,69, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,125,43.3,39,16.5,236,289,.,0.0,261,90.3,181,62.6,.,0.0,32,11.1,.,0.0,.,.,.,.,.,Not Rated: SB 1365,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909110,.,0,0,0,0,0,0, ,HANDLEY EL,.,41,70,.,.,.,.,C,70,82,A,90,41,C,75,A,90,85,B,80,87, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,176,49.6,83,23,361,355,.,0.0,292,82.3,140,39.4,.,0.0,24,6.8,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909111,.,1,1,1,1,1,1, ,KIMBERLIN ACAD FOR EXCEL,.,79,95,.,.,.,.,A,95,90,A,94,79,A,94,A,94,100,A,100,97, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,261,56.4,19,4.4,435,463,.,0.0,202,43.6,81,17.5,.,0.0,45,9.7,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909112,.,0,0,0,0,0,0, ,PARK CREST EL,.,41,70,.,.,.,.,C,70,68,Not Rated: SB 1365,69,41,C,77,C,77,52,C,71,75, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,134,40.9,47,18.4,256,328,.,0.0,298,90.9,188,57.3,.,0.0,47,14.3,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909113,.,0,0,0,0,0,0, ,SOUTHGATE EL,.,30,56,.,.,.,.,Not Rated: SB 1365,56,69,C,70,30,Not Rated: SB 1365,57,C,70,26,Not Rated: SB 1365,61,67, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,179,38.7,84,23,366,463,.,0.0,413,89.2,235,50.8,.,0.0,72,15.6,.,0.0,.,.,.,.,.,Not Rated: SB 1365,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909115,.,1,1,1,0,1,1, ,WATSON TECHNOLOGY CENTER,.,63,91,.,.,.,.,A,91,83,A,91,63,A,91,A,91,99,A,98,93, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,315,61.3,27,5.3,514,514,.,0.0,325,63.2,215,41.8,.,0.0,47,9.1,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909116,.,1,0,0,1,0,0, ,WEAVER EL,.,45,73,.,.,.,.,C,73,89,A,94,45,B,81,A,94,88,B,83,91, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,191,43.3,70,19.1,367,441,.,0.0,386,87.5,203,46.0,.,0.0,77,17.5,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909117,.,0,0,0,0,0,0, ,WILLIAMS EL,.,38,65,.,.,.,.,Not Rated: SB 1365,65,84,A,91,38,C,70,A,91,68,C,75,86, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,134,52.8,42,17.1,245,254,.,0.0,213,83.9,157,61.8,.,0.0,32,12.6,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909119,.,1,0,1,0,1,1, ,BRADFIELD EL,.,54,82,.,.,.,.,B,82,80,B,88,54,A,90,A,90,90,B,85,89, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,206,43.6,52,13.3,391,473,.,0.0,452,95.6,390,82.5,.,0.0,47,9.9,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909120,.,0,0,0,0,0,0, ,SHOREHAVEN EL,.,37,64,.,.,.,.,Not Rated: SB 1365,64,75,B,80,37,C,70,B,80,80,C,78,79, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,147,39.6,46,16.5,279,371,.,0.0,327,88.1,218,58.8,.,0.0,49,13.2,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909121,.,0,0,0,0,0,0, ,MONTCLAIR EL,.,44,72,.,.,.,.,C,72,86,A,92,44,B,80,A,92,87,B,82,89, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,205,43.9,49,12.1,404,467,.,0.0,406,86.9,269,57.6,.,0.0,33,7.1,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909122,.,1,1,1,0,1,1, ,WALNUT GLEN ACAD FOR EXCEL,.,75,94,.,.,.,.,A,94,84,A,91,75,A,94,A,94,96,A,92,93, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,206,53.9,34,9.6,356,382,.,0.0,246,64.4,172,45.0,.,0.0,34,8.9,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909123,.,0,0,0,0,0,0, ,GOLDEN MEADOWS EL,.,41,70,.,.,.,.,C,70,74,C,79,41,C,77,C,79,72,C,76,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,216,48.3,85,19,448,447,.,0.0,411,91.9,296,66.2,.,0.0,65,14.5,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909124,.,0,0,0,0,0,0, ,HEATHER GLEN EL,.,36,62,.,.,.,.,Not Rated: SB 1365,62,81,B,89,36,Not Rated: SB 1365,69,B,89,65,C,74,85, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,E,57,156,47.6,61,18.8,325,328,.,0.0,287,87.5,175,53.4,.,0.0,35,10.7,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909125,.,1,1,1,0,1,0, ,HILLSIDE ACAD FOR EXCEL,.,71,93,.,.,.,.,A,93,88,A,93,71,A,93,A,93,100,A,100,95, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,254,55.5,9,2.1,432,458,.,0.0,289,63.1,204,44.5,.,0.0,23,5.0,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909126,.,0,0,1,0,0,1, ,DAVIS EL,.,46,74,.,.,.,.,C,74,70,C,72,46,B,83,B,83,61,C,73,80, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,256,49.0,71,14.9,478,522,.,0.0,481,92.1,342,65.5,.,0.0,53,10.2,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909127,.,1,1,1,0,1,0, ,ROACH EL,.,51,78,.,.,.,.,C,78,77,B,83,51,B,86,B,86,94,B,89,87, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,221,56.8,55,13.8,398,389,.,0.0,315,81.0,227,58.4,.,0.0,46,11.8,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909128,.,0,0,0,0,0,0, ,ETHRIDGE EL,.,34,59,.,.,.,.,Not Rated: SB 1365,59,76,B,82,34,Not Rated: SB 1365,62,B,82,59,C,73,79, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,346,49.1,74,11.7,631,705,.,0.0,602,85.4,364,51.6,.,0.0,71,10.1,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909129,.,1,1,1,1,1,0, ,CLASSICAL CENTER AT VIAL EL,.,59,89,.,.,.,.,B,89,89,A,94,59,A,90,A,94,97,A,94,94, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,288,52.5,43,8.1,529,549,.,0.0,367,66.8,185,33.7,.,0.0,30,5.5,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909132,.,0,0,0,0,0,0, ,CLUB HILL EL,.,34,59,.,.,.,.,Not Rated: SB 1365,59,81,B,89,34,Not Rated: SB 1365,65,B,89,69,C,75,85, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,194,45.1,70,17,412,430,.,0.0,389,90.5,185,43.0,.,0.0,42,9.8,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909133,.,0,0,0,0,0,0, ,HICKMAN EL,.,41,70,.,.,.,.,C,70,74,C,79,41,C,77,C,79,69,C,75,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,176,38.4,64,16.5,388,458,.,0.0,409,89.3,194,42.4,.,0.0,69,15.1,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909134,.,0,0,0,0,0,0, ,NORTHLAKE EL,.,42,71,.,.,.,.,C,71,80,B,88,42,C,78,B,88,84,C,79,85, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,212,45.7,55,13.3,413,464,.,0.0,404,87.1,260,56.0,.,0.0,56,12.1,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909136,.,0,0,0,1,0,0, ,TOLER EL,.,40,69,.,.,.,.,Not Rated: SB 1365,69,85,A,92,40,C,74,A,92,77,C,77,88, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,232,52.0,96,21.9,439,446,.,0.0,374,83.9,151,33.9,.,0.0,45,10.1,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909137,.,0,0,0,0,0,0, ,ROWLETT EL,.,39,67,.,.,.,.,Not Rated: SB 1365,67,68,Not Rated: SB 1365,69,39,Not Rated: SB 1365,69,Not Rated: SB 1365,69,46,Not Rated: SB 1365,69,69, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,235,48.6,56,11.8,473,484,.,0.0,347,71.7,149,30.8,.,0.0,67,13.8,.,0.0,.,.,.,.,.,Not Rated: SB 1365,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909138,.,1,1,1,1,1,0, ,SPRING CREEK EL,.,55,83,.,.,.,.,B,83,86,A,92,55,B,89,A,92,95,A,90,91, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,275,43.9,79,14.9,529,627,.,0.0,481,76.7,244,38.9,.,0.0,58,9.3,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909139,.,0,0,1,1,1,0, ,LUNA EL,.,64,91,.,.,.,.,A,91,87,A,93,64,B,86,A,93,93,B,88,92, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,119,26.4,13,5.1,257,451,.,0.0,176,39.0,79,17.5,.,0.0,35,7.8,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909140,.,1,1,1,1,1,1, ,BACK EL,.,58,88,.,.,.,.,B,88,88,A,93,58,A,90,A,93,94,B,89,92, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,177,43.7,54,17,318,405,.,0.0,310,76.5,175,43.2,.,0.0,66,16.3,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909141,.,0,0,0,0,0,0, ,SHUGART EL,.,34,59,.,.,.,.,Not Rated: SB 1365,59,75,B,80,34,Not Rated: SB 1365,65,B,80,68,C,75,79, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,238,50.2,91,21.1,432,474,.,0.0,430,90.7,130,27.4,.,0.0,62,13.1,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909142,.,0,0,1,1,1,0, ,HERFURTH EL,.,63,91,.,.,.,.,A,91,88,A,93,63,A,90,A,93,98,A,96,94, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,187,35.3,19,5.8,326,529,.,0.0,268,50.7,143,27.0,.,0.0,53,10.0,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
57909143,.,0,0,0,0,0,0, ,ABBETT EL,.,49,77,.,.,.,.,C,77,80,B,88,49,C,79,B,88,73,C,76,84, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,335,50.8,69,10.9,634,659,.,0.0,384,58.3,200,30.3,.,0.0,67,10.2,.,0.0,.,.,.,.,.,B,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909144,.,1,1,1,0,1,0, ,KEELEY EL,.,64,91,.,.,.,.,A,91,85,A,92,64,B,85,A,92,99,A,98,94, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,307,50.5,48,8.5,566,608,.,0.0,223,36.7,65,10.7,.,0.0,63,10.4,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,KG,KG - 05,E,., , , ,10,REGION 10: RICHARDSON
57909145,.,1,1,1,1,1,1, ,ROBERT B SEWELL EL,.,61,90,.,.,.,.,A,90,91,A,95,61,B,89,A,95,99,A,98,96, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,.,57,332,49.8,89,14.6,610,666,.,0.0,373,56.0,120,18.0,.,0.0,91,13.7,.,0.0,.,.,.,.,.,A,GARLAND ISD,57909,05,PK,PK - 05,E,., , , ,10,REGION 10: RICHARDSON
57909146,.,0,0,0,0,0,0, ,KATHERINE STEPHENS EL,.,35,60,.,.,.,.,Not Rated: SB 1365,60,76,B,82,35,Not Rated: SB 1365,62,B,82,43,Not Rated: SB 1365,68,78, ,N,N,N,N,N,N,N,N,N,N,N,DALLAS,2,57,235,44.4,87,18.4,474,529,.,0.0,417,78.8,178,33.6,.,0.0,76,14.4,.,0.0,.,.,.,.,.,C,GARLAND ISD,57909,05,EE,EE - 05,E,., , , ,10,REGION 10: RICHARDSON
