CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,CFLALTED,PAIRCAMP,PAIRNAME,CAMPNAME_CLEAN
57913041,57913,LANCASTER MIDDLE,57,LANCASTER ISD,10,DALLAS,M,07 - 08,N,N, , ,Lancaster Middle School
57913042,57913,G W CARVER 6TH GRADE STEM LEARNING,57,LANCASTER ISD,10,DALLAS,M,06 - 06,N,N, , ,G W Carver 6Th Grade Stem Learning
57913101,57913,PLEASANT RUN EL,57,LANCASTER ISD,10,DALLAS,E,PK - 05,N,N, , ,Pleasant Run Elementary School
57913102,57913,HOUSTON EL,57,LANCASTER ISD,10,DALLAS,E,PK - 05,N,N, , ,Houston Elementary School
57913103,57913,WEST MAIN EL,57,LANCASTER ISD,10,DALLAS,E,PK - 05,N,N, , ,West Main Elementary School
57913106,57913,ROSA PARKS/MILLBROOK EL,57,LANCASTER ISD,10,DALLAS,E,EE - 05,N,N, , ,Rosa Parks/Millbrook Elementary School
57913107,57913,ROLLING HILLS EL,57,LANCASTER ISD,10,DALLAS,E,EE - 05,N,N, , ,Rolling Hills Elementary School
57913109,57913,BELT LINE EL,57,LANCASTER ISD,10,DALLAS,E,EE - 05,N,N, , ,Belt Line Elementary School
57913111,57913,L ISD J J A E P,57,LANCASTER ISD,10,DALLAS,S,12 - 12,N,N, , ,L Isd JJAEP
57914001,57914,MESQUITE H S,57,MESQUITE ISD,10,DALLAS,S,09 - 12,N,N, , ,Mesquite High School
57914002,57914,NORTH MESQUITE H S,57,MESQUITE ISD,10,DALLAS,S,09 - 12,N,N, , ,North Mesquite High School
57914003,57914,WEST MESQUITE H S,57,MESQUITE ISD,10,DALLAS,S,09 - 12,N,N, , ,West Mesquite High School
57914004,57914,POTEET H S,57,MESQUITE ISD,10,DALLAS,S,09 - 12,N,N, , ,Poteet High School
57914005,57914,HORN H S,57,MESQUITE ISD,10,DALLAS,S,09 - 12,N,N, , ,Horn High School
57914007,57914,PASS LEARNING CTR,57,MESQUITE ISD,10,DALLAS,B,06 - 12,N,N, , ,Pass Learning Center
57914041,57914,AGNEW MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Agnew Middle School
57914042,57914,VANSTON MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Vanston Middle School
57914043,57914,WILKINSON MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Wilkinson Middle School
57914044,57914,MCDONALD MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,McDonald Middle School
57914045,57914,NEW MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,New Middle School
57914046,57914,KIMBROUGH MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Kimbrough Middle School
57914047,57914,BERRY MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Berry Middle School
57914048,57914,TERRY MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Terry Middle School
57914049,57914,LANNY FRASIER MIDDLE,57,MESQUITE ISD,10,DALLAS,M,06 - 08,N,N, , ,Lanny Frasier Middle School
57914101,57914,BLACK EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Black Elementary School
57914102,57914,FLORENCE EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Florence Elementary School
57914103,57914,GALLOWAY EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Galloway Elementary School
57914104,57914,HANBY EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Hanby Elementary School
57914105,57914,HODGES EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Hodges Elementary School
57914106,57914,MCWHORTER EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,McWhorter Elementary School
57914107,57914,MOTLEY EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Motley Elementary School
57914108,57914,RANGE EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Range Elementary School
57914109,57914,RUGEL EL,57,MESQUITE ISD,10,DALLAS,E,KG - 05,N,N, , ,Rugel Elementary School
57914110,57914,RUTHERFORD EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Rutherford Elementary School
57914111,57914,SHANDS EL,57,MESQUITE ISD,10,DALLAS,E,KG - 05,N,N, , ,Shands Elementary School
57914112,57914,TISINGER EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Tisinger Elementary School
57914113,57914,TOSCH EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Tosch Elementary School
57914114,57914,SEABOURN EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Seabourn Elementary School
57914115,57914,LAWRENCE EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Lawrence Elementary School
57914116,57914,FLOYD EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Floyd Elementary School
57914117,57914,PORTER EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Porter Elementary School
57914118,57914,MCKENZIE EL,57,MESQUITE ISD,10,DALLAS,E,KG - 05,N,N, , ,McKenzie Elementary School
57914119,57914,BEASLEY EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Beasley Elementary School
57914120,57914,PRICE EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Price Elementary School
57914121,57914,SHAW EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Shaw Elementary School
57914122,57914,KIMBALL EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Kimball Elementary School
57914123,57914,PIRRUNG EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Pirrung Elementary School
57914124,57914,CANNADAY EL,57,MESQUITE ISD,10,DALLAS,E,KG - 05,N,N, , ,Cannaday Elementary School
57914125,57914,AUSTIN EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Austin Elementary School
57914126,57914,MOSS EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Moss Elementary School
57914127,57914,THOMPSON EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Thompson Elementary School
57914128,57914,GRAY EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Gray Elementary School
57914129,57914,SMITH EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Smith Elementary School
57914130,57914,GENTRY EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Gentry Elementary School
57914131,57914,MACKEY EL,57,MESQUITE ISD,10,DALLAS,E,KG - 05,N,N, , ,MacKey Elementary School
57914132,57914,ACHZIGER EL,57,MESQUITE ISD,10,DALLAS,E,EE - 05,N,N, , ,Achziger Elementary School
57914133,57914,DR LINDA HENRIE EL,57,MESQUITE ISD,10,DALLAS,E,PK - 05,N,N, , ,Dr Linda Henrie Elementary School
57916002,57916,LAKE HIGHLANDS H S,57,RICHARDSON ISD,10,DALLAS,S,09 - 12,N,N, , ,Lake Highlands High School
57916003,57916,RICHARDSON H S,57,RICHARDSON ISD,10,DALLAS,S,09 - 12,N,N, , ,Richardson High School
57916004,57916,PEARCE H S,57,RICHARDSON ISD,10,DALLAS,S,09 - 12,N,N, , ,Pearce High School
57916005,57916,BERKNER H S,57,RICHARDSON ISD,10,DALLAS,S,09 - 12,N,N, , ,Berkner High School
57916006,57916,CHRISTA MCAULIFFE LEARNING CENTER,57,RICHARDSON ISD,10,DALLAS,B,01 - 12,N,N, , ,Christa McAuliffe Learning Center
57916008,57916,P A S S LEARNING CTR,57,RICHARDSON ISD,10,DALLAS,S,07 - 11,N,N, , ,P A S S Learning Center
57916042,57916,LAKE HIGHLANDS J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Lake Highlands Junior High
57916044,57916,RICHARDSON WEST J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Richardson West Junior High
57916045,57916,RICHARDSON NORTH J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Richardson North Junior High
57916047,57916,FOREST MEADOW J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Forest Meadow Junior High
57916048,57916,WESTWOOD MATH SCIENCE LEADERSHIP M,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Westwood Math Science Leadership M
57916049,57916,LIBERTY J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Liberty Junior High
57916050,57916,APOLLO J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Apollo Junior High
57916051,57916,PARKHILL J H,57,RICHARDSON ISD,10,DALLAS,M,07 - 08,N,N, , ,Parkhill Junior High
57916101,57916,ARAPAHO CLASSICAL MAGNET,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Arapaho Classical Magnet
57916102,57916,CANYON CREEK EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Canyon Creek Elementary School
57916103,57916,DOVER EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Dover Elementary School
57916104,57916,GREENWOOD HILLS EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Greenwood Hills Elementary School
57916105,57916,HAMILTON PARK PACESETTER MAGNET,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Hamilton Park Pacesetter Magnet
57916106,57916,O HENRY EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,O Henry Elementary School
57916107,57916,LAKE HIGHLANDS EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Lake Highlands Elementary School
57916108,57916,MOHAWK EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Mohawk Elementary School
57916109,57916,NORTHRICH EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Northrich Elementary School
57916110,57916,NORTHWOOD HILLS EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Northwood Hills Elementary School
57916111,57916,RICHARDSON HEIGHTS EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Richardson Heights Elementary School
57916112,57916,RICHARDSON TERRACE EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Richardson Terrace Elementary School
57916113,57916,SPRING VALLEY EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Spring Valley Elementary School
57916114,57916,STULTS ROAD EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Stults Road Elementary School
57916115,57916,MARK TWAIN EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Mark Twain Elementary School
57916116,57916,WALLACE EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Wallace Elementary School
57916117,57916,WHITE ROCK EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,White Rock Elementary School
57916118,57916,SPRING CREEK EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Spring Creek Elementary School
57916119,57916,DOBIE PRE-KINDERGARTEN SCHOOL,57,RICHARDSON ISD,10,DALLAS,E,EE - PK,N,N,057916000,RICHARDSON ISD,Dobie Pre-Kindergarten School
57916120,57916,FORESTRIDGE EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Forestridge Elementary School
57916121,57916,NORTHLAKE EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Northlake Elementary School
57916122,57916,BOWIE EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Bowie Elementary School
57916123,57916,PRAIRIE CREEK EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Prairie Creek Elementary School
57916124,57916,SPRINGRIDGE EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Springridge Elementary School
57916125,57916,PRESTONWOOD EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Prestonwood Elementary School
57916126,57916,SKYVIEW EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Skyview Elementary School
57916127,57916,DARTMOUTH EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Dartmouth Elementary School
57916128,57916,BRENTFIELD EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Brentfield Elementary School
57916129,57916,JESS HARBEN EL,57,RICHARDSON ISD,10,DALLAS,E,EE - 06,N,N, , ,Jess Harben Elementary School
57916130,57916,RICHLAND EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Richland Elementary School
57916131,57916,YALE EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Yale Elementary School
57916132,57916,MOSS HAVEN EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Moss Haven Elementary School
57916133,57916,BIG SPRINGS EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Big Springs Elementary School
57916134,57916,MERRIMAN PARK EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Merriman Park Elementary School
57916135,57916,AIKIN EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Aikin Elementary School
57916137,57916,RISD ACAD,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Risd Acad
57916142,57916,MATH/SCIENCE/TECH MAGNET,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Math/Science/Tech Magnet
57916143,57916,FOREST LANE ACADEMY,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Forest Lane Academy
57916144,57916,AUDELIA CREEK EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Audelia Creek Elementary School
57916145,57916,CAROLYN G BUKHAIR EL,57,RICHARDSON ISD,10,DALLAS,E,KG - 06,N,N, , ,Carolyn G Bukhair Elementary School
57916146,57916,THURGOOD MARSHALL EL,57,RICHARDSON ISD,10,DALLAS,E,PK - 06,N,N, , ,Thurgood Marshall Elementary School
57919001,57919,SUNNYVALE H S,57,SUNNYVALE ISD,10,DALLAS,S,09 - 12,N,N, , ,Sunnyvale High School
57919041,57919,SUNNYVALE MIDDLE,57,SUNNYVALE ISD,10,DALLAS,M,06 - 08,N,N, , ,Sunnyvale Middle School
57919101,57919,SUNNYVALE EL,57,SUNNYVALE ISD,10,DALLAS,E,EE - 02,N,N, , ,Sunnyvale Elementary School
57919201,57919,SUNNYVALE INT,57,SUNNYVALE ISD,10,DALLAS,E,03 - 05,N,N, , ,Sunnyvale Intermediate School
57922001,57922,COPPELL H S,57,COPPELL ISD,10,DALLAS,S,09 - 12,N,N, , ,Coppell High School
57922003,57922,NEW TECH H S AT COPPELL,57,COPPELL ISD,10,DALLAS,S,09 - 12,N,N, , ,New Tech H S At Coppell
57922007,57922,DALLAS COUNTY JJAEP,57,COPPELL ISD,10,DALLAS,S,11 - 11,N,N, , ,Dallas County JJAEP
57922042,57922,COPPELL MIDDLE EAST,57,COPPELL ISD,10,DALLAS,M,06 - 08,N,N, , ,Coppell Middle East
57922043,57922,COPPELL MIDDLE WEST,57,COPPELL ISD,10,DALLAS,M,06 - 08,N,N, , ,Coppell Middle West
57922044,57922,COPPELL MIDDLE NORTH,57,COPPELL ISD,10,DALLAS,M,06 - 08,N,N, , ,Coppell Middle North
57922101,57922,PINKERTON EL,57,COPPELL ISD,10,DALLAS,E,KG - 05,N,N, , ,Pinkerton Elementary School
57922103,57922,AUSTIN EL,57,COPPELL ISD,10,DALLAS,E,EE - 05,N,N, , ,Austin Elementary School
57922105,57922,MOCKINGBIRD EL,57,COPPELL ISD,10,DALLAS,E,KG - 05,N,N, , ,Mockingbird Elementary School
57922106,57922,WILSON EL,57,COPPELL ISD,10,DALLAS,E,EE - 05,N,N, , ,Wilson Elementary School
57922107,57922,LAKESIDE EL,57,COPPELL ISD,10,DALLAS,E,EE - 05,N,N, , ,Lakeside Elementary School
57922108,57922,TOWN CENTER EL,57,COPPELL ISD,10,DALLAS,E,KG - 05,N,N, , ,Town Center Elementary School
57922109,57922,COTTONWOOD CREEK EL,57,COPPELL ISD,10,DALLAS,E,KG - 05,N,N, , ,Cottonwood Creek Elementary School
57922110,57922,VALLEY RANCH EL,57,COPPELL ISD,10,DALLAS,E,KG - 05,N,N, , ,Valley Ranch Elementary School
57922111,57922,DENTON CREEK EL,57,COPPELL ISD,10,DALLAS,E,EE - 05,N,N, , ,Denton Creek Elementary School
57922112,57922,RICHARD J LEE EL,57,COPPELL ISD,10,DALLAS,E,EE - 05,N,N, , ,Richard J Lee Elementary School
57922113,57922,CANYON RANCH EL,57,COPPELL ISD,10,DALLAS,E,KG - 05,N,N, , ,Canyon Ranch Elementary School
58902001,58902,DAWSON SCHOOL,58,DAWSON ISD,17,DAWSON,B,KG - 12,N,N, , ,Dawson School
58905001,58905,KLONDIKE ISD,58,KLONDIKE ISD,17,DAWSON,B,PK - 12,N,N, , ,Klondike Isd
58906001,58906,LAMESA SCHOOLS,58,LAMESA ISD,17,DAWSON,B,EE - 12,N,N, , ,Lamesa Schools
58909001,58909,SANDS CISD,58,SANDS CISD,17,DAWSON,B,PK - 12,N,N, , ,Sands Cisd
59901001,59901,HEREFORD H S,59,HEREFORD ISD,16,DEAF SMITH,S,09 - 12,N,N, , ,Hereford High School
59901004,59901,HEREFORD CENTER FOR ACCELERATED LE,59,HEREFORD ISD,16,DEAF SMITH,S,09 - 12,N,Y, , ,Hereford Center For Accelerated Le
59901042,59901,HEREFORD J H,59,HEREFORD ISD,16,DEAF SMITH,M,06 - 07,N,N, , ,Hereford Junior High
59901043,59901,HEREFORD PREPARATORY ACADEMY,59,HEREFORD ISD,16,DEAF SMITH,M,08 - 08,N,N, , ,Hereford Preparatory Academy
59901101,59901,AIKMAN EL,59,HEREFORD ISD,16,DEAF SMITH,E,KG - 05,N,N, , ,Aikman Elementary School
59901102,59901,BLUEBONNET EL,59,HEREFORD ISD,16,DEAF SMITH,E,KG - 05,N,N, , ,Bluebonnet Elementary School
59901103,59901,WEST CENTRAL EL,59,HEREFORD ISD,16,DEAF SMITH,E,KG - 05,N,N, , ,West Central Elementary School
59901104,59901,NORTHWEST EL,59,HEREFORD ISD,16,DEAF SMITH,E,KG - 05,N,N, , ,Northwest Elementary School
59901107,59901,TIERRA BLANCA EARLY CHILDHOOD CENT,59,HEREFORD ISD,16,DEAF SMITH,E,EE - PK,N,N,059901000,HEREFORD ISD,Tierra Blanca Early Childhood Cent
59902101,59902,WALCOTT EL,59,WALCOTT ISD,16,DEAF SMITH,E,PK - 06,N,N, , ,Walcott Elementary School
60902001,60902,COOPER H S,60,COOPER ISD,8,DELTA,S,09 - 12,N,N, , ,Cooper High School
60902041,60902,COOPER J H,60,COOPER ISD,8,DELTA,M,06 - 08,N,N, , ,Cooper Junior High
60902101,60902,COOPER EL,60,COOPER ISD,8,DELTA,E,EE - 05,N,N, , ,Cooper Elementary School
60914001,60914,FANNINDEL H S,60,FANNINDEL ISD,8,DELTA,B,06 - 12,N,N, , ,Fannindel High School
60914102,60914,FANNINDEL EL,60,FANNINDEL ISD,8,DELTA,E,PK - 05,N,N, , ,Fannindel Elementary School
61802003,61802,NORTH TEXAS COLLEGIATE ACADEMY-SOU,61,NORTH TEXAS COLLEGIATE ACADEMY,11,DENTON,E,PK - 08,Y,N, , ,North Texas Collegiate Academy-Sou
61802004,61802,NORTH TEXAS COLLEGIATE ACADEMY-NOR,61,NORTH TEXAS COLLEGIATE ACADEMY,11,DENTON,E,PK - 08,Y,N, , ,North Texas Collegiate Academy-Nor
61802005,61802,NORTH TEXAS COLLEGIATE ACADEMY-EAS,61,NORTH TEXAS COLLEGIATE ACADEMY,11,DENTON,E,PK - 08,Y,N, , ,North Texas Collegiate Academy-Eas
61804001,61804,LEADERSHIP PREP SCHOOL,61,LEADERSHIP PREP SCHOOL,10,DENTON,E,KG - 04,Y,N, , ,Leadership Prep School
61804002,61804,LEADERSHIP PREP SCHOOL SECONDARY,61,LEADERSHIP PREP SCHOOL,10,DENTON,B,05 - 12,Y,N, , ,Leadership Prep School Secondary
61805001,61805,TRIVIUM ACADEMY,61,TRIVIUM ACADEMY,11,DENTON,B,KG - 09,Y,N, , ,Trivium Academy
61901002,61901,RYAN H S,61,DENTON ISD,11,DENTON,S,09 - 12,N,N, , ,Ryan High School
61901003,61901,DENTON H S,61,DENTON ISD,11,DENTON,S,09 - 12,N,N, , ,Denton High School
61901005,61901,LESTER DAVIS,61,DENTON ISD,11,DENTON,B,03 - 12,N,N, , ,Lester Davis
61901006,61901,DENTON CO J J A E P,61,DENTON ISD,11,DENTON,S,08 - 10,N,N, , ,Denton Co JJAEP
61901007,61901,GUYER H S,61,DENTON ISD,11,DENTON,S,09 - 12,N,N, , ,Guyer High School
61901008,61901,RAY BRASWELL H S,61,DENTON ISD,11,DENTON,S,09 - 12,N,N, , ,Ray Braswell High School
61901039,61901,FRED MOORE H S,61,DENTON ISD,11,DENTON,S,09 - 12,N,Y, , ,Fred Moore High School
61901040,61901,JOE DALE SPARKS CAMPUS,61,DENTON ISD,11,DENTON,S,07 - 12,N,Y, , ,Joe Dale Sparks Campus
61901041,61901,CROWNOVER MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Crownover Middle School
61901044,61901,STRICKLAND MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Strickland Middle School
61901045,61901,CALHOUN MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Calhoun Middle School
61901046,61901,MCMATH MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,McMath Middle School
61901047,61901,NAVO MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Navo Middle School
61901048,61901,HARPOOL MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Harpool Middle School
61901049,61901,BETTYE MYERS MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Bettye Myers Middle School
61901050,61901,RODRIGUEZ MIDDLE,61,DENTON ISD,11,DENTON,M,06 - 08,N,N, , ,Rodriguez Middle School
61901102,61901,HOUSTON EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Houston Elementary School
61901104,61901,ALICE MOORE ALEXANDER,61,DENTON ISD,11,DENTON,E,PK - 05,N,N, , ,Alice Moore Alexander
61901105,61901,HODGE EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Hodge Elementary School
61901106,61901,MCNAIR EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,McNair Elementary School
61901107,61901,NEWTON RAYZOR EL,61,DENTON ISD,11,DENTON,E,PK - 05,N,N, , ,Newton Rayzor Elementary School
61901108,61901,RIVERA EL,61,DENTON ISD,11,DENTON,E,PK - 05,N,N, , ,Rivera Elementary School
61901109,61901,WILSON EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Wilson Elementary School
61901110,61901,GINNINGS EL,61,DENTON ISD,11,DENTON,E,KG - 05,N,N, , ,Ginnings Elementary School
61901111,61901,BORMAN EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Borman Elementary School
61901112,61901,EVERS PARK EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Evers Park Elementary School
61901113,61901,RYAN EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Ryan Elementary School
61901114,61901,THE ANN WINDLE SCHOOL FOR YOUNG CH,61,DENTON ISD,11,DENTON,E,EE - PK,N,N,061901105,HODGE EL,The Ann Windle School For Young Ch
61901115,61901,EP RAYZOR EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Ep Rayzor Elementary School
61901116,61901,PECAN CREEK EL,61,DENTON ISD,11,DENTON,E,KG - 05,N,N, , ,Pecan Creek Elementary School
61901117,61901,PROVIDENCE EL,61,DENTON ISD,11,DENTON,E,PK - 05,N,N, , ,Providence Elementary School
61901118,61901,HAWK EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Hawk Elementary School
61901119,61901,SAVANNAH EL,61,DENTON ISD,11,DENTON,E,PK - 05,N,N, , ,Savannah Elementary School
61901120,61901,PALOMA CREEK EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Paloma Creek Elementary School
61901121,61901,NELSON EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Nelson Elementary School
61901122,61901,BLANTON EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Blanton Elementary School
61901123,61901,STEPHENS EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Stephens Elementary School
61901124,61901,EMILIO & GUADALUPE GONZALEZ PRE-K,61,DENTON ISD,11,DENTON,E,EE - PK,N,N,061901109,WILSON EL,Emilio & Guadalupe Gonzalez Pre-K
61901125,61901,CROSS OAKS EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Cross Oaks Elementary School
61901126,61901,DOROTHY P ADKINS EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Dorothy P Adkins Elementary School
61901127,61901,CATHERINE BELL EL,61,DENTON ISD,11,DENTON,E,EE - 05,N,N, , ,Catherine Bell Elementary School
61901128,61901,UNION PARK EL,61,DENTON ISD,11,DENTON,E,PK - 05,N,N, , ,Union Park Elementary School
61902001,61902,LEWISVILLE H S,61,LEWISVILLE ISD,11,DENTON,S,09 - 12,N,N, , ,Lewisville High School
61902002,61902,MARCUS H S,61,LEWISVILLE ISD,11,DENTON,S,09 - 12,N,N, , ,Marcus High School
61902004,61902,THE COLONY H S,61,LEWISVILLE ISD,11,DENTON,S,09 - 12,N,N, , ,The Colony High School
61902005,61902,LEARNING CTR,61,LEWISVILLE ISD,11,DENTON,B,01 - 12,N,Y, , ,Learning Center
61902007,61902,DENTON CO J J A E P,61,LEWISVILLE ISD,11,DENTON,S,09 - 12,N,N, , ,Denton Co JJAEP
61902008,61902,HEBRON H S,61,LEWISVILLE ISD,11,DENTON,S,09 - 12,N,N, , ,Hebron High School
61902010,61902,FLOWER MOUND H S,61,LEWISVILLE ISD,11,DENTON,S,09 - 12,N,N, , ,Flower Mound High School
61902042,61902,HEDRICK MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Hedrick Middle School
61902044,61902,GRIFFIN MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Griffin Middle School
61902045,61902,LAMAR MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Lamar Middle School
61902046,61902,LAKEVIEW MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Lakeview Middle School
61902047,61902,ARBOR CREEK MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Arbor Creek Middle School
61902048,61902,FORESTWOOD MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Forestwood Middle School
61902049,61902,BRIARHILL MIDDLE,61,LEWISVILLE ISD,11,DENTON,M,06 - 08,N,N, , ,Briarhill Middle School
