CAMPUS,CAMPNAME,DISTRICT,DISTNAME,REGION,REGNNAME,COUNTY,CNTYNAME,GRDTYPE,GRDSPAN,PAIRCAMP,PAIRNAME,CFLALTED,CFLCHART,CAMPNAME_CLEAN
227901053,WEBB MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Webb Middle School
227901054,BEDICHEK MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Bedichek Middle School
227901055,DOBIE MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Dobie Middle School
227901057,COVINGTON MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Covington Middle School
227901058,MENDEZ MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,07 - 08, , ,N,N,Mendez Middle School
227901059,BAILEY MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Bailey Middle School
227901060,SMALL MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Small Middle School
227901061,PAREDES MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Paredes Middle School
227901062,GORZYCKI MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Gorzycki Middle School
227901063,GENERAL MARSHALL MIDDLE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 06, , ,N,N,General Marshall Middle School
227901064,GARCIA YMLA,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Garcia Ymla
227901065,SADLER MEANS YWLA,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Sadler Means Ywla
227901101,ALLISON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Allison Elementary School
227901102,ANDREWS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Andrews Elementary School
227901103,BARTON HILLS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Barton Hills Elementary School
227901104,BECKER EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Becker Elementary School
227901105,BLACKSHEAR EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Blackshear Elementary School
227901106,BLANTON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Blanton Elementary School
227901107,BRENTWOOD EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Brentwood Elementary School
227901109,BROWN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Brown Elementary School
227901110,BRYKER WOODS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Bryker Woods Elementary School
227901111,CAMPBELL EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Campbell Elementary School
227901112,CASIS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Casis Elementary School
227901113,CUNNINGHAM EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Cunningham Elementary School
227901114,DAWSON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Dawson Elementary School
227901115,DAEP- EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,02 - 02, , ,N,N,DAEP- Elementary School
227901116,GOVALLE EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Govalle Elementary School
227901117,GULLETT EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Gullett Elementary School
227901118,HARRIS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Harris Elementary School
227901119,HIGHLAND PARK EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Highland Park Elementary School
227901121,LEE EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Lee Elementary School
227901122,MAPLEWOOD EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Maplewood Elementary School
227901123,MATHEWS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 06, , ,N,N,Mathews Elementary School
227901125,OAK SPRINGS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Oak Springs Elementary School
227901126,ORTEGA EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 06, , ,N,N,Ortega Elementary School
227901127,SANCHEZ EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 06, , ,N,N,Sanchez Elementary School
227901129,PECAN SPRINGS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Pecan Springs Elementary School
227901130,PLEASANT HILL EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Pleasant Hill Elementary School
227901132,REILLY EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Reilly Elementary School
227901133,RIDGETOP EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Ridgetop Elementary School
227901136,ST ELMO EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,St Elmo Elementary School
227901138,SUMMITT EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Summitt Elementary School
227901140,TRAVIS HTS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Travis Hts Elementary School
227901141,WALNUT CREEK EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Walnut Creek Elementary School
227901143,PATTON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Patton Elementary School
227901144,WOOTEN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Wooten Elementary School
227901145,ZAVALA EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Zavala Elementary School
227901146,ZILKER EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Zilker Elementary School
227901147,MENCHACA EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Menchaca Elementary School
227901148,OAK HILL EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Oak Hill Elementary School
227901149,BARRINGTON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Barrington Elementary School
227901150,NORMAN-SIMS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Norman-Sims Elementary School
227901151,PILLOW EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Pillow Elementary School
227901152,WOOLDRIDGE EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Wooldridge Elementary School
227901154,DOSS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Doss Elementary School
227901155,HILL EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Hill Elementary School
227901156,ODOM EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Odom Elementary School
227901157,WINN MONTESSORI,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Winn Montessori
227901158,SUNSET VALLEY EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Sunset Valley Elementary School
227901159,GRAHAM EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Graham Elementary School
227901160,LINDER EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Linder Elementary School
227901161,COOK EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Cook Elementary School
227901162,HOUSTON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Houston Elementary School
227901163,HART EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Hart Elementary School
227901164,PICKLE EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Pickle Elementary School
227901165,MCBEE EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,McBee Elementary School
227901166,WILLIAMS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Williams Elementary School
227901168,LANGFORD EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Langford Elementary School
227901170,BOONE EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Boone Elementary School
227901171,PALM EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Palm Elementary School
227901172,KOCUREK EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Kocurek Elementary School
227901173,CASEY EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Casey Elementary School
227901174,RODRIGUEZ EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Rodriguez Elementary School
227901175,WIDEN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Widen Elementary School
227901176,GALINDO EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Galindo Elementary School
227901177,UPHAUS EARLY CHILDHOOD CENTER,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - KG,'227901185,BLAZIER EL,N,N,Uphaus Early Childhood Center
227901178,JORDAN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Jordan Elementary School
227901179,DAVIS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Davis Elementary School
227901180,KIKER EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Kiker Elementary School
227901181,MILLS EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Mills Elementary School
227901182,BARANOFF EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Baranoff Elementary School
227901183,COWAN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Cowan Elementary School
227901184,CLAYTON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Clayton Elementary School
227901185,BLAZIER EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Blazier Elementary School
227901186,GUERRERO THOMPSON,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Guerrero Thompson
227901187,BALDWIN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Baldwin Elementary School
227901188,PADRON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Padron Elementary School
227901189,OVERTON EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Overton Elementary School
227901190,PEREZ EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 06, , ,N,N,Perez Elementary School
227901194,AUSTIN ISD PREK PARTNERSHIP (PKP),227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - PK,'227901000,AUSTIN ISD,N,N,Austin Isd Prek Partnership (Pkp)
227901195,BEAR CREEK EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Bear Creek Elementary School
227901198,JOSLIN EL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Joslin Elementary School
227901199,GREENLEAF NCC,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,12 - 12, , ,N,N,Greenleaf Ncc
227901250,AUSTIN ST HOSPITAL,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,B,06 - 11, , ,Y,N,Austin St Hospital
227901251,ROSEDALE,227901,AUSTIN ISD,13,REGION 13: AUSTIN,227,TRAVIS,B,EE - 12, , ,N,N,Rosedale
227904001,PFLUGERVILLE H S,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Pflugerville High School
227904003,JOHN B CONNALLY H S,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,John B Connally High School
227904004,HENDRICKSON H S,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Hendrickson High School
227904005,WEISS H S,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Weiss High School
227904007,PFLUGERVILLE ACADEMIC AND CAREER EDUCATION (PACE),227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,Y,N,Pflugerville Academic And Career Education (Pace)
227904008,TRAVIS CO J J A E P,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 11, , ,N,N,Travis Co JJAEP
227904041,PFLUGERVILLE MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Pflugerville Middle School
227904042,WESTVIEW MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Westview Middle School
227904043,PARK CREST MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Park Crest Middle School
227904045,DESSAU MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Dessau Middle School
227904046,KELLY LANE MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Kelly Lane Middle School
227904048,CELE MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Cele Middle School
227904049,BOHLS MIDDLE,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Bohls Middle School
227904101,PFLUGERVILLE EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Pflugerville Elementary School
227904102,PARMER LANE EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Parmer Lane Elementary School
227904103,TIMMERMAN EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Timmerman Elementary School
227904104,NORTHWEST EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Northwest Elementary School
227904105,DESSAU EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Dessau Elementary School
227904106,WINDERMERE EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Windermere Elementary School
227904107,RIVER OAKS EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,River Oaks Elementary School
227904108,BROOKHOLLOW EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Brookhollow Elementary School
227904109,SPRINGHILL EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Springhill Elementary School
227904111,COPPERFIELD EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Copperfield Elementary School
227904112,MURCHISON EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Murchison Elementary School
227904113,WILHELMINA DELCO EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Wilhelmina Delco Elementary School
227904114,CALDWELL EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Caldwell Elementary School
227904115,ROWE LANE EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Rowe Lane Elementary School
227904116,HIGHLAND PARK EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Highland Park Elementary School
227904117,WIELAND EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Wieland Elementary School
227904118,RIOJAS EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Riojas Elementary School
227904119,RUTH BARRON EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Ruth Barron Elementary School
227904120,DEARING EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Dearing Elementary School
227904121,MOTT EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Mott Elementary School
227904122,CARPENTER EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Carpenter Elementary School
227904123,HIDDEN LAKE EL,227904,PFLUGERVILLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Hidden Lake Elementary School
227907001,MANOR H S,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Manor High School
227907002,MANOR EXCEL ACADEMY,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,Y,N,Manor Excel Academy
227907004,MANOR NEW TECHNOLOGY HIGH,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Manor New Technology High
227907041,MANOR MIDDLE,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Manor Middle School
227907042,DECKER MIDDLE,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Decker Middle School
227907043,MANOR NEW TECHNOLOGY MIDDLE,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Manor New Technology Middle School
227907101,MANOR EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - PK,'227907000,MANOR ISD,N,N,Manor Elementary School
227907102,BLUEBONNET TRAIL EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Bluebonnet Trail Elementary School
227907104,DECKER EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Decker Elementary School
227907105,BLAKE MANOR EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Blake Manor Elementary School
227907106,PRESIDENTIAL MEADOWS EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Presidential Meadows Elementary School
227907107,OAK MEADOWS EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Oak Meadows Elementary School
227907108,PIONEER CROSSING EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Pioneer Crossing Elementary School
227907109,SHADOWGLEN EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Shadowglen Elementary School
227907111,LAGOS EL,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Lagos Elementary School
227907112,MANOR RISE ACADEMY,227907,MANOR ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 06, , ,N,N,Manor Rise Academy
227909001,WESTLAKE H S,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Westlake High School
227909005,ADULT TRANSITION SERVICES,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,12 - 12, , ,N,N,Adult Transition Services
227909041,HILL COUNTRY MIDDLE,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Hill Country Middle School
227909042,WEST RIDGE MIDDLE,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,West Ridge Middle School
227909101,EANES EL,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Eanes Elementary School
227909102,CEDAR CREEK EL,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Cedar Creek Elementary School
227909103,VALLEY VIEW EL,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Valley View Elementary School
227909104,FOREST TRAIL EL,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Forest Trail Elementary School
227909105,BARTON CREEK EL,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Barton Creek Elementary School
227909106,BRIDGE POINT EL,227909,EANES ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,KG - 05, , ,N,N,Bridge Point Elementary School
227910001,DEL VALLE H S,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Del Valle High School
227910002,DEL VALLE OPPORTUNITY CTR,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,Y,N,Del Valle Opportunity Center
227910005,TRAVIS CO J J A E P,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,10 - 11, , ,N,N,Travis Co JJAEP
227910041,DEL VALLE MIDDLE,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Del Valle Middle School
227910042,JOHN P OJEDA MIDDLE,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,John P Ojeda Middle School
227910043,DAILEY MIDDLE,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Dailey Middle School
227910101,POPHAM EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Popham Elementary School
227910106,SMITH EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,PK - 05, , ,N,N,Smith Elementary School
227910107,HILLCREST EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Hillcrest Elementary School
227910108,BATY EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Baty Elementary School
227910109,HORNSBY-DUNLAP EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Hornsby-Dunlap Elementary School
227910110,DEL VALLE EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Del Valle Elementary School
227910111,CREEDMOOR EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Creedmoor Elementary School
227910112,JOSEPH GILBERT EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Joseph Gilbert Elementary School
227910113,NEWTON COLLINS EL,227910,DEL VALLE ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 05, , ,N,N,Newton Collins Elementary School
227912001,LAGO VISTA H S,227912,LAGO VISTA ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Lago Vista High School
227912041,LAGO VISTA MIDDLE,227912,LAGO VISTA ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Lago Vista Middle School
227912101,LAGO VISTA EL,227912,LAGO VISTA ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,EE - 03, , ,N,N,Lago Vista Elementary School
227912102,LAGO VISTA INT,227912,LAGO VISTA ISD,13,REGION 13: AUSTIN,227,TRAVIS,E,04 - 05, , ,N,N,Lago Vista Intermediate School
227913001,LAKE TRAVIS H S,227913,LAKE TRAVIS ISD,13,REGION 13: AUSTIN,227,TRAVIS,S,09 - 12, , ,N,N,Lake Travis High School
227913041,LAKE TRAVIS MIDDLE,227913,LAKE TRAVIS ISD,13,REGION 13: AUSTIN,227,TRAVIS,M,06 - 08, , ,N,N,Lake Travis Middle School
