id,name,Campus Number,Campus Name
57903103,CENTRAL EL,57903103,Central Elementary School
57903105,GOOD EL,57903105,Good Elementary School
57903106,STARK EL,57903106,Stark Elementary School
57903109,FARMERS BRANCH EL,57903109,Farmers Branch Elementary School
57903110,BLANTON EL,57903110,Blanton Elementary School
57903111,THOMPSON EL,57903111,Thompson Elementary School
57903112,COUNTRY PLACE EL,57903112,Country Place Elementary School
57903113,DAVIS EL,57903113,Davis Elementary School
57903114,MCCOY EL,57903114,McCoy Elementary School
57903116,FURNEAUX EL,57903116,Furneaux Elementary School
57903118,ROSEMEADE EL,57903118,Rosemeade Elementary School
57903120,LAS COLINAS EL,57903120,Las Colinas Elementary School
57903121,LANDRY EL,57903121,Landry Elementary School
57903122,KENT EL,57903122,Kent Elementary School
57903123,RIVERCHASE ELE,57903123,Riverchase Elementary School
57903124,MCKAMY EL,57903124,McKamy Elementary School
57903125,SHEFFIELD EL,57903125,Sheffield Intermediate School
57903126,RAINWATER EL,57903126,Rainwater Elementary School
57903128,FREEMAN EL,57903128,Freeman Elementary School
57903129,MCWHORTER EL,57903129,McWhorter Elementary School
57903131,BLAIR EL,57903131,Blair Intermediate School
57903132,LA VILLITA EL,57903132,La Villita Elementary School
57903135,MCLAUGHLIN STRICKLAND EL,57903135,Strickland Intermediate School
57904001,CEDAR HILL H S,57904001,Cedar Hill High School
57904002,NINTH GRADE CENTER,57904002,Ninth Grade Center
57904003,CEDAR HILL COLLEGIATE H S,57904003,Cedar Hill Collegiate High School
57904041,W S PERMENTER MIDDLE,57904041,WS Permenter Middle School
57904042,BESSIE COLEMAN MIDDLE,57904042,Bessie Coleman Middle School
57904101,BRAY EL,57904101,Bray Elementary School
57904102,PLUMMER EL,57904102,Plummer Elementary School
57904103,WEST INT,57904103,West Intermediate School
57904104,HIGH POINTE EL,57904104,High Pointe Elementary School
57904105,HIGHLANDS ELEMENTARY,57904105,Highlands Elementary School
57904107,WATERFORD OAKS EL,57904107,Waterford Oaks Elementary School
57904108,LAKERIDGE EL,57904108,Lakeridge Elementary School
57904109,JOE WILSON INT,57904109,Joe Wilson Intermediate School
57905001,BRYAN ADAMS H S,57905001,Bryan Adams High School
57905002,W H ADAMSON H S,57905002,WH Adamson High School
57905003,A MACEO SMITH NEW TECH H S,57905003,A Maceo Smith High School
57905005,MOISES E MOLINA H S,57905005,Moises E Molina High School
57905006,HILLCREST H S,57905006,Hillcrest High School
57905007,THOMAS JEFFERSON H S,57905007,Thomas Jefferson High School
57905008,JUSTIN F KIMBALL H S,57905008,Justin F Kimball High School
57905009,LINCOLN HUMANITIES/COMMUNICATIONS,57905009,Lincoln Humanities/Communications Magnet High School
57905011,LEARNING ALTERNATIVE CENTER FOR EM,57905011,Learning Alternative Center For Empowering Youth
57905012,L G PINKSTON HIGH SCHOOL,57905012,LG Pinkston High School
57905013,FRANKLIN D ROOSEVELT H S,57905013,Franklin D Roosevelt High School
57905014,W W SAMUELL H S,57905014,WW Samuell High School
57905015,SEAGOVILLE H S,57905015,Seagoville High School
57905016,SOUTH OAK CLIFF H S,57905016,South Oak Cliff High School
57905017,H GRADY SPRUCE H S,57905017,H Grady Spruce High School
57905018,SUNSET HIGH SCHOOL,57905018,Sunset High School
57905021,W T WHITE H S,57905021,WT White High School
57905022,WOODROW WILSON H S,57905022,Woodrow Wilson High School
57905023,DAVID W CARTER H S,57905023,David W Carter High School
57905024,NORTH DALLAS H S,57905024,North Dallas High School
57905025,SKYLINE H S,57905025,Skyline High School
57905026,SCHOOL OF SCIENCE AND ENGINEERING,57905026,School Of Science And Engineering
57905028,EMMETT J CONRAD H S,57905028,Emmett J Conrad High School
57905029,SCHOOL COMMUNITY GUIDANCE CENTER,57905029,School Community Guidance Center
57905030,MAYA ANGELOU H S,57905030,Maya Angelou High School
57905032,JAMES MADISON HIGH SCHOOL,57905032,James Madison High School
57905033,SCHOOL OF BUSINESS AND MANAGEMENT,57905033,School Of Business And Management
57905034,BOOKER T WASHINGTON SPVA MAGNET,57905034,Booker T Washington School for the Performing and Visual Arts
57905035,IRMA LERMA RANGEL YOUNG WOMEN'S LE,57905035,Irma Lerma Rangel Young Women's Leadership School
57905036,SCHOOL OF HEALTH PROFESSIONS,57905036,School Of Health Professions
57905037,ROSIE SORRELLS EDUCATION AND SOCIA,57905037,Rosie M Collins Sorrells School Of Education And Social Services
57905038,JUDGE BAREFOOT SANDERS LAW MAGNET,57905038,Judge Barefoot Sanders Law Magnet
57905039,SCHOOL FOR THE TALENTED AND GIFTED,57905039,School For The Talented And Gifted
57905042,WILLIAM HAWLEY ATWELL LAW ACADEMY,57905042,William Hawley Atwell Law Academy
57905043,T W BROWNE MIDDLE,57905043,TW Browne Middle School
57905044,EDWARD H CARY MIDDLE,57905044,Edward H Cary Middle School
57905045,E B COMSTOCK MIDDLE,57905045,EB Comstock Middle School
57905046,FRED F FLORENCE MIDDLE,57905046,Fred F Florence Middle School
57905047,BENJAMIN FRANKLIN MIDDLE,57905047,Benjamin Franklin Middle School
57905048,W H GASTON MIDDLE SCHOOL,57905048,WH Gaston Middle School
57905049,W E GREINER EXPLORATORY ARTS ACADE,57905049,WE Greiner Exploratory Arts Academy
57905050,ROBERT T HILL MIDDLE,57905050,Robert T Hill Middle School
57905051,OLIVER WENDELL HOLMES HUMANITIES,57905051,Oliver Wendell Holmes Humanities/Communications
57905052,JOHN B HOOD MIDDLE,57905052,John B Hood Middle School
57905053,J L LONG MIDDLE,57905053,JL Long Middle School
57905054,THOMAS C MARSH MIDDLE,57905054,Thomas C Marsh Middle School
57905055,THOMAS J RUSK MIDDLE,57905055,Thomas J Rusk Middle School
57905056,EWELL D WALKER MIDDLE,57905056,Ewell D Walker Middle School
57905057,WILLIAM B TRAVIS ACAD/VANGRD FOR A,57905057,William B Travis Academy/Vanguard for the Academically Talented and Gifted
57905058,ALEX W SPENCE TALENTED/GIFTED ACAD,57905058,Alex W Spence Talented/Gifted Academy
57905059,L V STOCKARD MIDDLE,57905059,LV Stockard Middle School
57905060,BOUDE STOREY MIDDLE,57905060,Boude Storey Middle School
57905062,BILLY EARL DADE MIDDLE,57905062,Billy Earl Dade Middle School
57905065,PEARL C ANDERSON MIDDLE LEARNING,57905065,Pearl C Anderson Middle School Learning Center
57905066,HARRY STONE MONTESSORI ACADEMY,57905066,Harry Stone Montessori Academy
57905068,RAUL QUINTANILLA SR MIDDLE,57905068,Raul Quintanilla Sr Middle School
57905069,SEAGOVILLE MIDDLE SCHOOL,57905069,Seagoville Middle School
57905071,DALLAS ENVIRONMENTAL SCIENCE ACADE,57905071,Dallas Environmental Science Academy
57905072,SARAH ZUMWALT MIDDLE,57905072,Sarah Zumwalt Middle School
57905073,HENRY W LONGFELLOW CAREER EXPLORAT,57905073,Henry W Longfellow Career Exploration Academy
57905074,THOMAS A EDISON MIDDLE LEARNING,57905074,Thomas A Edison Middle School Learning Center
57905075,GEORGE BANNERMAN DEALEY INTERNATIO,57905075,George Bannerman Dealey International Academy
57905076,HAROLD WENDELL LANG SR MIDDLE,57905076,Harold Wendell Lang Sr Middle School
57905077,HECTOR P GARCIA MIDDLE SCHOOL,57905077,Hector P Garcia Middle School
57905079,FRANCISCO MEDRANO MIDDLE,57905079,Francisco Medrano Middle School
57905083,SAM TASBY MIDDLE,57905083,Sam Tasby Middle School
57905085,KATHLYN JOY GILLIAM COLLEGIATE ACA,57905085,Kathlyn Joy Gilliam Collegiate Academy
57905088,TRINIDAD GARZA EARLY COLLEGE AT MO,57905088,Trinidad Garza Early College High School At Mountain View
57905090,MIDDLE COLLEGE H S,57905090,Middle College High School
57905096,JUVENILE JUSTICE AEP,57905096,Juvenile Justice AEP
57905099,HOSPITAL/HOMEBOUND,57905099,Hospital/Homebound
57905100,ZAN WESLEY HOLMES JR MIDDLE,57905100,Zan Wesley Holmes Jr Middle
57905101,JOHN Q ADAMS EL,57905101,John Q Adams Elementary School
57905103,GABE P ALLEN CHARTER SCHOOL,57905103,Gabe P Allen Charter School
57905104,WILLIAM M ANDERSON EL,57905104,William M Anderson Elementary School
57905105,ARCADIA PARK EL,57905105,Arcadia Park Elementary School
57905108,BAYLES EL,57905108,Bayles Elementary School
57905109,W A BLAIR EL,57905109,WA Blair Elementary School
57905110,ANNIE WEBB BLANTON EL,57905110,Annie Webb Blanton Elementary School
57905112,JAMES BOWIE EL,57905112,James Bowie Elementary School
57905114,JOHN NEELY BRYAN ELEMENTARY SCHOOL,57905114,John Neely Bryan Elementary School
57905115,HARRELL BUDD EL,57905115,Harrell Budd Elementary School
57905116,DAVID G BURNET EL,57905116,David G Burnet Elementary School
57905117,RUFUS C BURLESON EL,57905117,Rufus C Burleson Elementary School
57905118,W W BUSHMAN ELEMENTARY SCHOOL,57905118,WW Bushman Elementary School
57905119,WILLIAM L CABELL EL,57905119,William L Cabell Elementary School
57905120,F P CAILLET EL,57905120,FP Caillet Elementary School
57905121,JOHN W CARPENTER EL,57905121,John W Carpenter Elementary School
57905122,C F CARR EL,57905122,CF Carr Elementary School
57905124,GEORGE W CARVER CREATIVE ARTS LEAR,57905124,George W Carver Learning Center
57905125,CASA VIEW EL,57905125,Casa View Elementary School
57905126,CENTRAL EL,57905126,Central Elementary School
57905128,MARTIN LUTHER KING JR LEARNING CEN,57905128,Martin Luther King Jr Learning Center
57905129,S S CONNER EL,57905129,SS Conner Elementary School
57905130,LEILA P COWART EL,57905130,Leila P Cowart Elementary School
57905131,IGNACIO ZARAGOZA EL,57905131,Ignacio Zaragoza Elementary School
57905133,BARBARA JORDAN EL,57905133,Barbara Jordan Elementary School
57905134,GEORGE BANNERMAN DEALEY MONTESSORI,57905134,George Bannerman Dealey Montessori Vanguard
57905135,EVERETTE LEE DEGOLYER EL,57905135,Everette Lee Degolyer Elementary School
57905136,L O DONALD EL,57905136,LO Donald Elementary School
57905137,JULIUS DORSEY EL,57905137,Julius Dorsey Elementary School
57905139,PAUL L DUNBAR LEARNING CENTER,57905139,Paul L Dunbar Learning Center
57905140,AMELIA EARHART LEARNING CENTER,57905140,Amelia Earhart Learning Center
57905141,JILL STONE EL AT VICKERY MEADOW,57905141,Jill Stone Elementary School At Vickery Meadow
57905142,J N ERVIN EL SCHOOL,57905142,JN Ervin Elementary School
57905144,TOM W FIELD EL,57905144,Tom W Field Elementary School
57905145,STEPHEN C FOSTER EL,57905145,Stephen C Foster Elementary School
57905147,CHARLES A GILL EL,57905147,Charles A Gill Elementary School
57905148,TOM C GOOCH EL,57905148,Tom C Gooch Elementary School
57905149,LENORE KIRK HALL EL,57905149,Lenore Kirk Hall Elementary School
57905152,MARGARET B HENDERSON EL,57905152,Margaret B Henderson Elementary School
57905153,VICTOR H HEXTER EL,57905153,Victor H Hexter Elementary School
57905154,LARRY G SMITH EL,57905154,Larry G Smith Elementary School
57905155,C A TATUM JR EL,57905155,CA Tatum Jr Elementary School
57905156,NATHANIEL HAWTHORNE EL,57905156,Nathaniel Hawthorne Elementary School
57905157,JAMES S HOGG ELEMENTARY SCHOOL,57905157,James S Hogg Elementary School
57905158,LIDA HOOE EL,57905158,Lida Hooe Elementary School
57905159,L L HOTCHKISS EL,57905159,LL Hotchkiss Elementary School
57905160,SAM HOUSTON EL,57905160,Sam Houston Elementary School
57905161,JOHN IRELAND EL,57905161,John Ireland Elementary School
57905162,STONEWALL JACKSON ELEMENTARY SCHOO,57905162,Stonewall Jackson Elementary School
57905163,ALBERT SIDNEY JOHNSTON ELEMENTARY,57905163,Albert Sidney Johnston Elementary School
57905164,ANSON JONES EL,57905164,Anson Jones Elementary School
57905166,EDWIN J KIEST EL,57905166,Edwin J Kiest Elementary School
57905167,KLEBERG EL,57905167,Kleberg Elementary School
57905168,OBADIAH KNIGHT ELEMENTARY SCHOOL,57905168,Obadiah Knight Elementary School
57905169,ARTHUR KRAMER EL SCHOOL,57905169,Arthur Kramer Elementary School
57905170,RICHARD LAGOW EL,57905170,Richard Lagow Elementary School
57905171,LAKEWOOD EL,57905171,Lakewood Elementary School
57905172,JIMMIE TYLER BRASHEAR EL,57905172,Jimmie Tyler Brashear Elementary School
57905173,SIDNEY LANIER EXPRESSIVE ARTS VANG,57905173,Sidney Lanier Expressive Arts Vanguard
57905174,ROBERT E LEE EL,57905174,Robert E Lee Elementary School
57905175,UMPHREY LEE ELEMENTARY SCHOOL,57905175,Umphrey Lee Elementary School
57905176,JACK LOWE SR EL,57905176,Jack Lowe Sr Elementary School
57905177,WILLIAM LIPSCOMB EL,57905177,William Lipscomb Elementary School
57905178,H I HOLLAND EL AT LISBON,57905178,HI Holland Elementary at Lisbon
57905180,B H MACON EL,57905180,BH Macon Elementary School
57905181,MAPLE LAWN EL,57905181,Maple Lawn Elementary School
57905182,HERBERT MARCUS EL,57905182,Herbert Marcus Elementary School
57905183,THOMAS L MARSALIS EL,57905183,Thomas L Marsalis Elementary School
57905184,BEN MILAM EL,57905184,Ben Milam Elementary School
57905185,WILLIAM B MILLER ELEMENTARY SCHOOL,57905185,William B Miller Elementary School
57905186,ROGER Q MILLS EL,57905186,Roger Q Mills Elementary School
57905187,NANCY MOSELEY EL,57905187,Nancy Moseley Elementary School
57905188,MOUNT AUBURN EL,57905188,Mount Auburn Elementary School
57905189,CLARA OLIVER EL,57905189,Clara Oliver Elementary School
57905190,GEORGE PEABODY EL,57905190,George Peabody Elementary School
57905191,ELISHA M PEASE EL,57905191,Elisha M Pease Elementary School
57905192,JOHN F PEELER EL,57905192,John F Peeler Elementary School
57905193,JOHN J PERSHING EL,57905193,John J Pershing Elementary School
57905194,K B POLK CENTER FOR ACADEMICALLY T,57905194,KB Polk Center For Academically Talented & Gifted
57905195,PRESTON HOLLOW EL,57905195,Preston Hollow Elementary School
57905196,J W RAY LEARNING CENTER,57905196,JW Ray Learning Center
57905197,JOHN H REAGAN ELEMENTARY SCHOOL,57905197,John H Reagan Elementary School
57905198,MARTHA TURNER REILLY EL,57905198,Martha Turner Reilly Elementary School
57905199,REINHARDT ELEMENTARY SCHOOL,57905199,Reinhardt Elementary School
57905200,JOSEPH J RHOADS LEARNING CENTER,57905200,Joseph J Rhoads Learning Center
57905201,CHARLES RICE LEARNING CENTER,57905201,Charles Rice Learning Center
57905203,DAN D ROGERS EL,57905203,Dan D Rogers Elementary School
57905204,ROSEMONT ELEMENTARY SCHOOL,57905204,Rosemont Elementary School
57905205,CLINTON P RUSSELL EL,57905205,Clinton P Russell Elementary School
57905206,ALEX SANGER EL,57905206,Alex Sanger Elementary School
57905207,SAN JACINTO EL,57905207,San Jacinto Elementary School
57905208,SEAGOVILLE EL,57905208,Seagoville Elementary School
57905209,ASCHER SILBERSTEIN EL,57905209,Ascher Silberstein Elementary School
57905210,LESLIE A STEMMONS EL,57905210,Leslie A Stemmons Elementary School
57905211,STEVENS PARK EL,57905211,Stevens Park Elementary School
57905212,HARRY STONE MONTESSORI ACADEMY,57905212,Harry Stone Montessori Academy
57905213,T G TERRY ELEMENTARY SCHOOL,57905213,TG Terry Elementary School
57905215,R L THORNTON ELEMENTARY SCHOOL,57905215,RL Thornton Elementary School
57905216,EDWARD TITCHE EL,57905216,Edward Titche Elementary School
57905217,WILLIAM B TRAVIS ACDMY/VNGRD FOR A,57905217,William B Travis Academy/Vanguard for the Academically Talented and Gifted
57905218,GEORGE W TRUETT EL,57905218,George W Truett Elementary School
57905219,ADELLE TURNER EL,57905219,Adelle Turner Elementary School
57905220,MARK TWAIN LEADERSHIP VANGUARD,57905220,Mark Twain Leadership Vanguard
57905222,URBAN PARK EL SCHOOL,57905222,Urban Park Elementary School
57905224,WALNUT HILL EL,57905224,Walnut Hill Elementary School
57905225,DANIEL WEBSTER EL,57905225,Daniel Webster Elementary School
57905226,MARTIN WEISS EL,57905226,Martin Weiss Elementary School
57905228,SUDIE L WILLIAMS ELEMENTARY SCHOOL,57905228,Sudie L Williams Elementary School
57905229,WINNETKA EL SCHOOL,57905229,Winnetka Elementary School
57905230,HARRY C WITHERS EL,57905230,Harry C Withers Elementary School
57905232,EDNA ROWE EL,57905232,Edna Rowe Elementary School
57905233,NATHAN ADAMS EL,57905233,Nathan Adams Elementary School
57905234,HENRY B GONZALEZ EL,57905234,Henry B Gonzalez Elementary School
57905235,BIRDIE ALEXANDER EL,57905235,Birdie Alexander Elementary School
57905236,NANCY J COCHRAN EL,57905236,Nancy J Cochran Elementary School
57905237,JOHN W RUNYON EL,57905237,John W Runyon Elementary School
57905239,ARTURO SALAZAR EL,57905239,Arturo Salazar Elementary School
57905240,FRANK GUZICK EL,57905240,Frank Guzick Elementary School
57905241,ELEMENTARY DISCIPLINARY ALTERNATI,57905241,Elementary DAEP
57905244,SEAGOVILLE NORTH EL,57905244,Seagoville North El
57905247,ADELFA BOTELLO CALLEJO EL,57905247,Adelfa Botello Callejo El
57905250,WHITNEY M YOUNG JR EL,57905250,Whitney M Young Jr Elementary School
57905260,LORENZO DE ZAVALA EL,57905260,Lorenzo De Zavala Elementary School
57905263,J P STARKS ELEMENTARY SCHOOL,57905263,JP Starks Elementary School
57905264,RONALD E MCNAIR EL,57905264,Ronald E McNair Elementary School
57905265,ELADIO R MARTINEZ LEARNING CENTER,57905265,Eladio R Martinez Learning Center
57905266,FREDERICK DOUGLASS EL,57905266,Frederick Douglass Elementary School
57905268,JOHN F KENNEDY LEARNING CENTER,57905268,John F Kennedy Learning Center
57905269,ONESIMO HERNANDEZ EL,57905269,Onesimo Hernandez Elementary School
57905270,EDUARDO MATA EL,57905270,Eduardo Mata Elementary School
57905271,JULIAN T SALDIVAR ELEMENTARY SCHOO,57905271,Julian T Saldivar Elementary School
57905272,MARIA MORENO EL,57905272,Maria Moreno Elementary School
57905273,PLEASANT GROVE ELEMENTARY SCHOOL,57905273,Pleasant Grove Elementary School
57905274,MARY MCLEOD BETHUNE EL,57905274,Mary McLeod Bethune Elementary School
57905275,LOUISE WOLFF KAHN EL,57905275,Louise Wolff Kahn Elementary School
57905276,GILBERT CUELLAR SR EL,57905276,Gilbert Cuellar Sr Elementary School
57905277,THOMAS TOLBERT EL,57905277,Thomas Tolbert Elementary School
57905278,LEONIDES GONZALEZ CIGARROA MD EL,57905278,Leonides Gonzalez Cigarroa MD Elementary School
57905279,JERRY R JUNKINS EL,57905279,Jerry R Junkins Elementary School
57905280,ANNE FRANK EL,57905280,Anne Frank Elementary School
57905281,CESAR CHAVEZ LEARNING CENTER,57905281,Cesar Chavez Learning Center
57905283,ESPERANZA MEDRANO EL,57905283,Esperanza  Medrano Elementary School
57905284,HIGHLAND MEADOWS EL,57905284,Highland Meadows Elementary School
57905286,LEE A MCSHAN JR EL,57905286,Lee A McShan Jr Elementary School
57905287,CELESTINO MAURICIO SOTO JR EL,57905287,Celestino Mauricio Soto Jr Elementary School
57905288,ROSEMONT PRI SCHOOL-CHRIS V SEMOS,57905288,Rosemont Primary School - Chris V. Semos Campus
57905289,FELIX G BOTELLO EL,57905289,Felix G Botello Elementary School
57905301,WILMER-HUTCHINS EL,57905301,Wilmer-Hutchins El
57905304,GEORGE HERBERT WALKER BUSH EL,57905304,George Herbert Walker Bush El
57905305,EBBY HALLIDAY EL,57905305,Ebby Halliday El
57905352,BALCH SPRINGS MIDDLE,57905352,Balch Springs Middle
