CAMPUS,DISTRICT,CAMPNAME,COUNTY,DISTNAME,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLALTED,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING,CAD_PROGRESS,CAD_GAP,CAD_READ,CAD_MATH,CAD_SCIE,CAD_SOCI,CAD_POST
"246909134","246909","PATSY SOMMER EL","246","ROUND ROCK ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","1","0","0","1","0"," ","0"
"246909135","246909","CHANDLER OAKS EL","246","ROUND ROCK ISD","13","WILLIAMSON","E","KG - 05","N","N"," "," ","M","0","1","0","0","0"," ","1"
"246909136","246909","NEYSA CALLISON EL","246","ROUND ROCK ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246909137","246909","UNION HILL EL","246","ROUND ROCK ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","1","0"," ","0"
"246909138","246909","LINDA HERRINGTON EL","246","ROUND ROCK ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"246909139","246909","ELSA ENGLAND EL","246","ROUND ROCK ISD","13","WILLIAMSON","E","PK - 05","N","N"," "," ","M","0","0","1","1","0"," ","1"
"246911001","246911","TAYLOR H S","246","TAYLOR ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","0","0","1","0","1","1","0"
"246911010","246911","WILLIAMSON CO JJAEP","246","TAYLOR ISD","13","WILLIAMSON","S","09 - 09","N","N"," "," ","X"," "," "," "," "," "," "," "
"246911011","246911","LOTT JUVENILE DETENTION CENTER","246","TAYLOR ISD","13","WILLIAMSON","S","08 - 11","N","N"," "," ","Z"," "," "," "," "," "," "," "
"246911041","246911","TAYLOR MIDDLE","246","TAYLOR ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"246911102","246911","MAIN STREET INT","246","TAYLOR ISD","13","WILLIAMSON","E","04 - 05","N","N"," "," ","M","1","0","0","1","0"," ","0"
"246911103","246911","NAOMI PASEMANN EL","246","TAYLOR ISD","13","WILLIAMSON","E","01 - 03","N","N"," "," ","M","1","0","0","0"," "," ","0"
"246911107","246911","TH JOHNSON EL","246","TAYLOR ISD","13","WILLIAMSON","E","EE - KG","N","N","246911103","NAOMI PASEMANN EL","M"," "," "," "," "," "," "," "
"246912001","246912","THRALL H S","246","THRALL ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","0","0","0","0","1","0","0"
"246912042","246912","THRALL MIDDLE","246","THRALL ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"246912101","246912","THRALL EL","246","THRALL ISD","13","WILLIAMSON","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913001","246913","LEANDER H S","246","LEANDER ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","0","0","0","0","1","0","0"
"246913002","246913","CEDAR PARK H S","246","LEANDER ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","0","0","0","1","1","0","1"
"246913003","246913","VISTA RIDGE H S","246","LEANDER ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","1","0","0","1","1","0","1"
"246913004","246913","ROUSE H S","246","LEANDER ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"246913005","246913","VANDEGRIFT H S","246","LEANDER ISD","13","WILLIAMSON","S","09 - 12","N","N"," "," ","M","0","1","1","1","1","1","1"
"246913010","246913","WILLIAMSON CO ACADEMY","246","LEANDER ISD","13","WILLIAMSON","S","09 - 11","N","N"," "," ","X"," "," "," "," "," "," "," "
"246913011","246913","NEW HOPE H S","246","LEANDER ISD","13","WILLIAMSON","S","11 - 12","Y","N"," "," ","A"," "," "," "," "," "," "," "
"246913012","246913","WILLIAMSON COUNTY DETENTION CENTER","246","LEANDER ISD","13","WILLIAMSON","S","07 - 12","N","N"," "," ","X"," "," "," "," "," "," "," "
"246913041","246913","CEDAR PARK MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"246913042","246913","LEANDER MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"246913043","246913","RUNNING BRUSHY MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"246913044","246913","ARTIE L HENRY MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"246913045","246913","CANYON RIDGE MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","1","0","0","0","1","0"
"246913046","246913","KNOX WILEY MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","1","0","0","0","0","0","0"
"246913047","246913","FOUR POINTS MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","0","1","1","0","1","1","1"
"246913048","246913","FLORENCE W STILES MIDDLE","246","LEANDER ISD","13","WILLIAMSON","M","06 - 08","N","N"," "," ","M","1","0","0","0","0","0","0"
"246913101","246913","WHITESTONE EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913102","246913","ADA MAE FAUBION EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","1","0","0"," ","0"
"246913103","246913","BLOCK HOUSE CREEK EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913104","246913","CYPRESS EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913105","246913","C C MASON EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913106","246913","LOIS F GIDDENS EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913107","246913","STEINER RANCH EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"246913108","246913","PAULINE NAUMANN EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913109","246913","BAGDAD EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913110","246913","CHARLOTTE COX EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","1","0","0","0"," ","0"
"246913111","246913","LAURA WELCH BUSH EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913112","246913","PATRICIA KNOWLES EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"246913113","246913","DEER CREEK EL","246","LEANDER ISD","13","WILLIAMSON","E","KG - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913114","246913","PLEASANT HILL EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913115","246913","RUTLEDGE EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"246913116","246913","JIM PLAIN EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913117","246913","WILLIAM J WINKLEY EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913118","246913","RIVER PLACE EL","246","LEANDER ISD","13","WILLIAMSON","E","KG - 05","N","N"," "," ","M","1","0","1","0","0"," ","0"
"246913119","246913","GRANDVIEW HILLS EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913120","246913","PARKSIDE EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913121","246913","WESTSIDE EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913122","246913","RONALD REAGAN EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913123","246913","RIVER RIDGE EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","1","0","0","0"," ","0"
"246913124","246913","OFFICER LEONARD A REED EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246913125","246913","CHRISTINE CAMACHO EL","246","LEANDER ISD","13","WILLIAMSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"246914101","246914","COUPLAND EL","246","COUPLAND ISD","13","WILLIAMSON","E","KG - 08","N","N"," "," ","M","0","0","0","0","0"," ","0"
"247901001","247901","FLORESVILLE H S","247","FLORESVILLE ISD","20","WILSON","S","09 - 12","N","N"," "," ","M","0","0","0","0","1","1","1"
"247901002","247901","FLORESVILLE ALTER CTR","247","FLORESVILLE ISD","20","WILSON","B","06 - 12","N","N"," "," ","X"," "," "," "," "," "," "," "
"247901003","247901","WILSON CO J J A E P","247","FLORESVILLE ISD","20","WILSON","S","09 - 09","N","N"," "," ","X"," "," "," "," "," "," "," "
"247901041","247901","FLORESVILLE MIDDLE","247","FLORESVILLE ISD","20","WILSON","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"247901104","247901","NORTH EL","247","FLORESVILLE ISD","20","WILSON","E","PK - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"247901106","247901","SOUTH EL","247","FLORESVILLE ISD","20","WILSON","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"247903001","247903","LA VERNIA H S","247","LA VERNIA ISD","20","WILSON","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"247903002","247903","FLORESVILLE ALTERNATIVE","247","LA VERNIA ISD","20","WILSON","B","06 - 10","N","N"," "," ","X"," "," "," "," "," "," "," "
"247903003","247903","WILSON CO J J A E P","247","LA VERNIA ISD","20","WILSON","S","09 - 11","N","N"," "," ","X"," "," "," "," "," "," "," "
"247903041","247903","LA VERNIA J H","247","LA VERNIA ISD","20","WILSON","M","06 - 08","N","N"," "," ","M","1","0","0","1","0","0","0"
"247903103","247903","LA VERNIA PRI","247","LA VERNIA ISD","20","WILSON","E","EE - 02","N","N","247903104","LA VERNIA INT","M"," "," "," "," "," "," "," "
"247903104","247903","LA VERNIA INT","247","LA VERNIA ISD","20","WILSON","E","03 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"247904001","247904","POTH H S","247","POTH ISD","20","WILSON","S","09 - 12","N","N"," "," ","M","1","0","1","1","1","1","0"
"247904041","247904","POTH J H","247","POTH ISD","20","WILSON","M","06 - 08","N","N"," "," ","M","1","1","1","1","1","1","1"
"247904101","247904","POTH EL","247","POTH ISD","20","WILSON","E","EE - 05","N","N"," "," ","M","0","1","1","0","1"," ","0"
"247906001","247906","STOCKDALE H S","247","STOCKDALE ISD","20","WILSON","S","09 - 12","N","N"," "," ","M","0","1","1","0","0","0","0"
"247906041","247906","STOCKDALE J H","247","STOCKDALE ISD","20","WILSON","M","06 - 08","N","N"," "," ","M","1","0","0","1","0","1","1"
"247906101","247906","STOCKDALE EL","247","STOCKDALE ISD","20","WILSON","E","EE - 05","N","N"," "," ","M","1","1","0","0","1"," ","0"
"248901001","248901","KERMIT H S","248","KERMIT ISD","18","WINKLER","S","09 - 12","N","N"," "," ","M","1","0","0","0","0","0","1"
"248901041","248901","KERMIT J H","248","KERMIT ISD","18","WINKLER","M","05 - 08","N","N"," "," ","I","0","0","0","0","0","0","0"
"248901101","248901","KERMIT EL","248","KERMIT ISD","18","WINKLER","E","EE - 04","N","N"," "," ","I","0","0","0","0"," "," ","0"
"248902001","248902","WINK H S","248","WINK-LOVING ISD","18","WINKLER","S","07 - 12","N","N"," "," ","M","0","0","0","1","0","0","1"
"248902101","248902","WINK EL","248","WINK-LOVING ISD","18","WINKLER","E","EE - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"249901001","249901","ALVORD H S","249","ALVORD ISD","11","WISE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"249901041","249901","ALVORD MIDDLE","249","ALVORD ISD","11","WISE","M","06 - 08","N","N"," "," ","M","0","1","0","0","0","0","0"
"249901101","249901","ALVORD EL","249","ALVORD ISD","11","WISE","E","PK - 05","N","N"," "," ","M","0","1","0","0","0"," ","0"
"249902001","249902","BOYD H S","249","BOYD ISD","11","WISE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","1","0"
"249902041","249902","BOYD MIDDLE","249","BOYD ISD","11","WISE","M","07 - 08","N","N"," "," ","M","0","1","0","0","0","0","0"
"249902101","249902","BOYD EL","249","BOYD ISD","11","WISE","E","EE - 03","N","N"," "," ","M","1","1","0","0"," "," ","1"
"249902110","249902","BOYD INT","249","BOYD ISD","11","WISE","E","04 - 06","N","N"," "," ","M","0","0","0","0","0"," ","0"
"249903001","249903","BRIDGEPORT H S","249","BRIDGEPORT ISD","11","WISE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","1","0"
"249903041","249903","BRIDGEPORT MIDDLE","249","BRIDGEPORT ISD","11","WISE","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","1","0"
"249903101","249903","BRIDGEPORT EL","249","BRIDGEPORT ISD","11","WISE","E","EE - 02","N","N","249903102","BRIDGEPORT INT","M"," "," "," "," "," "," "," "
"249903102","249903","BRIDGEPORT INT","249","BRIDGEPORT ISD","11","WISE","E","03 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"249904001","249904","CHICO H S","249","CHICO ISD","11","WISE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"249904041","249904","CHICO MIDDLE","249","CHICO ISD","11","WISE","M","06 - 08","N","N"," "," ","M","1","1","1","1","1","1","1"
"249904101","249904","CHICO EL","249","CHICO ISD","11","WISE","E","EE - 05","N","N"," "," ","M","0","1","0","0","1"," ","1"
"249905001","249905","DECATUR H S","249","DECATUR ISD","11","WISE","S","09 - 12","N","N"," "," ","M","0","0","1","0","1","1","1"
"249905041","249905","MCCARROLL MIDDLE","249","DECATUR ISD","11","WISE","M","07 - 08","N","N"," "," ","M","0","0","0","0","0","0","1"
"249905042","249905","MCCARROLL MIDDLE 6TH GRADE","249","DECATUR ISD","11","WISE","M","06 - 06","N","N"," "," ","M","0","0","0","0"," "," ","0"
"249905101","249905","RANN EL","249","DECATUR ISD","11","WISE","E","EE - 05","N","N"," "," ","M","0","0","0","0","0"," ","1"
"249905103","249905","CARSON EL","249","DECATUR ISD","11","WISE","E","KG - 07","N","N"," "," ","M","0","0","0","0","0"," ","0"
"249905104","249905","YOUNG EL","249","DECATUR ISD","11","WISE","E","EE - 05","N","N"," "," ","M","1","1","0","1","1"," ","0"
"249906001","249906","PARADISE H S","249","PARADISE ISD","11","WISE","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"249906041","249906","PARADISE MIDDLE","249","PARADISE ISD","11","WISE","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"249906050","249906","PARADISE INT","249","PARADISE ISD","11","WISE","E","04 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"249906101","249906","PARADISE EL","249","PARADISE ISD","11","WISE","E","PK - 03","N","N"," "," ","M","0","0","0","0"," "," ","0"
"249908001","249908","SLIDELL SCHOOLS","249","SLIDELL ISD","11","WISE","B","PK - 12","N","N"," "," ","M","0","0","1","1","0","0","0"
"250902001","250902","HAWKINS H S","250","HAWKINS ISD","07","WOOD","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"250902041","250902","HAWKINS MIDDLE","250","HAWKINS ISD","07","WOOD","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"250902101","250902","HAWKINS EL","250","HAWKINS ISD","07","WOOD","E","PK - 05","N","N"," "," ","M","1","0","0","0","1"," ","0"
"250903001","250903","MINEOLA H S","250","MINEOLA ISD","07","WOOD","S","09 - 12","N","N"," "," ","M","0","0","1","0","0","0","0"
"250903041","250903","MINEOLA MIDDLE","250","MINEOLA ISD","07","WOOD","M","06 - 08","N","N"," "," ","M","1","0","1","0","1","0","0"
"250903101","250903","MINEOLA PRI","250","MINEOLA ISD","07","WOOD","E","PK - 02","N","N","250903102","MINEOLA EL","M"," "," "," "," "," "," "," "
"250903102","250903","MINEOLA EL","250","MINEOLA ISD","07","WOOD","E","03 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"250904001","250904","QUITMAN H S","250","QUITMAN ISD","07","WOOD","S","09 - 12","N","N"," "," ","M","1","1","1","1","1","1","1"
"250904041","250904","QUITMAN J H","250","QUITMAN ISD","07","WOOD","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"250904101","250904","QUITMAN EL","250","QUITMAN ISD","07","WOOD","E","EE - 05","N","N"," "," ","M","1","1","1","0","0"," ","0"
"250905001","250905","YANTIS SCHOOL","250","YANTIS ISD","07","WOOD","B","06 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"250905101","250905","YANTIS EL","250","YANTIS ISD","07","WOOD","E","PK - 05","N","N"," "," ","M","1","0","0","0","0"," ","0"
"250906001","250906","ALBA-GOLDEN H S","250","ALBA-GOLDEN ISD","07","WOOD","B","06 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"250906002","250906","ALTER SCHOOL","250","ALBA-GOLDEN ISD","07","WOOD","S","12 - 12","N","N"," "," ","X"," "," "," "," "," "," "," "
"250906101","250906","ALBA-GOLDEN EL","250","ALBA-GOLDEN ISD","07","WOOD","E","PK - 05","N","N"," "," ","M","0","0","1","0","0"," ","0"
"250907001","250907","WINNSBORO H S","250","WINNSBORO ISD","07","WOOD","S","09 - 12","N","N"," "," ","M","1","1","1","1","1","0","1"
"250907041","250907","MEMORIAL MIDDLE","250","WINNSBORO ISD","07","WOOD","M","05 - 08","N","N"," "," ","M","0","0","1","0","1","0","0"
"250907103","250907","WINNSBORO EL","250","WINNSBORO ISD","07","WOOD","E","EE - 04","N","N"," "," ","M","1","1","1","1"," "," ","1"
"251901001","251901","DENVER CITY H S","251","DENVER CITY ISD","17","YOAKUM","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"251901041","251901","WILLIAM G GRAVITT J H","251","DENVER CITY ISD","17","YOAKUM","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"251901101","251901","KELLEY EL","251","DENVER CITY ISD","17","YOAKUM","E","03 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"251901104","251901","DODSON PRI","251","DENVER CITY ISD","17","YOAKUM","E","EE - 02","N","N","251901101","KELLEY EL","M"," "," "," "," "," "," "," "
"251902001","251902","PLAINS H S","251","PLAINS ISD","17","YOAKUM","S","09 - 12","N","N"," "," ","M","0","1","0","0","0","1","1"
"251902041","251902","PLAINS MIDDLE","251","PLAINS ISD","17","YOAKUM","M","06 - 08","N","N"," "," ","M","0","1","1","1","1","1","1"
"251902101","251902","PLAINS EL","251","PLAINS ISD","17","YOAKUM","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"252901001","252901","GRAHAM H S","252","GRAHAM ISD","09","YOUNG","S","09 - 12","N","N"," "," ","M","0","0","0","1","0","1","1"
"252901002","252901","GRAHAM LEARNING CTR","252","GRAHAM ISD","09","YOUNG","S","11 - 12","Y","N"," "," ","A"," "," "," "," "," "," "," "
"252901041","252901","GRAHAM J H","252","GRAHAM ISD","09","YOUNG","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"252901101","252901","CRESTVIEW EL","252","GRAHAM ISD","09","YOUNG","E","01 - 03","N","N"," "," ","M","0","0","0","0"," "," ","0"
"252901104","252901","PIONEER EL","252","GRAHAM ISD","09","YOUNG","E","EE - KG","N","N","252901101","CRESTVIEW EL","M"," "," "," "," "," "," "," "
"252901105","252901","WOODLAND EL","252","GRAHAM ISD","09","YOUNG","E","04 - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"252902002","252902","NEWCASTLE SCHOOL","252","NEWCASTLE ISD","09","YOUNG","B","EE - 12","N","N"," "," ","M","1","1","0","0","0","1","0"
"252903001","252903","OLNEY H S","252","OLNEY ISD","09","YOUNG","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"252903041","252903","OLNEY J H","252","OLNEY ISD","09","YOUNG","M","06 - 08","N","N"," "," ","M","1","0","0","0","0","0","0"
"252903101","252903","OLNEY EL","252","OLNEY ISD","09","YOUNG","E","EE - 05","N","N"," "," ","M","1","1","1","1","1"," ","1"
"253901001","253901","ZAPATA H S","253","ZAPATA COUNTY ISD","01","ZAPATA","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
"253901041","253901","ZAPATA MIDDLE","253","ZAPATA COUNTY ISD","01","ZAPATA","M","06 - 08","N","N"," "," ","M","0","0","0","0","0","0","0"
"253901101","253901","BENAVIDES EL","253","ZAPATA COUNTY ISD","01","ZAPATA","E","PK - 05","N","N"," "," ","M","1","0","0","1","0"," ","0"
"253901105","253901","ZAPATA NORTH EL","253","ZAPATA COUNTY ISD","01","ZAPATA","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"253901106","253901","ZAPATA SOUTH EL","253","ZAPATA COUNTY ISD","01","ZAPATA","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"253901107","253901","FIDEL AND ANDREA R VILLARREAL EL","253","ZAPATA COUNTY ISD","01","ZAPATA","E","PK - 05","N","N"," "," ","M","0","0","0","0","0"," ","0"
"254901001","254901","CRYSTAL CITY H S","254","CRYSTAL CITY ISD","20","ZAVALA","S","09 - 12","N","N"," "," ","M","0","0","0","0","0","0","0"
