DISTRICT,DA0GH13N,DA0GR13N,DA0GM13N,DB0GR13N,DH0GR13N,DW0GR13N,DI0GR13N,D30GR13N,D40GR13N,D20GR13N,DS0GR13N,DA0GR13R,DA0GH13R,DA0GM13R,DB0GR13R,DH0GR13R,DW0GR13R,DI0GR13R,D30GR13R,D40GR13R,D20GR13R,DS0GR13R,DPETGEEC,DPETGPKC,DPETGKNC,DPETG01C,DPETG02C,DPETG03C,DPETG04C,DPETG05C,DPETG06C,DPETG07C,DPETG08C,DPETG09C,DPETG10C,DPETG11C,DPETG12C,DPETALLC,DPETSPEC,DPETBILC,DPETVOCC,DPETGIFC,DPETLEPC,DPETECOC,DPETNEDC,DPETRSKC,DPETINDC,DPETASIC,DPETPCIC,DPETTWOC,DPETBLAC,DPETHISC,DPETWHIC,DAPID14D,DAPID14N,DAPID14R,DPETDISD,DPETDISC,DPETDISP,DPERRAKR,DPERRA1R,DPERRA2R,DPERRA3R,DPERRA4R,DPERRA5R,DPERRA6R,DPERRA7R,DPERRA8R,DPERSAKR,DPERSA1R,DPERSA2R,DPERSA3R,DPERSA4R,DPERSA5R,DPERSA6R,DPERSA7R,DPERSA8R,DAUND13C,DAUND13D,DAUND13R,DPEMALLC,DPEMALLT,DPEMALLP,DPETWHIP,DPETBLAP,DPETHISP,DPETINDP,DPETASIP,DPETPCIP,DPETTWOP,DPETECOP,DPETNEDP,DPETRSKP,DPETLEPP,DPETSPEP,DPETVOCP,DPETBILP,DPETGIFP,DPETGEEP,DPETGPKP,DPETGKNP,DPETG01P,DPETG02P,DPETG03P,DPETG04P,DPETG05P,DPETG06P,DPETG07P,DPETG08P,DPETG09P,DPETG10P,DPETG11P,DPETG12P,DPSTTOFC,DPSUTOFC,DPSSTOFC,DPSCTOFC,DPSETOFC,DPSTTOST,DPSUTOST,DPSSTOST,DPSCTOST,DPST00FC,DPST01FC,DPST06FC,DPST11FC,DPST20FC,DPST00ST,DPST01ST,DPST06ST,DPST11ST,DPST20ST,DPSTNOFC,DPSTBAFC,DPSTMSFC,DPSTPHFC,DPSPCOFC,DPSECOFC,DPSPTOFC,DPSXTOFC,DPSATOFC,DPSOTOFC,DPSTINFC,DPSTPIFC,DPSTASFC,DPSTBLFC,DPSTHIFC,DPSTWHFC,DPSTTWFC,DPSTMAFC,DPSTFEFC,DPSXCOFC,DPSTREFC,DPSTVOFC,DPSTBIFC,DPSTCOFC,DPSTGIFC,DPSTSPFC,DPSTOPFC,DPSTURNN,DPSTURND,DPSTURNR,DPSTTENA,DPSTEXPA,DPSAMIFC,DPCTSOCS,DPCTSOCC,DPCTSCIS,DPCTSCIC,DPCTMATS,DPCTMATC,DPCTG06S,DPCTG06C,DPCTG05S,DPCTG05C,DPCTG04S,DPCTG04C,DPCTG03S,DPCTG03C,DPCTG02S,DPCTG02C,DPCTG01S,DPCTG01C,DPCTGMES,DPCTGMEC,DPCTGKGS,DPCTGKGC,DPCTFLAS,DPCTFLAC,DPCTENGS,DPCTENGC,DPCTSOCA,DPCTSCIA,DPCTMATA,DPCTGMEA,DPCTGKGA,DPCTG06A,DPCTG05A,DPCTG04A,DPCTG03A,DPCTG02A,DPCTG01A,DPCTFLAA,DPCTENGA,DPSPTOFP,DPSTTOFP,DPSUTOFP,DPSSTOFP,DPSCTOFP,DPSETOFP,DPSXTOFP,DPSAMIFP,DPSTNOFP,DPSTBAFP,DPSTMSFP,DPSTPHFP,DPST00FP,DPST01FP,DPST06FP,DPST11FP,DPST20FP,DPSTREFP,DPSTVOFP,DPSTBIFP,DPSTCOFP,DPSTGIFP,DPSTSPFP,DPSTOPFP,DPSTBLFP,DPSTWHFP,DPSTHIFP,DPSTPIFP,DPSTINFP,DPSTASFP,DPSTTWFP,DPSTMAFP,DPSTFEFP,DPSTKIDR,DPST00SA,DPST01SA,DPST06SA,DPST11SA,DPST20SA,DPSTTOSA,DPSUTOSA,DPSSTOSA,DPSCTOSA,DPFEIERP,DPSAINHP
"174903",29,40,11,10,2,27,0,1,0,0,6,100,72.5,27.5,25,5,67.5,0,2.5,0,0,15,1,40,56,52,34,48,55,51,63,59,63,58,63,53,51,747,76,17,283,42,17,346,401,256,4,4,0,22,142,78,497,817,0,0,828,8,1,9.1,5.4,6.5,4.2,6.8,0,1.9,0,0,14.3,0,33.3,0,0,0,0,0,0,1,356,0.3,113,720,15.7,66.5,19,10.4,0.5,0.5,0,2.9,46.3,53.7,34.3,2.3,10.2,37.9,2.3,5.6,0.1,5.4,7.5,7,4.6,6.4,7.4,6.8,8.4,7.9,8.4,7.8,8.4,7.1,6.8,71.0486,7.9999,4.2904,2,7,2912967.1597,366043.0413,300972.475,167188,4.9991,10.0005,15.0003,20.0487,21,150524.2169,325747.634,555219.7122,900802.6763,980672.9203,0,59.7102,11.3384,0,13.109,10.95,85.3389,22.3058,114.6447,0,0,0,0,1,1.0001,66.0487,2.9998,18.0482,53.0004,1,51.3365,5.9223,0.1343,5.1395,0.142,8.374,0,8.0006,68.4873,11.681873866,7.1979166667,13.802083333,13.8457,339,30,281,22,335,30,60.0771,2.8594,42.9921,2.5794,46.2074,2.5941,41.8898,2.639,29.1516,2.5722,44.5848,2.5722,0,0,55,3,97,6,373,29,11.3,12.8,11.2,.,18.3,21,16.7,17.8,15.9,11.3,17.3,16.2,12.9,74.437719319,61.972860499,6.9779937494,3.7423448271,1.7445202438,6.1058208535,19.456459828,12.07705197,0,84.041346346,15.958653654,0,7.0361696078,14.075576436,21.112731285,28.218290016,29.557232655,72.255470199,8.3355618548,0.1890255403,7.2337808205,0.1998631922,11.786298393,0,1.4074872693,92.962704402,1.407628018,0,0,0,4.2221803104,25.402611733,74.597388267,10.513929902,30110.263227,32573.134743,37013.907202,44930.727494,46698.71049,40999.641931,45755.952112,70150.213267,83594,64.4,74.1
"174904",261,364,103,94,144,116,1,7,0,2,27,100,71.7,28.3,25.8,39.6,31.9,0.3,1.9,0,0.5,7.4,5,405,559,541,493,491,442,450,467,463,480,489,411,421,384,6501,436,1698,1599,406,1718,5203,1298,4665,12,174,5,86,1848,2923,1453,7156,15,0.2,6969,284,4.1,2.5,9.5,10,5.8,2.4,6.2,4.2,2.1,3.5,24.2,21.6,25.7,3.2,0,2.8,0,3.1,2.8,3,2908,0.1,1046,6131,17.1,22.4,28.4,45,0.2,2.7,0.1,1.3,80,20,71.8,26.4,6.7,24.6,26.1,6.2,0.1,6.2,8.6,8.3,7.6,7.6,6.8,6.9,7.2,7.1,7.4,7.5,6.3,6.5,5.9,420.9442,77.6282,17.1419,12,103.9651,18473023.087,3890733.888,1244496.178,1124053,39.6629,121.5696,88.0464,102.8853,68.78,1510891.3382,4805329.8249,3685471.0092,4775704.4574,3695626.4578,1.9464,298.1424,120.8554,0,0,0,527.7143,306.2138,937.8932,0,2.0001,0,0.9999,55.9637,28.0009,332.9796,1,84.0263,336.9179,2,332.8919,22.0951,14.103,18.1697,0,33.5944,0.0901,107.5741,428.3379,25.11430812,6.8230166383,10.504412835,350.6094,2508,123,2381,137,2562,146,443.5403,18.7587,441.8867,18.2633,455.21,20.3613,526.2421,22.1771,480.799,23.0007,501.8045,25.3837,220.584,12.6646,476.0887,22.9524,630,41,2485,157,20.4,17.4,17.5,17.4,20.7,23.6,24.2,22.4,23.7,20.9,19.8,15.4,15.8,56.265926653,44.881890603,8.2768699037,1.8277027704,1.279463376,11.084961486,32.64911186,37.382657215,0.4623890767,70.827059739,28.710551185,0,9.4223652446,28.880217378,20.916406498,24.441553061,16.339457819,79.082191891,5.2489379828,3.3503252925,4.3164153349,0,7.9807252363,0.0214042621,13.294802494,79.103026007,6.6519267874,0,0.475146112,0.2375374218,0.2375611779,19.961386806,80.038613194,15.443852178,38093.314866,39527.396857,41858.281647,46417.753143,53731.120352,43884.731248,50120.109548,72599.663865,93671.083333,60.8,58.7
"174906",41,52,11,0,5,46,1,0,0,0,6,100,78.8,21.2,0,9.6,88.5,1.9,0,0,0,11.5,0,58,47,57,56,51,47,51,66,51,50,69,60,60,55,778,38,61,258,50,54,461,317,278,0,6,0,11,20,152,589,851,1,0.1,889,2,0.2,0,8.2,2,2.3,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,0,384,0,136,771,17.6,75.7,2.6,19.5,0,0.8,0,1.4,59.3,40.7,35.7,6.9,4.9,33.2,7.8,6.4,0,7.5,6,7.3,7.2,6.6,6,6.6,8.5,6.6,6.4,8.9,7.7,7.7,7.1,61.076,3.881,4.0476,5,4,2625885.7922,167254.855,268634.5354,373815,2.0003,19.4768,9.1201,11.0013,19.4775,63009.5,695091.7196,369862.146,509727.065,988195.3616,0,41.0038,19.5962,0.476,0,0,74.0046,12,90.0046,0,0,0,1.0001,0,0,60.0759,0,8.9524,52.1236,0,46.2908,5.3989,0,4,0,3.5589,1.8274,12.1202,66.0771,18.342512005,8.7945205479,14.342465753,1,325,20,297,17,318,20,55.6535,2.5695,41.675,2.5005,40.2978,2.5722,42.87,2.5722,48.0144,2.5722,48.8718,2.5722,0,0,46,3,156,9,409,28,16.3,17.5,15.9,.,15.3,21.7,16.7,15.7,16.7,18.7,19,17.3,14.6,82.223130818,67.858753886,4.312001831,4.4971034814,5.5552716195,4.4442172956,13.332651887,1.1110543239,0,67.135699784,32.084943349,0.7793568669,3.2750998756,31.889449211,14.932379331,18.012476259,31.890595324,75.792127841,8.8396424127,0,6.5492173685,0,5.8270024232,2.9920099548,0,98.362531927,0,0,0,1.6374680726,0,14.657803392,85.342196608,12.738227782,31500.024996,35688.189004,40554.615191,46333.348332,50735.225855,42993.742095,43095.814223,66368.844599,74763,58.7,70
"174908",39,46,7,2,5,35,1,2,0,1,7,100,84.8,15.2,4.3,10.9,76.1,2.2,4.3,0,2.2,15.2,0,29,71,77,86,93,90,100,84,98,96,96,79,73,56,1128,68,44,288,69,44,410,718,398,4,11,0,20,48,159,886,1198,0,0,1151,7,0.6,2.6,0,0,1.3,0,4.2,1.2,0,4.7,14.3,0,0,0,0,0,0,0,0,0,472,0,112,1025,10.9,78.5,4.3,14.1,0.4,1,0,1.8,36.3,63.7,35.3,3.9,6,25.5,3.9,6.1,0,2.6,6.3,6.8,7.6,8.2,8,8.9,7.4,8.7,8.5,8.5,7,6.5,5,80.3264,4.6786,4,2,14,3276681.7946,242458.8,292500,204500,9.9997,16.0019,16.0011,20.0011,18.3226,289404.9828,541194.374,631492.086,882538.168,932052.1838,0,59.0049,21.3215,0,0,0,91.005,29.4145,134.4195,0,0,0,0,1.0004,2.9996,76.3264,0,13.3227,67.0037,0,67.4764,3.5616,0.9998,2.475,0,3.4061,2.4075,14.3854,77.3899,18.588213707,6.0760869565,11.597826087,19.6257,504,28,461,30,473,30,59.2096,3.912,102.138,5.2253,92.8622,5.3879,96.1598,5.2918,87.6236,5.1619,79.3357,5.409,0,0,71,4,241,13,639,42,18,15.4,15.8,.,17.8,15.1,19.5,17.2,18.2,17,14.7,18.5,15.2,67.702230703,59.757996422,3.4805961933,2.9757587255,1.4878793627,10.415155539,21.882613758,14.600337005,0,73.456422795,26.543577205,0,12.448833758,19.921096925,19.920100988,24.899783882,22.810184447,84.002768704,4.4339096486,1.2446717393,3.0811787905,0,4.2403244761,2.9971466417,1.2454186917,95.020317106,3.7342642021,0,0,0,0,16.585705322,83.414294678,14.04270576,28941.366521,33820.632175,39465.542119,44124.481554,50868.991508,40792.090702,51822.938486,73125,102250,62.2,68.5
"174909",19,27,8,4,3,20,0,0,0,0,4,100,70.4,29.6,14.8,11.1,74.1,0,0,0,0,14.8,0,18,26,23,22,31,30,33,25,27,23,29,30,33,25,375,52,11,110,27,14,178,197,189,0,0,0,8,15,48,304,407,0,0,389,0,0,5.9,0,0,0,0,4,0,12.5,0,33.3,0,0,33.3,0,0,0,0,0,0,178,0,44,361,12.2,81.1,4,12.8,0,0,0,2.1,47.5,52.5,50.4,3.7,13.9,29.3,2.9,7.2,0,4.8,6.9,6.1,5.9,8.3,8,8.8,6.7,7.2,6.1,7.7,8,8.8,6.7,37.9375,1.8714,2,2,3,1544308.5701,87588.2,113930,131583,5.8079,0.9998,10.1287,10.0001,11.001,192642.078,31573.684,394474.0891,430486.049,495132.67,0,31.1295,6.808,0,0,0,43.8089,9.8992,56.7081,0,0,0,0,0.9999,0,36.9376,0,6.9364,31.0011,0.0217060994,29.9376,3.0401,0,0,0,4.9598,0,7.4819,35.4831,21.085812683,8.013914836,13.554081041,3.4732,163,13,144,13,155,16,23.8509,1.9886,25.8938,1.6723,20.5196,1.4365,23.0237,1.5182,10.4,1,14.5659,1.2666,0,0,11.7624,0.9048,59,6,200,18,12.5,11.1,9.7,.,13,12,15.5,14.3,15.2,10.4,11.5,9.8,11.1,77.253337707,66.899613988,3.3000576637,3.5268330274,3.5268330274,5.2902495411,17.456412752,6.1246982353,0,82.054695222,17.945304778,0,15.309126853,2.6353871499,26.698385502,26.359406919,28.997693575,78.912948929,8.0134431631,0,0,0,13.073607908,0,2.6356507414,97.364349259,0,0,0,0,0,18.283756178,81.716243822,9.8846787479,33168.972951,31580,38946.17168,43048.174418,45007.969276,40706.650942,46803.56952,56965,65791.5,61.6,72.8
"174910",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,19,14,19,21,13,14,7,18,13,13,0,0,0,0,151,21,0,0,11,0,113,38,89,3,0,0,2,1,6,139,152,0,0,166,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,.,0,0,0,29,0,23,124,18.5,92.1,0.7,4,2,0,0,1.3,74.8,25.2,58.9,0,13.9,0,0,7.3,0,12.6,9.3,12.6,13.9,8.6,9.3,4.6,11.9,8.6,8.6,0,0,0,0,13.9999,0,0,1,3,596043.337,0,0,78400,1.9999,1,2,3.9998,5.0002,59637.018,31580,80080,187386.665,237359.654,0,10.9997,3.0002,0,0,0,14.9999,7.4493,25.4492,0,0,0,0,0,1.0002,12.9997,0,2.9995,11.0004,0,11.7743,0.1424,0,1.632,0.188,0.2632,0,3,14.0007,21.427500054,8.4285714286,14.928571429,1.0002,39,3,26,4,82,7,12.4392,1.2349,6.0067,0.8581,9.969,0.7246,10.686,0.8905,18.9,0.9,16.1441,0.9113,0,0,14,1,0,0,52,12,13,6.5,11.7,.,14,10.1,7,13.8,12,21,17.7,.,4.3,58.940556088,55.011159486,0,0,3.9293966019,11.788189806,29.271254106,3.9301824812,0,78.569846927,21.430153073,0,14.285102036,7.1429081636,14.285816327,28.570204073,35.7159694,84.102743591,1.0171501225,0,11.657226123,1.3428667348,1.8800134287,0,0,92.855663255,7.1443367453,0,0,0,0,21.425153037,78.574846963,10.785791327,29820,31580,40040,46849.0087,47470.031999,42574.828177,.,.,78400,58.5,63.5
"174911",15,17,2,1,0,15,1,0,0,0,2,100,88.2,11.8,5.9,0,88.2,5.9,0,0,0,11.8,0,0,52,36,38,28,37,31,32,36,39,22,28,28,20,427,41,13,96,23,13,168,259,121,7,0,0,6,24,62,328,457,0,0,426,3,0.7,3.4,10.3,7.7,0,0,0,6.9,0,4.5,50,0,0,0,0,0,0,33.3,0,0,169,0,36,385,9.4,76.8,5.6,14.5,1.6,0,0,1.4,39.3,60.7,28.3,3,9.6,22.5,3,5.4,0,0,12.2,8.4,8.9,6.6,8.7,7.3,7.5,8.4,9.1,5.2,6.6,6.6,4.7,34.0021,1,0,2,0,1516920.6598,59342,0,157118,0,5.0008,9,13.0005,7.0008,0,174828.7939,374544.0042,614630.5329,352917.3288,0,30.0016,4.0005,0,0,0,37.0021,12,49.0021,0,0,0,0,0,1,33.0021,0,6.0005,28.0016,0,27.8901,2.9318,0,1,0,2.1802,0,2.8333,34.8358,8.1332996515,8.7352941176,14.382352941,4,171,9,146,14,166,14,20.8125,1.3122,18.2925,1.3745,13.1798,0.7128,9.8272,0.7104,33.2196,1.7484,31.4712,1.7484,0,0,45.7181,2.6893,58,3,217,16,19,10.4,11.9,.,17,15.9,13.3,18.5,13.8,19,18,19.3,13.6,75.511253599,69.389066999,2.0407288667,0,4.0814577334,0,24.488746401,8.1629154669,0,88.234550219,11.765449781,0,0,14.7073269,26.468953388,38.234403169,20.589316542,82.024639655,8.6224086159,0,2.9409948209,0,6.4119569085,0,0,97.059005179,2.9409948209,0,0,0,0,17.647439423,82.352560577,12.558047885,.,34960.165154,41616.000467,47277.453398,50411,44612.558042,59342,.,78559,63.4,72.2
"175902",47,56,9,1,8,47,0,0,0,0,3,100,83.9,16.1,1.8,14.3,83.9,0,0,0,0,5.4,0,25,61,52,48,58,63,66,55,76,62,70,68,84,67,855,65,67,275,39,70,482,373,186,3,2,0,43,31,222,554,936,0,0,917,2,0.2,4.9,8,2.1,2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,436,0,120,827,14.5,64.8,3.6,26,0.4,0.2,0,5,56.4,43.6,21.8,8.2,7.6,32.2,7.8,4.6,0,2.9,7.1,6.1,5.6,6.8,7.4,7.7,6.4,8.9,7.3,8.2,8,9.8,7.8,60.1362,5.6618,3.2262,2,11.9726,2610607.6532,295915.417,234738.08,155350,2.0269,10.9989,8.9993,20.0107,18.1004,62306.6299,368974.5239,347260.3147,918474.9786,913591.2061,0.0274,58.0972,2.0116,0,0,0,71.0242,29.069,112.0658,0,0,0,0,1.9997,0.9998,57.1367,0,14.993,45.1432,0,47.7726,4.9005,0.2512,1.0001,0,4.358,1.8538,7.0008,59.9416,11.679367918,7.0064516129,14.361290323,12.6854,395,21,407,22,362,24,52.44,3.1123,57.4419,2.6877,51.465,2.5449,48.4249,2.5942,47.3242,2.9998,35.3846,2.1499,0,0,43.7858,2.1534,154,7,381,24,18.8,18.5,15.1,.,20.3,16.8,21.4,20.2,18.7,15.8,16.5,22,15.9,63.377230163,53.661509577,5.0522103978,2.8788443932,1.7846657946,10.683544846,25.939224991,11.319599735,0.0455632381,96.609363412,3.3450733502,0,3.3705155963,18.289981741,14.964863094,33.275630984,30.099008584,79.44066968,8.149001766,0.4177184458,1.6630581912,0,7.2468829091,3.082669008,3.3252849365,95.01215574,1.6625593237,0,0,0,0,24.931738287,75.068261713,14.217725763,30739.863782,33546.493186,38587.48066,45899.192862,50473.536833,43411.583259,52265.254336,72759.928089,77675,58.9,62.4
"175903",271,318,47,69,139,102,0,4,2,2,21,100,85.2,14.8,21.7,43.7,32.1,0,1.3,0.6,0.6,6.6,22,233,464,558,468,462,443,438,415,467,410,465,409,358,371,5983,506,1431,1486,470,1240,4471,1512,3475,18,34,118,137,1060,2860,1756,6519,4,0.1,6405,123,1.9,1,6.8,4.1,4.9,2.3,1.3,0,0.3,1.1,6.1,9.1,6.3,0,0,0,2.7,2.2,0,14,2581,0.5,827,5597,14.8,29.3,17.7,47.8,0.3,0.6,2,2.3,74.7,25.3,58.1,20.7,8.5,24.8,23.9,7.9,0.4,3.9,7.8,9.3,7.8,7.7,7.4,7.3,6.9,7.8,6.9,7.8,6.8,6,6.2,378.9346,64.8734,21.8571,7,101.9425,17962281.442,3843315.5437,1603290.625,764338,38.5448,92.6834,83.8917,98.2435,65.5712,1612798.349,3998006.6745,3762384.2718,4872767.2112,3716324.935,4.1208,276.3545,98.4593,0,0,0,472.6651,212.2857,786.8933,7.88,3.9996,0,3,31.5375,32.5873,301.9173,5.8929,85.9981,292.9365,0.1279672404,329.846,11.9708,0.8476,5.9997,4.3458,23.2896,2.6351,70.6682,373.1344,18.939073964,7.1549584878,11.064421814,264.6449,2319,106,2336,112,2323,115,301.2934,16.6584,432.6649,22.286,422.4293,24.2122,465.434,25.2676,424.3423,23.8016,549.181,25.5753,286.037,10.3838,386.5827,22.3899,998,56,2284,120,21.9,20.9,20.2,27.5,17.3,18.1,19.4,17.4,18.4,17.8,21.5,17.8,19,60.067241645,48.155779189,8.2442435334,2.7776446946,0.8895742282,12.955060108,26.977698247,33.631611808,1.087469975,72.929339258,25.983190767,0,10.171887181,24.458943575,22.138833456,25.926241626,17.304094163,87.045627399,3.1590675541,0.223679759,1.5833075153,1.1468469757,6.1460737552,0.6953970421,8.3226762613,79.675305448,8.5997161515,0,1.055485564,0.7916933423,1.5551232323,22.694707741,77.305292259,15.789004224,41842.177129,43136.167582,44848.110979,49598.876376,56676.176965,47402.062101,59243.319199,73353.30968,109191.14286,59.5,62.1
"175904",23,29,6,4,6,18,0,1,0,0,1,100,79.3,20.7,13.8,20.7,62.1,0,3.4,0,0,3.4,1,21,33,37,26,35,32,42,28,27,35,48,35,28,27,455,42,15,146,27,16,300,155,152,4,0,0,6,39,60,346,497,0,0,482,4,0.8,5.9,7.1,3,6.5,0,3.6,0,0,0,0,0,.,0,0,0,.,0,0,1,206,0.5,82,427,19.2,76,8.6,13.2,0.9,0,0,1.3,65.9,34.1,33.4,3.5,9.2,32.1,3.3,5.9,0.2,4.6,7.3,8.1,5.7,7.7,7,9.2,6.2,5.9,7.7,10.5,7.7,6.2,5.9,36.1228,1.9282,2.4571,0.769,7.9091,1531609.8599,111180.2,136098.345,64288.4,0.9998,10.0002,7.9997,11.7732,5.3499,34827.0332,365294.9418,304798.8053,551373.425,275315.6546,0,30.3487,5.7741,0,0,0,41.2771,20.2194,69.4056,0,0,0,0,0,2,34.1228,0,9.7743,26.3485,0,30.475,3.2524,0,1,0,1.3954,0,12.2621,39.2609,31.232345667,7.1315789474,12.131578947,10.9091,199,15,149,11,226,21,27.1768,1.9412,40.7755,1.9501,31.1984,1.9499,33.9815,1.9418,25.155,1.935,35.6976,1.9296,0,0,33,2,104,8,300,26,13.3,13.5,10.8,.,16.5,14,20.9,16,17.5,13,18.5,13,11.5,59.47229042,52.045944419,2.7781619927,3.5402042486,1.1079797596,11.395478175,29.132231405,15.717895962,0,84.015358721,15.984641279,0,2.7677810137,27.683900473,22.145846944,32.592157862,14.810313708,84.364999391,9.0037317151,0,2.7683346806,0,3.8629342133,0,0,94.463330639,5.5366693612,0,0,0,0,27.058533668,72.941466332,12.595922797,34834,36528.763605,38101.27946,46832.927751,51461.831922,42400.086923,57660.0975,55389.827439,83600,60.4,64.4
"175905",15,21,6,2,6,12,0,0,0,1,4,100,71.4,28.6,9.5,28.6,57.1,0,0,0,4.8,19,0,29,32,42,30,30,34,29,20,26,40,33,28,27,27,427,34,62,152,29,62,229,198,166,3,0,0,17,7,138,262,460,0,0,433,5,1.2,5,0,7.4,0,3.8,0,0,2.9,3.3,0,0,0,0,0,0,0,0,0,1,188,0.5,59,365,16.2,61.4,1.6,32.3,0.7,0,0,4,53.6,46.4,38.9,14.5,8,35.6,14.5,6.8,0,6.8,7.5,9.8,7,7,8,6.8,4.7,6.1,9.4,7.7,6.6,6.3,6.3,35.3993,1.1286,1.4642,1,7,1464348.8464,57802.1564,89711,91000,2,7.9953,7.0007,10.8722,7.5311,60808,255242.763,267397.836,489689.8982,391210.3492,0,27.3682,8.0311,0,0,0,38.9921,15.0001,60.9922,0,1,0,0,1.0004,0,33.3989,0,11.5016,23.8977,0,30.687,2.7745,0,0,0,1.4541,0.4837,4.3214,33.6913,12.826456682,10.697144467,13.604455453,11.0004,181,13,172,14,171,13,15.002,1.0835,26.7423,1.8378,32.062,1.886,28.5996,1.905,28.296,1.8864,39.7278,1.8918,0,0,0,0,72,6,183,14,13.9,12.3,13.2,.,.,13.8,14.6,17,15,15,21,12,13.1,63.929650021,58.039060732,1.850400543,2.4006348353,1.6395539102,11.476877371,24.593472608,18.035748833,0,77.31282822,22.68717178,0,5.6498292339,22.586039837,19.776379759,30.713036698,21.274714472,86.688154851,7.8377256047,0,0,0,4.1077083445,1.3664112002,2.8260445828,94.3490408,0,0,2.824914617,0,0,32.491037958,67.508962042,12.062385414,30404,31924.100784,38195.87127,45040.552804,51945.977241,41366.604605,51215.804005,61269.635296,91000,58.3,66
"175907",32,39,7,11,7,21,0,0,0,0,8,100,82.1,17.9,28.2,17.9,53.8,0,0,0,0,20.5,1,32,32,34,44,32,45,51,44,49,54,48,47,45,35,593,54,12,154,46,12,438,155,150,1,1,0,5,169,139,278,652,1,0.2,696,15,2.2,0,2.4,5.6,4.5,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,2,304,0.7,82,612,13.4,46.9,28.5,23.4,0.2,0.2,0,0.8,73.9,26.1,25.3,2,9.1,26,2,7.8,0.2,5.4,5.4,5.7,7.4,5.4,7.6,8.6,7.4,8.3,9.1,8.1,7.9,7.6,5.9,50.8396,7.5915,3.4143,3,16.1839,2150000.6447,348185.796,235945.2249,206225,1.6882,9.4999,11.0006,18.9097,9.7412,49966.8762,319828.154,420917.439,869986.7416,489301.4339,0.688,38.7417,11.4099,0,0,0,64.8454,19.7382,100.7675,0,0,0,0,0.1045,2.0004,48.7347,0,14.5867,36.2529,0,40.1989,2.9426,0.2502,4.1282,0,3.3197,0,8.9602,49.8909,17.959587821,8.2340988812,12.844113866,19.1423,279,20,271,20,315,23,30.554,2.2034,39.3108,1.5416,39.801,1.7863,29.5728,1.8483,41.162,1.871,31.3208,1.8424,0,0,29.55,2.05,105,7,357,30,14,13.6,13.7,.,14.4,13.9,25.5,22.3,16,22,17,15,11.9,64.35150222,50.452377999,7.5336790136,3.3882948371,2.9771503709,16.060634629,19.58786315,18.996501848,1.3532757929,76.203786025,22.442938182,0,3.3206398162,18.68602428,21.637857104,37.194824507,19.160654293,79.070055626,5.7880077735,0.4921360514,8.1200481514,0,6.5297523977,0,0.2055484308,95.859723523,3.9347280466,0,0,0,0,28.691610477,71.308389523,11.664135831,29597.723137,33666.475858,38263.134647,46007.432249,50230.098335,42289.881209,45865.217151,69105.006854,68741.666667,59.7,63
"175910",49,54,5,1,4,45,0,0,0,4,3,100,90.7,9.3,1.9,7.4,83.3,0,0,0,7.4,5.6,0,1,38,46,52,41,55,43,57,72,65,66,65,48,56,705,50,18,166,39,18,266,439,278,2,2,9,20,13,84,575,793,0,0,791,18,2.3,2.5,2,2.9,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,406,0.2,97,735,13.2,81.6,1.8,11.9,0.3,0.3,1.3,2.8,37.7,62.3,39.4,2.6,7.1,23.5,2.6,5.5,0,0.1,5.4,6.5,7.4,5.8,7.8,6.1,8.1,10.2,9.2,9.4,9.2,6.8,7.9,57.2257,5.5,1.7738,4,9.8717,2492758.6404,246113,119924.04,321327,6.0011,15.5006,7,22.2243,6.4997,212570.0405,566555.2922,287033.778,1077038.4269,349561.1028,0,48.0962,9.1295,0,0,0,68.4995,33.265,111.6362,0,0,0,0,0,2.0001,55.2256,0,19.5959,37.6298,0,49.2147,2.4808,0,0,0.5,4.6802,0.35,7.6366,53.744,14.209214052,5.7899159664,10.865546218,11.4841,363,24,309,21,492,33,54.2906,2.8574,40.4709,2.8094,51.6615,2.8179,39.1386,1.9092,48.6408,2.8062,42.5178,2.7729,20.5304,1.1345,38.0038,2.0002,174,15,375,26,15.1,14.7,14.9,18.1,19,19,14.4,18.3,20.5,17.3,15.3,11.6,14.4,61.359576911,51.260881327,4.9267173193,1.5889111238,3.5830671413,8.8427409747,29.797682114,10.287075339,0,84.046503581,15.953496419,0,10.486721875,27.086780939,12.232266272,38.836222187,11.358008727,86.001044985,4.3351151668,0,0,0.8737333051,8.1784932294,0.6116133136,0,96.504892033,3.4951079672,0,0,0,0,34.243180948,65.756819052,12.319639602,35421.846078,36550.539476,41004.825429,48462.197995,53781.113405,43560.124916,44747.818182,67608.546623,80331.75,54.8,58.8
