DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,D_RATING,DD1G,DD2G,DD2AG,DD2BG,DD3G,DD1S,DD2AS,DD2BS,DD3S,DPETLEPC,DPETECOC,DPETALLC,DPETSPEC,DPETECHC,DPETPTEC,DPE0312C,DPETLEPP,DPETSPEP,DPETECHP,DPETPTEP,DPE0312P,DD2S,DDALLS
"223904","WELLMAN-UNION CISD","223","TERRY","17","REGION 17: LUBBOCK","A","A","B","C","B","A",90,74,88,91,35,122,248,28,0,0,173,14.1,11.3,0,0,69.8,88,90
"224901","THROCKMORTON COLLEGIATE ISD","224","THROCKMORTON","09","REGION 09: WICHITA FALLS","B","B","B","C","B","B",87,75,86,86,0,79,137,29,0,24,89,0,21.2,0,17.5,65,86,87
"224902","WOODSON ISD","224","THROCKMORTON","09","REGION 09: WICHITA FALLS","B","B","B","C","B","B",89,79,87,88,0,100,177,32,0,68,138,0,18.1,0,38.4,78,87,89
"225902","MOUNT PLEASANT ISD","225","TITUS","08","REGION 08: MT PLEASANT","B","B","A","C","A","B",83,74,90,84,2471,4068,5145,968,0,0,3669,48,18.8,0,0,71.3,90,88
"225906","CHAPEL HILL ISD","225","TITUS","08","REGION 08: MT PLEASANT","B","B","C","D","C","B",84,69,79,80,155,420,927,148,0,0,707,16.7,16,0,0,76.3,79,83
"225907","HARTS BLUFF ISD","225","TITUS","08","REGION 08: MT PLEASANT","B","C","B","B","B","B",78,81,82,87,298,569,891,145,222,0,641,33.4,16.3,24.9,0,71.9,82,84
"226801","TEXAS LEADERSHIP PUBLIC SCHOOLS","226","TOM GREEN","15","REGION 15: SAN ANGELO","B","B","C","F","C","B",81,59,78,82,206,2164,4202,593,0,0,3215,4.9,14.1,0,0,76.5,78,81
"226901","CHRISTOVAL ISD","226","TOM GREEN","15","REGION 15: SAN ANGELO","A","A","B","B","C","A",91,82,73,91,4,88,616,97,0,0,474,0.6,15.7,0,0,76.9,82,91
"226903","SAN ANGELO ISD","226","TOM GREEN","15","REGION 15: SAN ANGELO","C","C","C","D","C","C",73,65,70,74,906,7523,12982,1857,0,0,9835,7,14.3,0,0,75.8,70,73
"226905","WATER VALLEY ISD","226","TOM GREEN","15","REGION 15: SAN ANGELO","B","B","C","D","C","C",82,64,77,75,9,128,308,82,0,0,248,2.9,26.6,0,0,80.5,77,80
"226906","WALL ISD","226","TOM GREEN","15","REGION 15: SAN ANGELO","A","A","B","B","B","A",93,82,83,93,12,208,1311,173,0,0,1032,0.9,13.2,0,0,78.7,83,93
"226907","GRAPE CREEK ISD","226","TOM GREEN","15","REGION 15: SAN ANGELO","C","C","C","C","C","B",75,72,74,80,98,785,1196,284,0,0,893,8.2,23.7,0,0,74.7,74,77
"226908","VERIBEST ISD","226","TOM GREEN","15","REGION 15: SAN ANGELO","B","B","B","C","B","B",83,73,80,85,18,125,263,38,0,0,195,6.8,14.4,0,0,74.1,80,84
"227506","UNIVERSITY OF TEXAS AT AUSTIN H S","227","TRAVIS","13","REGION 13: AUSTIN","D","C","C","F","C","F",71,59,71,50,17,304,1056,88,0,20,1056,1.6,8.3,0,1.9,100,71,65
"227803","WAYSIDE SCHOOLS","227","TRAVIS","13","REGION 13: AUSTIN","C","C","C","D","C","C",71,66,70,74,894,1441,1787,306,0,0,1015,50,17.1,0,0,56.8,70,72
"227804","NYOS CHARTER SCHOOL","227","TRAVIS","13","REGION 13: AUSTIN","B","B","C","C","C","B",82,73,73,85,389,500,1667,208,0,0,1190,23.3,12.5,0,0,71.4,73,83
"227805","TEXAS EMPOWERMENT ACADEMY","227","TRAVIS","13","REGION 13: AUSTIN","C","C","B","D","B","D",73,62,81,68,0,710,716,73,0,0,413,0,10.2,0,0,57.7,81,77
"227806","UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL","227","TRAVIS","13","REGION 13: AUSTIN","A","A","B","B","C","A",92,88,75,92,20,293,585,273,0,0,578,3.4,46.7,0,0,98.8,88,92
"227814","CHAPARRAL STAR ACADEMY","227","TRAVIS","13","REGION 13: AUSTIN","A","A","A","B","A","A",98,85,90,98,37,29,364,22,0,0,286,10.2,6,0,0,78.6,90,98
"227816","HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS","227","TRAVIS","13","REGION 13: AUSTIN","B","B","B","C","B","B",84,78,85,84,2426,2768,4647,403,78,0,3197,52.2,8.7,1.7,0,68.8,85,85
"227817","CEDARS INTERNATIONAL ACADEMY","227","TRAVIS","13","REGION 13: AUSTIN","C","C","C","C","C","B",75,77,78,82,309,439,524,90,0,0,339,59,17.2,0,0,64.7,78,79
"227819","UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL","227","TRAVIS","13","REGION 13: AUSTIN","C","D","C","C","D","C",69,74,63,71,34,184,304,71,0,0,131,11.2,23.4,0,0,43.1,74,73
"227820","KIPP TEXAS PUBLIC SCHOOLS","227","TRAVIS","04","REGION 04: HOUSTON","B","C","B","C","B","B",73,72,80,80,15068,29554,32754,3530,0,0,22648,46,10.8,0,0,69.1,80,80
"227821","AUSTIN DISCOVERY SCHOOL","227","TRAVIS","13","REGION 13: AUSTIN","D","D","F","F","F","D",60,57,47,62,0,17,202,40,0,0,106,0,19.8,0,0,52.5,57,61
"227824","VALERE PUBLIC SCHOOLS","227","TRAVIS","13","REGION 13: AUSTIN","D","D","D","D","D","C",65,63,69,74,349,771,871,110,0,0,551,40.1,12.6,0,0,63.3,69,69
"227825","AUSTIN ACHIEVE PUBLIC SCHOOLS","227","TRAVIS","13","REGION 13: AUSTIN","C","D","C","D","C","C",65,68,71,75,1722,2377,2713,259,0,0,1725,63.5,9.5,0,0,63.6,71,72
"227826","MONTESSORI FOR ALL","227","TRAVIS","13","REGION 13: AUSTIN","B","C","B","B","D","B",77,89,69,85,127,195,470,62,0,0,175,27,13.2,0,0,37.2,89,88
"227827","THE EXCEL CENTER (FOR ADULTS)","227","TRAVIS","13","REGION 13: AUSTIN","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",,,,,116,1145,1196,7,0,0,1196,9.7,0.6,0,0,100,,
"227829","VALOR EDUCATION","227","TRAVIS","13","REGION 13: AUSTIN","B","B","C","C","D","B",83,75,69,84,333,820,4127,452,0,0,2780,8.1,11,0,0,67.4,75,83
"227901","AUSTIN ISD","227","TRAVIS","13","REGION 13: AUSTIN","C","C","C","C","C","C",79,73,75,78,22667,36886,72175,13265,810,258,52181,31.4,18.4,1.1,0.4,72.3,75,79
"227904","PFLUGERVILLE ISD","227","TRAVIS","13","REGION 13: AUSTIN","C","C","C","C","C","B",79,73,75,80,7912,12838,25451,4005,0,100,19018,31.1,15.7,0,0.4,74.7,75,79
"227907","MANOR ISD","227","TRAVIS","13","REGION 13: AUSTIN","D","D","D","F","D","D",60,59,60,61,4707,7057,9943,1085,617,24,7494,47.3,10.9,6.2,0.2,75.4,60,60
"227909","EANES ISD","227","TRAVIS","13","REGION 13: AUSTIN","A","A","B","B","B","A",94,82,83,94,228,198,7590,1025,0,0,6269,3,13.5,0,0,82.6,83,94
"227910","DEL VALLE ISD","227","TRAVIS","13","REGION 13: AUSTIN","D","D","D","D","D","D",64,63,68,69,5886,10407,11681,2131,348,109,8663,50.4,18.2,3,0.9,74.2,68,68
"227912","LAGO VISTA ISD","227","TRAVIS","13","REGION 13: AUSTIN","C","C","D","D","D","C",79,67,63,73,166,508,1873,312,0,0,1466,8.9,16.7,0,0,78.3,67,77
"227913","LAKE TRAVIS ISD","227","TRAVIS","13","REGION 13: AUSTIN","A","A","B","B","C","B",91,82,74,88,957,1170,10970,1612,0,0,8645,8.7,14.7,0,0,78.8,82,90
"228901","GROVETON ISD","228","TRINITY","06","REGION 06: HUNTSVILLE","C","C","C","D","C","C",75,66,75,75,11,466,752,146,0,0,563,1.5,19.4,0,0,74.9,75,75
"228903","TRINITY ISD","228","TRINITY","06","REGION 06: HUNTSVILLE","D","D","D","F","D","D",66,59,69,65,163,1088,1179,166,0,0,873,13.8,14.1,0,0,74,69,68
"228904","CENTERVILLE ISD","228","TRINITY","06","REGION 06: HUNTSVILLE","B","B","C","C","C","B",84,77,76,82,0,57,145,29,0,0,110,0,20,0,0,75.9,77,83
"228905","APPLE SPRINGS ISD","228","TRINITY","06","REGION 06: HUNTSVILLE","D","C","C","D","C","F",74,62,71,57,0,107,179,31,0,0,146,0,17.3,0,0,81.6,71,69
"229901","COLMESNEIL ISD","229","TYLER","05","REGION 05: BEAUMONT","D","D","D","D","D","D",68,62,62,62,0,250,414,74,0,0,318,0,17.9,0,0,76.8,62,66
"229903","WOODVILLE ISD","229","TYLER","05","REGION 05: BEAUMONT","D","D","D","D","D","D",68,67,69,63,66,780,1191,264,0,0,893,5.5,22.2,0,0,75,69,67
"229904","WARREN ISD","229","TYLER","05","REGION 05: BEAUMONT","C","C","C","C","C","C",74,72,73,76,10,734,1175,198,0,0,889,0.9,16.9,0,0,75.7,73,75
"229905","SPURGER ISD","229","TYLER","05","REGION 05: BEAUMONT","C","C","C","D","C","B",78,68,76,82,6,233,394,68,0,0,283,1.5,17.3,0,0,71.8,76,79
"229906","CHESTER ISD","229","TYLER","05","REGION 05: BEAUMONT","B","A","B","D","B","B",90,66,85,84,1,85,193,24,0,0,153,0.5,12.4,0,0,79.3,85,88
"230901","BIG SANDY ISD","230","UPSHUR","07","REGION 07: KILGORE","C","C","C","D","C","D",74,66,70,67,33,385,648,109,0,0,465,5.1,16.8,0,0,71.8,70,72
"230902","GILMER ISD","230","UPSHUR","07","REGION 07: KILGORE","B","B","B","B","B","A",84,81,89,90,263,2001,2943,371,0,0,2146,8.9,12.6,0,0,72.9,89,89
"230903","ORE CITY ISD","230","UPSHUR","07","REGION 07: KILGORE","C","C","C","C","C","C",76,73,78,77,98,510,788,138,0,0,592,12.4,17.5,0,0,75.1,78,78
"230904","UNION HILL ISD","230","UPSHUR","07","REGION 07: KILGORE","C","C","C","D","C","C",74,63,71,71,19,184,282,31,0,0,202,6.7,11,0,0,71.6,71,73
"230905","HARMONY ISD","230","UPSHUR","07","REGION 07: KILGORE","B","B","B","C","B","B",87,79,86,82,69,458,895,99,0,0,706,7.7,11.1,0,0,78.9,86,86
"230906","NEW DIANA ISD","230","UPSHUR","07","REGION 07: KILGORE","B","B","B","C","B","B",89,77,85,81,15,438,1130,112,0,0,877,1.3,9.9,0,0,77.6,85,87
"230908","UNION GROVE ISD","230","UPSHUR","07","REGION 07: KILGORE","B","B","B","C","B","A",88,78,84,90,19,306,719,107,0,0,558,2.6,14.9,0,0,77.6,84,89
"231901","MCCAMEY ISD","231","UPTON","18","REGION 18: MIDLAND","F","D","F","F","F","F",61,58,55,50,52,237,480,72,0,0,362,10.8,15,0,0,75.4,58,58
"231902","RANKIN ISD","231","UPTON","18","REGION 18: MIDLAND","A","A","B","B","B","A",92,85,86,93,25,109,301,40,0,0,222,8.3,13.3,0,0,73.8,86,92
"232901","KNIPPA ISD","232","UVALDE","20","REGION 20: SAN ANTONIO","B","B","B","C","B","A",86,74,83,93,15,186,404,44,0,0,279,3.7,10.9,0,0,69.1,83,88
"232902","SABINAL ISD","232","UVALDE","20","REGION 20: SAN ANTONIO","D","C","C","F","C","F",73,58,73,58,25,350,453,111,0,50,335,5.5,24.5,0,11,74,73,69
"232903","UVALDE CISD","232","UVALDE","20","REGION 20: SAN ANTONIO","F","F","D","F","D","F",59,58,63,52,415,3386,4010,614,282,0,2848,10.3,15.3,7,0,71,63,59
"232904","UTOPIA ISD","232","UVALDE","20","REGION 20: SAN ANTONIO","A","A","B","C","B","A",90,75,89,93,13,97,195,30,0,0,150,6.7,15.4,0,0,76.9,89,91
"233901","SAN FELIPE-DEL RIO CISD","233","VAL VERDE","15","REGION 15: SAN ANGELO","C","C","C","C","C","B",75,76,79,80,2308,7042,9744,1988,472,31,7302,23.7,20.4,4.8,0.3,74.9,79,79
"233903","COMSTOCK ISD","233","VAL VERDE","15","REGION 15: SAN ANGELO","B","C","B","B","C","C",78,82,75,79,7,89,176,14,0,0,151,4,8,0,0,85.8,82,81
"234801","RANCH ACADEMY","234","VAN ZANDT","07","REGION 07: KILGORE","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",,,,,1,53,64,16,0,0,64,1.6,25,0,0,100,,
"234902","CANTON ISD","234","VAN ZANDT","10","REGION 10: RICHARDSON","B","B","B","B","B","B",87,85,81,89,101,956,2304,284,0,0,1738,4.4,12.3,0,0,75.4,85,88
"234903","EDGEWOOD ISD","234","VAN ZANDT","07","REGION 07: KILGORE","B","B","C","C","C","C",81,73,75,79,43,500,1021,196,0,0,779,4.2,19.2,0,0,76.3,75,80
"234904","GRAND SALINE ISD","234","VAN ZANDT","07","REGION 07: KILGORE","C","C","C","D","C","C",76,69,70,75,158,612,1211,171,0,0,912,13,14.1,0,0,75.3,70,76
"234905","MARTINS MILL ISD","234","VAN ZANDT","07","REGION 07: KILGORE","C","C","C","C","D","F",75,71,68,58,60,217,493,64,0,0,360,12.2,13,0,0,73,71,70
"234906","VAN ISD","234","VAN ZANDT","07","REGION 07: KILGORE","C","B","B","D","B","C",81,68,81,75,201,1392,2347,299,0,0,1790,8.6,12.7,0,0,76.3,81,79
"234907","WILLS POINT ISD","234","VAN ZANDT","10","REGION 10: RICHARDSON","C","C","C","C","C","C",71,70,72,77,559,2074,2891,520,0,0,2098,19.3,18,0,0,72.6,72,74
"234909","FRUITVALE ISD","234","VAN ZANDT","07","REGION 07: KILGORE","C","C","C","C","C","C",79,73,77,71,18,227,382,91,0,9,255,4.7,23.8,0,2.4,66.8,77,77
"235901","BLOOMINGTON ISD","235","VICTORIA","03","REGION 03: VICTORIA","F","F","F","F","F","F",57,58,59,43,151,646,789,160,0,17,583,19.1,20.3,0,2.2,73.9,59,54
"235902","VICTORIA ISD","235","VICTORIA","03","REGION 03: VICTORIA","C","C","C","C","C","C",73,72,72,77,1255,9019,12848,2264,0,226,9372,9.8,17.6,0,1.8,72.9,72,74
"235904","NURSERY ISD","235","VICTORIA","03","REGION 03: VICTORIA","A","A","A","B","A","A",94,86,93,91,9,58,152,13,0,0,69,5.9,8.6,0,0,45.4,93,93
"236801","RAVEN SCHOOL","236","WALKER","06","REGION 06: HUNTSVILLE","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",,,,,2,42,42,11,0,0,42,4.8,26.2,0,0,100,,
"236802","SAM HOUSTON STATE UNIVERSITY CHARTER SCHOOL","236","WALKER","06","REGION 06: HUNTSVILLE","B","A","B","B","C","B",90,86,75,87,42,107,437,53,0,0,222,9.6,12.1,0,0,50.8,86,89
"236901","NEW WAVERLY ISD","236","WALKER","06","REGION 06: HUNTSVILLE","B","B","B","C","B","B",83,77,83,87,49,542,1073,152,0,0,817,4.6,14.2,0,0,76.1,83,84
"236902","HUNTSVILLE ISD","236","WALKER","06","REGION 06: HUNTSVILLE","D","D","D","D","D","D",67,60,68,69,1528,7172,10930,1956,0,0,9437,14,17.9,0,0,86.3,68,68
"237902","HEMPSTEAD ISD","237","WALLER","04","REGION 04: HOUSTON","D","D","D","D","D","C",65,67,68,71,586,1299,1581,184,20,0,1087,37.1,11.6,1.3,0,68.8,68,69
"237904","WALLER ISD","237","WALLER","04","REGION 04: HOUSTON","C","C","C","D","C","C",75,69,76,76,3126,6076,9877,1469,0,0,7330,31.6,14.9,0,0,74.2,76,76
"237905","ROYAL ISD","237","WALLER","04","REGION 04: HOUSTON","D","D","D","F","D","D",62,59,64,66,1374,2067,2874,408,221,0,2187,47.8,14.2,7.7,0,76.1,64,65
"238902","MONAHANS-WICKETT-PYOTE ISD","238","WARD","18","REGION 18: MIDLAND","C","C","C","C","C","C",75,74,73,77,340,1269,2164,465,0,0,1594,15.7,21.5,0,0,73.7,74,76
"238904","GRANDFALLS-ROYALTY ISD","238","WARD","18","REGION 18: MIDLAND","F","D","F","F","F","F",66,51,59,36,6,98,156,40,0,0,110,3.8,25.6,0,0,70.5,59,57
"239901","BRENHAM ISD","239","WASHINGTON","06","REGION 06: HUNTSVILLE","C","C","C","C","C","D",73,72,74,66,675,2879,4838,847,0,0,3685,14,17.5,0,0,76.2,74,72
"239903","BURTON ISD","239","WASHINGTON","06","REGION 06: HUNTSVILLE","A","A","B","D","B","B",92,67,87,84,30,259,622,70,0,0,412,4.8,11.3,0,0,66.2,87,90
"240801","TRIUMPH PUBLIC HIGH SCHOOLS CENTRAL TEXAS","240","WEBB","01","REGION 01: EDINBURG","C","B","B","C","B","F",89,78,82,54,167,275,322,53,0,0,322,51.9,16.5,0,0,100,82,79
"240901","LAREDO ISD","240","WEBB","01","REGION 01: EDINBURG","B","B","B","C","B","B",82,74,89,86,10887,19676,20252,2521,717,192,14454,53.8,12.4,3.5,0.9,71.4,89,88
"240903","UNITED ISD","240","WEBB","01","REGION 01: EDINBURG","A","B","A","C","A","B",85,77,90,89,16692,30520,40665,7016,734,371,31063,41,17.3,1.8,0.9,76.4,90,90
"240904","WEBB CISD","240","WEBB","01","REGION 01: EDINBURG","D","D","C","F","C","F",67,58,72,52,24,218,240,40,0,0,171,10,16.7,0,0,71.3,72,66
"241901","BOLING ISD","241","WHARTON","03","REGION 03: VICTORIA","C","C","C","C","C","C",79,77,77,74,128,597,1151,106,0,0,838,11.1,9.2,0,0,72.8,77,78
"241902","EAST BERNARD ISD","241","WHARTON","03","REGION 03: VICTORIA","B","B","B","B","B","B",85,80,80,87,76,382,991,100,0,0,765,7.7,10.1,0,0,77.2,80,86
"241903","EL CAMPO ISD","241","WHARTON","03","REGION 03: VICTORIA","B","C","B","D","B","B",78,68,84,82,465,2370,3251,516,0,0,2407,14.3,15.9,0,0,74,84,83
"241904","WHARTON ISD","241","WHARTON","03","REGION 03: VICTORIA","D","D","D","D","D","D",61,65,63,63,283,1391,1764,252,86,8,1240,16,14.3,4.9,0.5,70.3,65,64
"241906","LOUISE ISD","241","WHARTON","03","REGION 03: VICTORIA","B","B","B","C","B","B",82,72,84,85,75,355,533,68,0,18,375,14.1,12.8,0,3.4,70.4,84,84
"242902","SHAMROCK ISD","242","WHEELER","16","REGION 16: AMARILLO","B","B","B","D","B","C",82,67,80,76,10,235,343,105,0,0,252,2.9,30.6,0,0,73.5,80,80
"242903","WHEELER ISD","242","WHEELER","16","REGION 16: AMARILLO","B","B","B","D","B","A",80,67,83,91,71,227,371,54,0,0,290,19.1,14.6,0,0,78.2,83,85
"242905","KELTON ISD","242","WHEELER","16","REGION 16: AMARILLO","B","B","B","C","B","B",85,72,82,85,5,70,129,20,0,0,100,3.9,15.5,0,0,77.5,82,85
"242906","FORT ELLIOTT CISD","242","WHEELER","16","REGION 16: AMARILLO","B","B","C","D","C","B",84,69,78,84,3,56,141,22,0,0,115,2.1,15.6,0,0,81.6,78,84
"243901","BURKBURNETT ISD","243","WICHITA","09","REGION 09: WICHITA FALLS","B","C","C","C","C","B",79,75,76,83,72,1617,3210,630,0,0,2388,2.2,19.6,0,0,74.4,76,80
"243902","ELECTRA ISD","243","WICHITA","09","REGION 09: WICHITA FALLS","C","C","C","D","C","B",71,66,76,80,6,295,442,114,0,0,344,1.4,25.8,0,0,77.8,76,77
"243903","IOWA PARK CISD","243","WICHITA","09","REGION 09: WICHITA FALLS","A","A","B","B","B","A",91,82,87,91,3,745,1900,366,0,0,1426,0.2,19.3,0,0,75.1,87,91
"243905","WICHITA FALLS ISD","243","WICHITA","09","REGION 09: WICHITA FALLS","D","C","C","D","C","D",70,67,72,60,1585,8481,12636,2593,0,0,8986,12.5,20.5,0,0,71.1,72,68
"243906","CITY VIEW ISD","243","WICHITA","09","REGION 09: WICHITA FALLS","B","B","B","C","B","B",80,75,81,85,41,823,1152,237,0,0,885,3.6,20.6,0,0,76.8,81,82
"244901","HARROLD ISD","244","WILBARGER","09","REGION 09: WICHITA FALLS","A","B","B","B","B","A",88,80,84,93,3,74,154,24,0,0,130,1.9,15.6,0,0,84.4,84,90
"244903","VERNON ISD","244","WILBARGER","09","REGION 09: WICHITA FALLS","C","C","C","D","C","C",74,65,78,75,255,1284,1720,374,0,0,1299,14.8,21.7,0,0,75.5,78,77
"244905","NORTHSIDE ISD","244","WILBARGER","09","REGION 09: WICHITA FALLS","B","B","B","F","B","B",87,58,81,83,0,83,227,32,0,0,183,0,14.1,0,0,80.6,81,86
"245901","LASARA ISD","245","WILLACY","01","REGION 01: EDINBURG","D","D","D","D","D","D",67,66,67,63,61,266,342,39,0,101,238,17.8,11.4,0,29.5,69.6,67,66
"245902","LYFORD CISD","245","WILLACY","01","REGION 01: EDINBURG","D","D","D","D","D","C",69,61,67,74,128,978,1396,187,0,1,1021,9.2,13.4,0,0.1,73.1,67,69
"245903","RAYMONDVILLE ISD","245","WILLACY","01","REGION 01: EDINBURG","A","B","A","C","A","A",87,74,90,92,129,1701,1962,363,0,522,1392,6.6,18.5,0,26.6,70.9,90,91
"245904","SAN PERLITA ISD","245","WILLACY","01","REGION 01: EDINBURG","C","C","C","F","C","D",71,59,74,61,21,158,187,30,0,0,135,11.2,16,0,0,72.2,74,70
"246801","MERIDIAN WORLD SCHOOL LLC","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","B","B","B","A",96,87,87,98,271,138,1745,148,0,0,1323,15.5,8.5,0,0,75.8,87,97
"246802","GOODWATER MONTESSORI SCHOOL","246","WILLIAMSON","13","REGION 13: AUSTIN","C","D","C","C","F","C",62,74,52,72,26,117,323,53,0,0,109,8,16.4,0,0,33.7,74,73
"246902","FLORENCE ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","B","B","C","B",74,80,73,82,407,644,1141,163,0,0,863,35.7,14.3,0,0,75.6,80,81
"246904","GEORGETOWN ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","C",76,75,66,76,2648,5337,13853,2607,0,0,10620,19.1,18.8,0,0,76.7,75,76
"246905","GRANGER ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","C","D","F","D","F",72,58,65,56,99,298,579,94,0,0,441,17.1,16.2,0,0,76.2,65,67
"246906","HUTTO ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","C","D","C",77,72,69,73,1935,4391,10667,1802,0,0,7956,18.1,16.9,0,0,74.6,72,76
"246907","JARRELL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","D","D","D","D","D","D",68,66,65,69,1133,2615,4136,779,0,0,2963,27.4,18.8,0,0,71.6,66,68
"246908","LIBERTY HILL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","C","C","D","B",86,79,65,84,989,1752,9812,1657,0,0,7200,10.1,16.9,0,0,73.4,79,85
"246909","ROUND ROCK ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","C","B","B",88,79,80,86,9115,12695,46846,6808,364,23,36055,19.5,14.5,0.8,0,77,80,87
"246911","TAYLOR ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","C","C","C","D","C","C",70,67,70,72,614,2007,2912,524,105,0,2184,21.1,18,3.6,0,75,70,71
"246912","THRALL ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","A","A","A","C","A","A",93,78,90,91,64,324,871,126,0,0,695,7.3,14.5,0,0,79.8,90,92
"246913","LEANDER ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","B","B","B","C","B",88,80,72,88,6020,7064,42507,6759,267,0,33086,14.2,15.9,0.6,0,77.8,80,88
"246914","COUPLAND ISD","246","WILLIAMSON","13","REGION 13: AUSTIN","B","C","A","A","C","B",74,90,79,84,129,222,322,66,0,0,197,40.1,20.5,0,0,61.2,90,88
"247901","FLORESVILLE ISD","247","WILSON","20","REGION 20: SAN ANTONIO","C","C","C","C","C","B",77,71,77,80,366,2251,4056,594,0,0,3096,9,14.6,0,0,76.3,77,78
"247903","LA VERNIA ISD","247","WILSON","20","REGION 20: SAN ANTONIO","B","B","B","B","C","B",85,83,74,84,153,1004,3550,583,0,0,2738,4.3,16.4,0,0,77.1,83,85
"247904","POTH ISD","247","WILSON","20","REGION 20: SAN ANTONIO","A","A","B","C","B","A",90,79,85,92,49,309,960,132,0,0,737,5.1,13.8,0,0,76.8,85,91
"247906","STOCKDALE ISD","247","WILSON","20","REGION 20: SAN ANTONIO","B","B","B","B","C","B",85,84,79,85,42,347,857,163,0,0,633,4.9,19,0,0,73.9,84,85
"248901","KERMIT ISD","248","WINKLER","18","REGION 18: MIDLAND","C","C","C","D","C","C",70,65,70,70,434,945,1336,171,77,0,983,32.5,12.8,5.8,0,73.6,70,70
"248902","WINK-LOVING ISD","248","WINKLER","18","REGION 18: MIDLAND","B","B","C","C","C","B",86,74,75,89,23,125,435,71,0,0,338,5.3,16.3,0,0,77.7,75,87
"249901","ALVORD ISD","249","WISE","11","REGION 11: FORT WORTH","B","B","B","B","C","B",85,81,76,86,55,323,841,158,0,0,606,6.5,18.8,0,0,72.1,81,85
"249902","BOYD ISD","249","WISE","11","REGION 11: FORT WORTH","C","C","C","C","D","C",76,75,69,71,105,650,1382,192,0,0,1060,7.6,13.9,0,0,76.7,75,75
"249903","BRIDGEPORT ISD","249","WISE","11","REGION 11: FORT WORTH","D","D","D","F","D","D",66,59,65,67,603,1349,2128,366,0,0,1610,28.3,17.2,0,0,75.7,65,66
"249904","CHICO ISD","249","WISE","11","REGION 11: FORT WORTH","C","C","C","C","C","C",76,76,75,74,82,315,572,94,0,0,430,14.3,16.4,0,0,75.2,76,75
"249905","DECATUR ISD","249","WISE","11","REGION 11: FORT WORTH","C","C","C","D","C","C",77,69,72,74,571,1717,3774,653,0,0,2879,15.1,17.3,0,0,76.3,72,76
"249906","PARADISE ISD","249","WISE","11","REGION 11: FORT WORTH","C","B","C","C","D","C",81,72,65,73,43,392,1328,198,0,0,1033,3.2,14.9,0,0,77.8,72,79
"249908","SLIDELL ISD","249","WISE","11","REGION 11: FORT WORTH","C","B","C","D","C","C",81,62,73,73,85,203,495,88,0,0,360,17.2,17.8,0,0,72.7,73,79
"250902","HAWKINS ISD","250","WOOD","07","REGION 07: KILGORE","C","B","B","D","B","C",80,62,80,74,16,480,811,138,0,0,605,2,17,0,0,74.6,80,78
"250903","MINEOLA ISD","250","WOOD","07","REGION 07: KILGORE","B","B","B","C","B","B",84,76,88,84,237,1169,1752,279,0,0,1260,13.5,15.9,0,0,71.9,88,87
"250904","QUITMAN ISD","250","WOOD","07","REGION 07: KILGORE","B","B","B","C","B","B",83,74,82,87,71,633,1207,230,0,0,909,5.9,19.1,0,0,75.3,82,84
"250905","YANTIS ISD","250","WOOD","07","REGION 07: KILGORE","C","C","C","D","C","C",78,62,79,78,46,198,305,43,0,0,223,15.1,14.1,0,0,73.1,79,79
"250906","ALBA-GOLDEN ISD","250","WOOD","07","REGION 07: KILGORE","B","B","B","D","B","B",87,69,88,87,22,488,816,166,0,0,607,2.7,20.3,0,0,74.4,88,88
"250907","WINNSBORO ISD","250","WOOD","07","REGION 07: KILGORE","B","B","B","D","B","C",81,68,81,78,145,908,1452,240,0,0,1106,10,16.5,0,0,76.2,81,80
"251901","DENVER CITY ISD","251","YOAKUM","17","REGION 17: LUBBOCK","C","C","C","D","C","C",79,69,78,78,376,878,1467,181,0,0,1139,25.6,12.3,0,0,77.6,78,79
"251902","PLAINS ISD","251","YOAKUM","17","REGION 17: LUBBOCK","C","C","C","C","C","C",76,70,74,72,71,262,423,60,0,0,309,16.8,14.2,0,0,73,74,75
"252901","GRAHAM ISD","252","YOUNG","09","REGION 09: WICHITA FALLS","B","C","C","C","C","B",79,75,74,83,292,1048,2146,421,0,0,1622,13.6,19.6,0,0,75.6,75,80
"252902","NEWCASTLE ISD","252","YOUNG","09","REGION 09: WICHITA FALLS","A","A","A","B","A","A",93,85,91,93,4,140,225,42,0,0,168,1.8,18.7,0,0,74.7,91,93
