CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,C_RATING,CD1G,CD2G,CD2AG,CD2BG,CD3G,CPETALLC,CPE0312C,GRDTYPE,GRDSPAN,CPETECOP,CFLDAEP,CFLJJ,CFLPAIRD,CFLALTED,CFLRTF,PAIRCAMP,CFLPAIRO,CFLPAIR,CD1A,CD1AS,CD1B,CD1BS,CD1C,CD1CS,CD2A,CD2AS,CD2BS,CD2B,CD3,CD3S,CD1S,CD2S,CDALLS,CPETECHC,CPETPTEC,CPEMALLC,CPEMALLT,CPEMALLP,CPETECOC,CPETSPEC,GRDLOW,GRDHIGH,CPETLEPC,CPETLEPP,CPETSPEP,CPETECHP,CPETPTEP,CPE0312P,CFLCHART,CFLEEK,CFLNEWCAMP,CFLAEC,PAIRNAME,CFLAEATYPE,LAS_SCORE,LAS_WEIGHT
"101919119","CHET BURCHETT EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","C","F","C","C","F","C",982,459,"E","EE - 05",73.9,"N","N","N","N","N"," ","N","N",34,59,,,,,63,70,59,,40,72,59,70,71,0,0,202,799,25.3,726,124,"EE","05",221,22.5,12.6,0,0,46.7,"N","N","N","N"," "," ",,
"101919120","MILTON COOPER EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","C","B",766,344,"E","EE - 05",84.2,"N","N","N","N","N"," ","N","N",42,71,,,,,76,86,77,,73,89,71,86,87,0,0,159,657,24.2,645,85,"EE","05",357,46.6,11.1,0,0,44.9,"N","N","N","N"," "," ",,
"101919121","GINGER MCNABB EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","B","B",743,315,"E","EE - 05",83,"N","N","N","N","N"," ","N","N",48,76,,,,,73,82,84,,68,86,76,84,85,0,0,180,641,28.1,617,107,"EE","05",261,35.1,14.4,0,0,42.4,"N","N","N","N"," "," ",,
"101919122","NORTHGATE EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","C","C","C","B",696,336,"E","EE - 05",65.7,"N","N","N","N","N"," ","N","N",43,72,,,,,69,78,72,,68,86,72,78,80,0,0,119,586,20.3,457,99,"EE","05",241,34.6,14.2,0,0,48.3,"N","N","N","N"," "," ",,
"101919123","DONNA LEWIS EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","B","A",689,308,"E","EE - 05",93.8,"N","N","N","N","N"," ","N","N",48,76,,,,,71,80,85,,75,90,76,85,87,0,0,101,568,17.8,646,80,"EE","05",493,71.6,11.6,0,0,44.7,"N","N","N","N"," "," ",,
"101919124","CAROLEE BOOKER EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","F","F","D","D","F","F",725,334,"E","EE - 05",87.2,"N","N","N","N","N"," ","N","N",32,57,,,,,59,65,59,,8,51,57,65,59,0,0,120,635,18.9,632,90,"EE","05",361,49.8,12.4,0,0,46.1,"N","N","N","N"," "," ",,
"101919125","HOYLAND EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","D","F","D","D","D","C",617,280,"E","EE - 05",92.1,"N","N","N","N","N"," ","N","N",34,59,,,,,58,63,65,,37,71,59,65,67,0,0,204,626,32.6,568,68,"EE","05",200,32.4,11,0,0,45.4,"N","N","N","N"," "," ",,
"101919126","RALPH EICKENROHT EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","C","F","B","B","F","C",573,256,"E","PK - 05",91.8,"N","N","N","N","N"," ","N","N",31,56,,,,,71,80,59,,48,75,56,80,79,0,0,166,520,31.9,526,94,"PK","05",202,35.3,16.4,0,0,44.7,"N","N","N","N"," "," ",,
"101919127","HELEN MAJOR EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","C","F","C","C","D","C",567,257,"E","EE - 05",94.4,"N","N","N","N","N"," ","N","N",34,59,,,,,67,75,66,,41,73,59,75,74,0,0,235,551,42.6,535,79,"EE","05",171,30.2,13.9,0,0,45.3,"N","N","N","N"," "," ",,
"101919128","GLORIA MARSHALL EL","101919","SPRING ISD","101","HARRIS","04","REGION 04: HOUSTON","C","F","C","C","F","C",876,392,"E","PK - 05",75.1,"N","N","N","N","N"," ","N","N",33,58,,,,,65,73,58,,47,75,58,73,74,0,0,159,782,20.3,658,124,"PK","05",230,26.3,14.2,0,0,44.7,"N","N","N","N"," "," ",,
"101920001","MEMORIAL H S","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","C","A","A",2635,2635,"S","09 - 12",14.9,"N","N","N","N","N"," ","N","N",74,94,94,95,96.5,80,69,72,90,,80,92,92,90,92,0,0,153,2707,5.7,392,196,"09","12",225,8.5,7.4,0,0,100,"N","N","N","N"," "," ",,
"101920003","SPRING WOODS H S","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","D","C","D","C","C",2019,2019,"S","09 - 12",87,"N","N","N","N","N"," ","N","N",45,73,61,68,88.8,60,66,67,76,,49,71,68,76,75,0,0,358,2232,16,1756,272,"09","12",1065,52.7,13.5,0,0,100,"N","N","N","N"," "," ",,
"101920005","NORTHBROOK H S","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","D","D","D","F","D","F",2397,2397,"S","09 - 12",91.7,"N","N","N","N","N"," ","N","N",36,62,52,61,82.4,55,57,57,68,,36,59,60,68,65,0,0,492,2857,17.2,2199,289,"09","12",1411,58.9,12.1,0,0,100,"N","N","N","N"," "," ",,
"101920006","STRATFORD H S","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","D","B","B",2392,2392,"S","09 - 12",32.1,"N","N","N","N","N"," ","N","N",61,90,91,93,95.3,75,66,67,88,,70,87,88,88,88,0,0,224,2434,9.2,769,209,"09","12",384,16.1,8.7,0,0,100,"N","N","N","N"," "," ",,
"101920010","HARRIS CO J J A E P","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",1,1,"S","10 - 10",100,"N","Y","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,2,2,100,1,1,"10","10",0,0,100,0,0,100,"N","N","Y","N"," "," ",,
"101920014","WESTCHESTER ACADEMY FOR INTERNATIONAL STUDIES","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","C","A","A",864,864,"B","06 - 12",48.8,"N","N","N","N","N"," ","N","N",74,94,100,100,100,100,72,77,97,,95,98,98,97,98,0,0,38,875,4.3,422,60,"06","12",142,16.4,6.9,0,0,100,"N","N","N","N"," "," ",,
"101920018","SPRING BRANCH ACADEMIC INSTITUTE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",174,149,"B","01 - 12",0,"N","N","N","N","N"," ","N","N",97,99,100,100,100,100,93,95,99,,100,100,100,99,100,0,0,14,160,8.8,0,5,"01","12",5,2.9,2.9,0,0,85.6,"N","N","N","N"," "," ",,
"101920041","LANDRUM MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","D","C","D","C","C",698,698,"M","06 - 08",91,"N","N","N","N","N"," ","N","N",34,64,,,,,59,67,75,,44,74,64,75,75,0,0,189,1078,17.5,635,137,"06","08",457,65.5,19.6,0,0,100,"N","N","N","N"," "," ",,
"101920042","MEMORIAL MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",1236,1236,"M","06 - 08",10,"N","N","N","N","N"," ","N","N",80,95,,,,,85,93,88,,80,93,95,93,94,0,0,68,1291,5.3,124,129,"06","08",134,10.8,10.4,0,0,100,"N","N","N","N"," "," ",,
"101920043","SPRING BRANCH MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","B","B","B","B",1135,1135,"M","06 - 08",36.2,"N","N","N","N","N"," ","N","N",62,91,,,,,74,85,87,,68,88,91,87,90,0,0,123,1188,10.4,411,167,"06","08",268,23.6,14.7,0,0,100,"N","N","N","N"," "," ",,
"101920044","SPRING WOODS MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","D","C","D","C","C",778,778,"M","06 - 08",98.3,"N","N","N","N","N"," ","N","N",32,60,,,,,57,64,72,,34,70,60,72,71,0,0,203,851,23.9,765,195,"06","08",476,61.2,25.1,0,0,100,"N","N","N","N"," "," ",,
"101920045","SPRING FOREST MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","C","B","C",993,993,"M","06 - 08",52.3,"N","N","N","N","N"," ","N","N",49,80,,,,,65,76,81,,50,76,80,81,80,0,0,146,1057,13.8,519,165,"06","08",246,24.8,16.6,0,0,100,"N","N","N","N"," "," ",,
"101920046","SPRING OAKS MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","D","D","C","F","C","F",562,562,"M","06 - 08",89.5,"N","N","N","N","N"," ","N","N",34,64,,,,,52,58,74,,9,47,64,74,66,0,0,146,675,21.6,503,149,"06","08",292,52,26.5,0,0,100,"N","N","N","N"," "," ",,
"101920047","NORTHBROOK MIDDLE","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","F","F","C","F","C","F",508,508,"M","06 - 08",96.9,"N","N","N","N","N"," ","N","N",31,59,,,,,53,58,70,,0,30,59,70,58,0,0,149,938,15.9,492,94,"06","08",330,65,18.5,0,0,100,"N","N","N","N"," "," ",,
"101920048","CORNERSTONE ACADEMY","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",423,423,"M","06 - 08",15.1,"N","N","N","N","N"," ","N","N",88,97,,,,,87,94,95,,88,96,97,95,97,0,0,9,383,2.3,64,21,"06","08",25,5.9,5,0,0,100,"N","N","N","N"," "," ",,
"101920101","BENDWOOD SCHOOL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",31,0,"E","EE - EE",77.4,"N","N","N","N","N"," ","N","N",,,,,,,,,,,,,,,,0,0,,,,24,31,"EE","EE",14,45.2,100,0,0,0,"N","Y","N","N"," "," ",,
"101920102","BUNKER HILL EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",761,378,"E","KG - 05",13.3,"N","N","N","N","N"," ","N","N",74,94,,,,,84,92,84,,78,92,94,92,93,0,0,41,645,6.4,101,114,"KG","05",141,18.5,15,0,0,49.7,"N","N","N","N"," "," ",,
"101920103","EDGEWOOD EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","D","F","D","D","D","F",499,247,"E","PK - 05",92.8,"N","N","N","N","N"," ","N","N",34,59,,,,,58,63,65,,10,56,59,65,62,0,0,52,425,12.2,463,111,"PK","05",325,65.1,22.2,0,0,49.5,"N","N","N","N"," "," ",,
"101920104","FROSTWOOD EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",835,461,"E","KG - 05",7.7,"N","N","N","N","N"," ","N","N",78,95,,,,,89,95,85,,85,94,95,95,95,0,0,29,722,4,64,134,"KG","05",132,15.8,16,0,0,55.2,"N","N","N","N"," "," ",,
"101920105","HOLLIBROOK EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","B","A",635,295,"E","PK - 05",99.4,"N","N","N","N","N"," ","N","N",48,76,,,,,76,86,85,,78,92,76,86,88,0,0,163,635,25.7,631,94,"PK","05",540,85,14.8,0,0,46.5,"N","N","N","N"," "," ",,
"101920106","HOUSMAN EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","D","D","D","D","D","D",633,309,"E","KG - 05",91.2,"N","N","N","N","N"," ","N","N",36,62,,,,,61,68,69,,17,62,62,69,67,0,0,96,360,26.7,577,143,"KG","05",378,59.7,22.6,0,0,48.8,"N","N","N","N"," "," ",,
"101920107","HUNTERS CREEK EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",572,311,"E","KG - 05",18.9,"N","N","N","N","N"," ","Y","N",69,92,,,,,83,92,82,,74,90,92,92,91,0,0,40,553,7.2,108,113,"KG","05",58,10.1,19.8,0,0,54.4,"N","N","N","N"," "," ",,
"101920108","MEADOW WOOD EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","B","C","B",681,369,"E","EE - 05",28.3,"N","N","N","N","N"," ","N","N",57,86,,,,,76,86,72,,62,81,86,86,85,0,0,40,542,7.4,193,121,"EE","05",78,11.5,17.8,0,0,54.2,"N","N","N","N"," "," ",,
"101920109","MEMORIAL DRIVE EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",388,182,"E","EE - 05",7.2,"N","N","N","N","N"," ","N","N",82,96,,,,,95,98,88,,94,98,96,98,98,0,0,20,307,6.5,28,60,"EE","05",26,6.7,15.5,0,0,46.9,"N","N","N","N"," "," ",,
"101920110","PINE SHADOWS EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","C","C","C","C","C",859,409,"E","KG - 05",69.7,"N","N","N","N","N"," ","Y","N",45,73,,,,,70,79,77,,45,74,73,79,78,0,0,101,686,14.7,599,190,"KG","05",436,50.8,22.1,0,0,47.6,"N","N","N","N"," "," ",,
"101920111","RIDGECREST EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","C","B","C",836,456,"E","KG - 05",96.7,"N","N","N","N","N"," ","N","N",44,72,,,,,68,76,81,,59,79,72,81,80,0,0,119,682,17.4,808,200,"KG","05",618,73.9,23.9,0,0,54.5,"N","N","N","N"," "," ",,
"101920112","RUMMEL CREEK EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",792,409,"E","EE - 05",6.6,"N","N","N","N","N"," ","Y","N",79,95,,,,,84,92,85,,89,96,95,92,95,0,0,34,670,5.1,52,115,"EE","05",100,12.6,14.5,0,0,51.6,"N","N","N","N"," "," ",,
"101920113","SHADOW OAKS EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","D","B","B","C","C",487,242,"E","PK - 05",93,"N","N","N","N","N"," ","N","N",38,65,,,,,71,80,72,,56,78,65,80,79,0,0,71,394,18,453,104,"PK","05",313,64.3,21.4,0,0,49.7,"N","N","N","N"," "," ",,
"101920114","SPRING BRANCH EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","B","B",569,279,"E","KG - 05",96,"N","N","N","N","N"," ","N","N",45,73,,,,,75,85,82,,71,88,73,85,86,0,0,109,498,21.9,546,97,"KG","05",424,74.5,17,0,0,49,"N","N","N","N"," "," ",,
"101920115","VALLEY OAKS EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",888,460,"E","KG - 05",9.1,"N","N","N","N","N"," ","N","N",74,94,,,,,86,93,82,,82,93,94,93,94,0,0,29,770,3.8,81,116,"KG","05",72,8.1,13.1,0,0,51.8,"N","N","N","N"," "," ",,
"101920116","WESTWOOD EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","D","C","C","C","C",474,213,"E","KG - 05",93.9,"N","N","N","N","N"," ","N","N",37,64,,,,,70,79,70,,53,77,64,79,78,0,0,74,392,18.9,445,102,"KG","05",369,77.8,21.5,0,0,44.9,"N","N","N","N"," "," ",,
"101920117","WOODVIEW EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","D","C","C","C","C",503,246,"E","PK - 05",95.8,"N","N","N","N","N"," ","N","N",37,64,,,,,69,78,72,,58,79,64,78,78,0,0,136,478,28.5,482,116,"PK","05",375,74.6,23.1,0,0,48.9,"N","N","N","N"," "," ",,
"101920118","WILCHESTER EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",850,411,"E","EE - 05",10.7,"N","N","N","N","N"," ","N","N",83,96,,,,,90,95,91,,85,94,96,95,95,0,0,46,721,6.4,91,109,"EE","05",96,11.3,12.8,0,0,48.4,"N","N","N","N"," "," ",,
"101920119","SHERWOOD EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","D","C",435,204,"E","PK - 05",61.4,"N","N","N","N","N"," ","N","N",41,70,,,,,71,80,67,,58,79,70,80,80,0,0,40,365,11,267,81,"PK","05",196,45.1,18.6,0,0,46.9,"N","N","N","N"," "," ",,
"101920121","NOTTINGHAM EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","A","B","B","B","B",743,366,"E","KG - 05",35.8,"N","N","N","N","N"," ","N","N",61,90,,,,,73,82,82,,61,81,90,82,87,0,0,99,681,14.5,266,129,"KG","05",125,16.8,17.4,0,0,49.3,"N","N","N","N"," "," ",,
"101920122","TERRACE EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","D","D","D","F","D","C",454,225,"E","KG - 05",76.4,"N","N","N","N","N"," ","N","N",36,62,,,,,50,56,63,,34,70,62,63,65,0,0,51,362,14.1,347,135,"KG","05",135,29.7,29.7,0,0,49.6,"N","N","N","N"," "," ",,
"101920123","THORNWOOD EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","C","B","B","B","C",391,213,"E","PK - 05",89.5,"N","N","N","N","N"," ","N","N",45,73,,,,,77,87,82,,58,79,73,87,85,0,0,95,377,25.2,350,57,"PK","05",201,51.4,14.6,0,0,54.5,"N","N","N","N"," "," ",,
"101920124","CEDAR BROOK EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","B","B","A",653,307,"E","PK - 05",77,"N","N","N","N","N"," ","Y","N",53,80,,,,,75,85,87,,75,90,80,87,88,0,0,98,582,16.8,503,112,"PK","05",395,60.5,17.2,0,0,47,"N","N","N","N"," "," ",,
"101920126","BUFFALO CREEK EL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","F","F","D","D","F","F",738,397,"E","KG - 05",97,"N","N","N","N","N"," ","N","N",30,56,,,,,58,63,58,,8,51,56,63,59,0,0,89,425,20.9,716,135,"KG","05",509,69,18.3,0,0,53.8,"N","N","N","N"," "," ",,
"101920128","THE WILDCAT WAY SCHOOL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",268,0,"E","EE - PK",51.1,"N","N","N","N","N","101920112","N","Y",,,,,,,,,,,,,,,95,0,0,,,,137,33,"EE","PK",113,42.2,12.3,0,0,0,"N","Y","N","N","RUMMEL CREEK EL"," ",,
"101920130","THE LION LANE SCHOOL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","B","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",268,0,"E","EE - PK",91.8,"N","N","N","N","N","101920124","N","Y",,,,,,,,,,,,,,,88,0,0,,,,246,30,"EE","PK",206,76.9,11.2,0,0,0,"N","Y","N","N","CEDAR BROOK EL"," ",,
"101920131","THE BEAR BLVD SCHOOL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","A","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",257,0,"E","EE - PK",75.5,"N","N","N","N","N","101920107","N","Y",,,,,,,,,,,,,,,91,0,0,,,,194,30,"EE","PK",170,66.1,11.7,0,0,0,"N","Y","N","N","HUNTERS CREEK EL"," ",,
"101920132","THE TIGER TRAIL SCHOOL","101920","SPRING BRANCH ISD","101","HARRIS","04","REGION 04: HOUSTON","C","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",286,0,"E","EE - PK",80.4,"N","N","N","N","N","101920110","N","Y",,,,,,,,,,,,,,,78,0,0,,,,230,43,"EE","PK",216,75.5,15,0,0,0,"N","Y","N","N","PINE SHADOWS EL"," ",,
"101921001","TOMBALL H S","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","C","A","A",3219,3219,"S","09 - 12",31.3,"N","N","N","N","N"," ","N","N",66,92,92,93,98.4,90,73,79,90,,78,92,92,90,92,0,0,291,3222,9,1009,331,"09","12",330,10.3,10.3,0,0,100,"N","N","N","N"," "," ",,
"101921002","TOMBALL MEMORIAL H S","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","C","A","A",3207,3207,"S","09 - 12",25.9,"N","N","N","N","N"," ","N","N",72,93,96,97,99.1,95,73,79,93,,95,98,95,93,96,0,0,200,3234,6.2,831,262,"09","12",257,8,8.2,0,0,100,"N","N","N","N"," "," ",,
"101921005","TOMBALL STAR ACADEMY","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","B","A","A",402,402,"S","09 - 12",28.4,"N","N","N","N","N"," ","N","N",88,97,100,100,98.7,90,82,87,98,,99,100,97,98,99,354,47,15,376,4,114,8,"09","12",5,1.2,2,88.1,11.7,100,"N","N","N","N"," "," ",,
"101921042","TOMBALL J H","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","C","B","A",947,947,"M","07 - 08",45.2,"N","N","N","N","N"," ","N","N",52,83,,,,,67,79,81,,76,92,83,81,86,0,0,103,969,10.6,428,149,"07","08",115,12.1,15.7,0,0,100,"N","N","N","N"," "," ",,
"101921043","WILLOW WOOD J H","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",884,884,"M","07 - 08",31.2,"N","N","N","N","N"," ","N","N",72,93,,,,,84,92,91,,84,94,93,92,93,0,0,55,878,6.3,276,98,"07","08",96,10.9,11.1,0,0,100,"N","N","N","N"," "," ",,
"101921044","CREEKSIDE PARK J H","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",1219,1219,"M","06 - 08",12.1,"N","N","N","N","N"," ","N","N",77,94,,,,,81,91,87,,81,93,94,91,94,0,0,69,1216,5.7,148,89,"06","08",128,10.5,7.3,0,0,100,"N","N","N","N"," "," ",,
"101921045","GRAND LAKES J H","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",1014,1014,"M","07 - 08",30,"N","N","N","N","N"," ","N","N",68,92,,,,,83,92,89,,82,94,92,92,93,0,0,49,1012,4.8,304,121,"07","08",99,9.8,11.9,0,0,100,"N","N","N","N"," "," ",,
"101921100","EARLY EXCELLENCE ACADEMY","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","Not Rated","Not Rated","Not Rated","Not Rated","Not Rated",219,0,"E","EE - PK",74.9,"N","N","N","N","N","101921112","N","Y",,,,,,,,,,,,,,,96,0,0,,,,164,82,"EE","PK",114,52.1,37.4,0,0,0,"N","Y","N","N","CREEKSIDE FOREST EL"," ",,
"101921102","DECKER PRAIRIE EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","B","C","B",635,267,"E","KG - 04",35.4,"N","N","N","N","N"," ","N","N",56,85,,,,,75,85,75,,61,81,85,85,84,0,0,57,588,9.7,225,94,"KG","04",24,3.8,14.8,0,0,42,"N","N","N","N"," "," ",,
"101921103","LAKEWOOD EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","B","B","B","A",745,311,"E","EE - 04",29.3,"N","N","N","N","N"," ","N","N",65,91,,,,,78,88,83,,78,92,91,88,91,0,0,49,614,8,218,131,"EE","04",83,11.1,17.6,0,0,41.7,"N","N","N","N"," "," ",,
"101921105","TOMBALL INT","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","B","B","A",1178,1178,"M","05 - 06",41.7,"N","N","N","N","N"," ","N","N",57,87,,,,,75,86,84,,78,92,87,86,89,0,0,119,1141,10.4,491,237,"05","06",167,14.2,20.1,0,0,100,"N","N","N","N"," "," ",,
"101921107","WILLOW CREEK EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",682,302,"E","EE - 04",39.9,"N","N","N","N","N"," ","N","N",74,94,,,,,96,98,92,,93,97,94,98,98,0,0,75,630,11.9,272,109,"EE","04",109,16,16,0,0,44.3,"N","N","N","N"," "," ",,
"101921108","TOMBALL EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","B","B","B","B","B","C",662,289,"E","KG - 04",50.9,"N","N","N","N","N"," ","N","N",59,89,,,,,73,82,86,,46,75,89,86,85,0,0,95,703,13.5,337,105,"KG","04",37,5.6,15.9,0,0,43.7,"N","N","N","N"," "," ",,
"101921109","NORTHPOINTE INT","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",765,765,"M","05 - 06",27.8,"N","N","N","N","N"," ","N","N",69,92,,,,,81,91,89,,80,93,92,91,92,0,0,52,823,6.3,213,136,"05","06",58,7.6,17.8,0,0,100,"N","N","N","N"," "," ",,
"101921110","ROSEHILL EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","B","A","A","B","A",748,305,"E","KG - 04",52.1,"N","N","N","N","N"," ","N","N",55,83,,,,,80,90,83,,75,90,83,90,90,0,0,65,598,10.9,390,117,"KG","04",324,43.3,15.6,0,0,40.8,"N","N","N","N"," "," ",,
"101921111","CANYON POINTE EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",823,341,"E","PK - 04",47.1,"N","N","N","N","N"," ","N","N",67,92,,,,,82,91,91,,79,92,92,91,92,0,0,57,638,8.9,388,113,"PK","04",389,47.3,13.7,0,0,41.4,"N","N","N","N"," "," ",,
"101921112","CREEKSIDE FOREST EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","A","A",673,382,"E","KG - 05",7.3,"N","N","N","N","N"," ","Y","N",87,97,,,,,91,96,92,,87,95,97,96,96,0,0,30,617,4.9,49,62,"KG","05",97,14.4,9.2,0,0,56.8,"N","N","N","N"," "," ",,
"101921113","TIMBER CREEK EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",966,485,"E","KG - 05",12.9,"N","N","N","N","N"," ","N","N",74,94,,,,,86,93,84,,83,93,94,93,94,0,0,65,849,7.7,125,71,"KG","05",227,23.5,7.3,0,0,50.2,"N","N","N","N"," "," ",,
"101921114","WILDWOOD EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",815,321,"E","EE - 04",18.5,"N","N","N","N","N"," ","N","N",77,94,,,,,87,94,89,,84,94,94,94,94,0,0,34,686,5,151,118,"EE","04",146,17.9,14.5,0,0,39.4,"N","N","N","N"," "," ",,
"101921115","CREEKVIEW EL","101921","TOMBALL ISD","101","HARRIS","04","REGION 04: HOUSTON","A","A","A","A","B","A",934,507,"E","KG - 05",13.7,"N","N","N","N","N"," ","N","N",77,94,,,,,85,93,86,,84,94,94,93,94,0,0,60,830,7.2,128,85,"KG","05",201,21.5,9.1,0,0,54.3,"N","N","N","N"," "," ",,
